track	t_best	t0	t1	bbox	score	lat	lon	alt
0	205.3	201.3	209.3	1089,129,32,21	1500.3	39.4867641	73.5945596	4914.9
1	207.3	205.3	208.3	129,1018,27,21	1416.0	39.4869528	73.5946090	4907.0
2	194.3	193.3	195.3	1246,852,22,22	1261.8	39.4859660	73.5943298	4952.0
3	3.0	1.0	14.0	959,539,29,18	1191.4	39.4854718	73.5948793	4991.8
4	28.0	24.0	28.0	1332,3,25,14	871.7	39.4854721	73.5948820	4991.8
5	61.1	61.1	73.1	17,107,28,18	805.3	39.4854710	73.5948798	4991.8
6	209.3	202.3	209.3	945,361,32,8	801.1	39.4871400	73.5946559	4899.8
7	210.3	210.3	210.3	1383,353,11,22	663.2	39.4872300	73.5946824	4896.8
8	198.3	198.3	200.3	500,923,16,16	622.6	39.4861769	73.5944065	4941.6
9	3.0	1.0	3.0	960,602,20,12	600.3	39.4854718	73.5948793	4991.8
10	190.2	190.2	190.2	729,513,16,17	541.8	39.4859400	73.5942938	4955.6
11	192.3	192.3	192.3	1537,1031,32,8	491.1	39.4859406	73.5942957	4954.0
12	210.3	210.3	210.3	1442,337,23,24	455.3	39.4872300	73.5946824	4896.8
13	201.3	200.3	201.3	329,1072,30,8	451.6	39.4864171	73.5944692	4929.8
14	158.2	158.2	158.2	1619,757,10,16	442.7	39.4856303	73.5947200	4992.2
15	194.3	194.3	194.3	1140,0,25,11	408.2	39.4859660	73.5943298	4952.0
16	205.3	200.3	205.3	1666,1044,18,14	382.7	39.4867641	73.5945596	4914.9
17	194.3	194.3	194.3	1536,711,14,15	359.6	39.4859660	73.5943298	4952.0
18	4.0	4.0	4.0	967,577,10,12	295.5	39.4854717	73.5948793	4991.8
19	206.3	206.3	207.3	545,81,16,8	281.3	39.4868582	73.5945841	4911.0
20	157.2	157.2	157.2	27,271,13,10	279.0	39.4856021	73.5947181	4992.4
21	159.2	159.2	159.2	775,1009,18,11	241.8	39.4856589	73.5947236	4992.1
