track	t_best	t0	t1	bbox	score	lat	lon	alt
0	23.0	23.0	23.0	0,23,35,35	2865.3	39.4827891	73.5852204	4611.2
1	66.1	62.1	74.1	1715,667,28,28	2175.3	39.4827925	73.5852163	4611.2
2	122.2	122.2	125.2	1569,289,43,72	1999.1	39.4827891	73.5852183	4611.2
3	129.2	128.2	131.2	0,255,37,74	1954.4	39.4827903	73.5852175	4611.2
4	14.0	12.0	19.0	659,161,28,30	1945.5	39.4827894	73.5852180	4611.3
5	9.0	9.0	13.0	899,819,28,24	1877.5	39.4827910	73.5852169	4611.3
6	27.0	27.0	27.0	1507,307,30,28	1773.0	39.4827883	73.5852210	4611.2
7	7.0	6.0	7.0	1147,41,22,42	1742.9	39.4827918	73.5852164	4611.3
8	121.2	121.2	126.2	1701,33,20,47	1700.2	39.4827896	73.5852177	4611.2
9	8.0	6.0	8.0	1111,830,40,27	1685.3	39.4827914	73.5852168	4611.3
10	20.0	20.0	20.0	0,0,33,33	1666.8	39.4827886	73.5852193	4611.3
11	165.3	162.3	168.3	1851,963,8,62	1473.5	39.4826891	73.5847260	4591.8
12	125.2	124.2	125.2	1873,497,32,16	1429.0	39.4827892	73.5852179	4611.2
13	146.2	145.2	147.2	41,128,32,75	1371.1	39.4827909	73.5852160	4611.2
14	92.1	90.1	92.1	601,826,24,23	1338.9	39.4827908	73.5852189	4611.2
15	121.2	119.2	122.2	1499,467,38,30	1333.2	39.4827896	73.5852177	4611.2
16	33.1	33.1	33.1	241,419,26,14	1265.2	39.4827900	73.5852191	4611.3
17	92.1	92.1	92.1	1899,0,21,33	1246.1	39.4827908	73.5852189	4611.2
18	14.0	6.0	19.0	887,1043,42,30	1160.6	39.4827894	73.5852180	4611.3
19	54.1	53.1	90.1	39,83,32,48	1010.1	39.4827957	73.5852197	4611.2
20	50.1	45.1	57.1	1881,487,30,24	980.2	39.4827946	73.5852202	4611.3
21	165.3	158.3	168.3	911,887,18,18	967.5	39.4826891	73.5847260	4591.8
22	61.1	53.1	64.1	63,113,16,34	956.7	39.4827920	73.5852177	4611.2
23	26.0	22.0	31.0	1171,611,22,12	955.5	39.4827882	73.5852212	4611.3
24	8.0	8.0	8.0	1665,971,28,12	928.7	39.4827914	73.5852168	4611.3
25	20.0	20.0	20.0	1591,589,26,21	911.4	39.4827886	73.5852193	4611.3
26	34.1	33.1	34.1	0,33,17,32	859.8	39.4827905	73.5852191	4611.3
27	145.2	145.2	147.2	0,291,11,46	854.2	39.4827911	73.5852157	4611.2
28	31.0	31.0	34.1	243,35,14,19	849.8	39.4827896	73.5852197	4611.2
29	8.0	7.0	8.0	1281,695,32,24	845.3	39.4827914	73.5852168	4611.3
30	19.0	19.0	19.0	1123,707,14,14	839.7	39.4827886	73.5852195	4611.3
31	90.1	90.1	90.1	0,0,17,17	838.6	39.4827904	73.5852189	4611.2
32	145.2	145.2	147.2	29,225,14,32	835.4	39.4827911	73.5852157	4611.2
33	90.1	90.1	94.1	1349,819,27,14	819.8	39.4827904	73.5852189	4611.2
34	42.1	42.1	43.1	191,81,18,34	816.6	39.4827940	73.5852162	4611.3
35	6.0	6.0	11.0	1449,1064,20,16	816.5	39.4827921	73.5852158	4611.2
36	12.0	12.0	16.0	1137,804,32,29	810.5	39.4827897	73.5852181	4611.3
37	16.0	7.0	19.0	856,1055,25,20	787.6	39.4827892	73.5852184	4611.3
38	30.0	26.0	31.0	1171,611,14,14	785.4	39.4827892	73.5852203	4611.3
39	32.1	32.1	32.1	641,0,24,10	772.3	39.4827898	73.5852193	4611.2
40	117.2	102.2	118.2	1421,798,25,24	766.3	39.4827901	73.5852167	4611.2
41	0.0	0.0	1.0	453,251,22,19	751.6	39.4827946	73.5852145	4611.2
42	119.2	119.2	123.2	1059,755,14,22	747.9	39.4827903	73.5852170	4611.2
43	43.1	42.1	44.1	109,201,18,32	743.7	39.4827942	73.5852164	4611.2
44	31.0	20.0	35.1	1347,547,14,14	734.4	39.4827896	73.5852197	4611.2
45	27.0	26.0	31.0	1571,259,14,14	721.6	39.4827883	73.5852210	4611.2
46	12.0	12.0	12.0	35,179,12,14	713.4	39.4827897	73.5852181	4611.3
47	8.0	8.0	11.0	1197,931,23,14	711.2	39.4827914	73.5852168	4611.3
48	21.0	21.0	23.0	403,67,26,11	706.5	39.4827887	73.5852198	4611.3
49	124.2	121.2	124.2	995,881,20,16	700.3	39.4827891	73.5852181	4611.2
50	8.0	8.0	8.0	1033,913,24,8	696.6	39.4827914	73.5852168	4611.3
51	167.3	164.3	168.3	587,265,16,16	692.5	39.4827086	73.5847491	4591.9
52	90.1	90.1	94.1	1521,210,24,15	681.4	39.4827904	73.5852189	4611.2
53	28.0	28.0	29.0	1443,371,13,13	676.4	39.4827884	73.5852209	4611.2
54	47.1	47.1	47.1	443,571,14,22	672.7	39.4827934	73.5852191	4611.2
55	27.0	22.0	31.0	1331,467,14,12	668.9	39.4827883	73.5852210	4611.2
56	147.2	145.2	148.2	93,0,24,45	665.0	39.4827910	73.5852148	4611.2
57	124.2	124.2	125.2	1909,1059,11,21	664.3	39.4827891	73.5852181	4611.2
58	34.1	34.1	34.1	1864,875,17,22	662.0	39.4827905	73.5852191	4611.3
59	155.2	155.2	155.2	11,923,16,44	655.5	39.4828738	73.5846894	4598.6
60	7.0	7.0	10.0	1402,1051,30,13	653.8	39.4827918	73.5852164	4611.3
61	16.0	16.0	18.0	259,35,22,22	641.7	39.4827892	73.5852184	4611.3
62	119.2	119.2	125.2	915,899,14,14	633.5	39.4827903	73.5852170	4611.2
63	129.2	128.2	129.2	89,129,12,38	627.6	39.4827903	73.5852175	4611.2
64	122.2	120.2	124.2	1683,119,16,26	626.6	39.4827891	73.5852183	4611.2
65	31.0	19.0	31.0	1283,611,12,12	611.4	39.4827896	73.5852197	4611.2
66	20.0	20.0	24.0	1249,745,24,8	597.8	39.4827886	73.5852193	4611.3
67	27.0	23.0	30.0	1443,371,14,14	594.9	39.4827883	73.5852210	4611.2
68	92.1	92.1	92.1	1853,65,20,16	592.1	39.4827908	73.5852189	4611.2
69	14.0	14.0	14.0	1027,179,14,14	586.2	39.4827894	73.5852180	4611.3
70	32.1	32.1	33.1	1747,699,28,19	584.3	39.4827898	73.5852193	4611.2
71	114.2	114.2	114.2	1203,195,12,14	576.3	39.4827897	73.5852173	4611.2
72	126.2	124.2	126.2	1123,99,14,14	571.7	39.4827894	73.5852178	4611.2
73	30.0	30.0	30.0	855,915,10,14	565.1	39.4827892	73.5852203	4611.3
74	168.3	163.3	168.3	105,50,6,47	562.5	39.4827104	73.5847498	4591.9
75	158.3	158.3	158.3	1841,0,28,29	562.0	39.4827413	73.5845277	4594.0
76	125.2	125.2	125.2	0,449,17,14	560.9	39.4827892	73.5852179	4611.2
77	7.0	5.0	7.0	161,497,12,16	557.3	39.4827918	73.5852164	4611.3
78	90.1	90.1	90.1	1670,751,19,18	555.6	39.4827904	73.5852189	4611.2
79	53.1	50.1	87.1	33,223,12,18	550.3	39.4827956	73.5852201	4611.2
80	77.1	58.1	78.1	1893,313,12,12	547.2	39.4827909	73.5852171	4611.2
81	91.1	91.1	91.1	161,81,13,14	545.3	39.4827903	73.5852190	4611.2
82	50.1	50.1	50.1	535,975,10,25	544.5	39.4827946	73.5852202	4611.3
83	29.0	25.0	29.0	136,211,15,14	544.1	39.4827887	73.5852204	4611.2
84	106.2	101.2	117.2	273,55,16,10	543.1	39.4827885	73.5852170	4611.2
85	102.2	102.2	118.2	289,0,13,17	539.0	39.4827905	73.5852162	4611.2
86	5.0	5.0	5.0	1146,939,18,15	538.9	39.4827926	73.5852150	4611.3
87	44.1	44.1	44.1	1909,273,11,16	533.4	39.4827940	73.5852169	4611.2
88	8.0	8.0	8.0	1009,129,16,12	530.4	39.4827914	73.5852168	4611.3
89	89.1	89.1	89.1	257,155,14,22	526.7	39.4827907	73.5852186	4611.2
90	101.2	101.2	104.2	1697,745,12,20	525.3	39.4827911	73.5852159	4611.2
91	22.0	22.0	22.0	75,0,16,17	518.1	39.4827893	73.5852202	4611.3
92	141.2	141.2	141.2	391,983,16,18	517.3	39.4827896	73.5852173	4611.2
93	154.2	154.2	154.2	33,95,26,26	513.9	39.4828861	73.5847815	4600.6
94	45.1	42.1	45.1	1627,781,16,20	507.7	39.4827936	73.5852176	4611.2
95	60.1	60.1	60.1	1670,818,9,39	505.0	39.4827920	73.5852179	4611.2
96	160.3	160.3	160.3	493,417,12,12	498.2	39.4826559	73.5845712	4592.3
97	39.1	39.1	42.1	319,13,13,13	495.0	39.4827927	73.5852169	4611.2
98	95.2	95.2	96.2	529,785,8,16	489.1	39.4827926	73.5852188	4611.2
99	89.1	89.1	93.1	1809,0,13,17	487.3	39.4827907	73.5852186	4611.2
