track	t_best	t0	t1	bbox	score	lat	lon	alt
0	117.1	116.1	117.1	5,367,70,72	4747.0	39.4976286	73.6048575	4285.5
1	40.0	36.0	43.1	767,589,47,29	3398.3	39.5002671	73.6048513	4259.7
2	158.2	157.2	161.2	63,775,72,28	2596.8	39.4975190	73.6048990	4288.2
3	157.2	155.2	162.2	399,525,34,28	2396.3	39.4975191	73.6048989	4288.4
4	162.2	159.2	163.2	1667,291,39,28	2364.1	39.4975189	73.6048995	4287.6
5	162.2	161.2	162.2	1891,175,29,34	2324.9	39.4975189	73.6048995	4287.6
6	115.1	115.1	115.1	0,0,33,33	2158.5	39.4977047	73.6048187	4285.4
7	40.0	38.0	40.0	30,824,35,31	1982.2	39.5002671	73.6048513	4259.7
8	61.1	61.1	61.1	33,212,64,29	1875.1	39.5002723	73.6048519	4260.7
9	156.2	156.2	156.2	33,1058,36,22	1754.7	39.4975192	73.6048988	4288.4
10	59.1	59.1	59.1	357,282,54,23	1746.5	39.5002721	73.6048517	4260.7
11	164.2	164.2	164.2	1889,657,16,40	1736.5	39.4975187	73.6048993	4287.2
12	152.2	149.2	153.2	32,834,42,31	1724.4	39.4975187	73.6048990	4288.6
13	59.1	59.1	62.1	1489,95,28,22	1698.8	39.5002721	73.6048517	4260.7
14	95.1	93.1	95.1	299,1047,22,33	1649.9	39.4989094	73.6046282	4285.4
15	119.1	118.1	119.1	47,143,25,50	1628.1	39.4975346	73.6048943	4285.5
16	166.2	165.2	167.2	1889,801,24,24	1545.4	39.4975185	73.6048992	4286.8
17	44.1	44.1	44.1	1873,956,47,27	1529.5	39.5002692	73.6048515	4260.1
18	115.1	115.1	115.1	9,1025,24,40	1426.1	39.4977047	73.6048187	4285.4
19	161.2	160.2	161.2	585,1059,38,21	1421.9	39.4975189	73.6048994	4287.8
20	64.1	64.1	64.1	435,449,31,41	1391.6	39.5002726	73.6048521	4260.7
21	114.1	114.1	115.1	83,761,40,40	1390.5	39.4977261	73.6048078	4285.4
22	48.1	48.1	51.1	1098,431,38,20	1381.0	39.5002709	73.6048517	4260.1
23	150.2	149.2	155.2	0,391,23,20	1330.5	39.4975185	73.6048991	4288.6
24	164.2	164.2	164.2	1889,257,24,17	1329.9	39.4975187	73.6048993	4287.2
25	113.1	113.1	113.1	33,0,40,17	1320.0	39.4977320	73.6048052	4285.4
26	61.1	61.1	62.1	145,1061,28,19	1306.7	39.5002723	73.6048519	4260.7
27	51.1	49.1	51.1	765,49,29,28	1293.2	39.5002706	73.6048513	4260.1
28	153.2	153.2	153.2	5,961,29,29	1290.1	39.4975188	73.6048990	4288.6
29	116.1	116.1	117.1	34,67,23,30	1285.2	39.4976712	73.6048365	4285.5
30	83.1	83.1	83.1	438,889,43,19	1279.3	39.4995204	73.6047220	4279.0
31	78.1	74.1	78.1	670,1039,27,18	1270.3	39.4998994	73.6047836	4272.8
32	9.0	7.0	15.0	1281,1030,37,14	1264.1	39.5023084	73.6052004	4258.2
33	46.1	46.1	47.1	1393,263,16,42	1208.2	39.5002703	73.6048514	4260.1
34	84.1	84.1	84.1	417,1000,38,19	1154.2	39.4994442	73.6047095	4280.1
35	117.1	114.1	127.2	62,425,33,35	1143.3	39.4976286	73.6048575	4285.5
36	167.2	167.2	167.2	1715,1059,28,14	1141.3	39.4975186	73.6048994	4286.8
37	162.2	162.2	167.2	165,587,28,29	1138.0	39.4975189	73.6048995	4287.6
38	90.1	89.1	94.1	1905,177,15,24	1109.4	39.4990346	73.6046454	4285.3
