track	t_best	t0	t1	bbox	score	lat	lon	alt
0	32.0	32.0	32.0	1065,0,12,13	513.4	39.4799193	73.5925468	5210.9
1	43.0	37.0	49.0	737,937,16,24	446.0	39.4799185	73.5925457	5210.9
2	68.1	67.1	68.1	1057,609,24,8	397.9	39.4799211	73.5925478	5210.8
3	13.0	13.0	16.0	1201,1073,16,7	386.7	39.4799145	73.5925465	5210.8
4	29.0	29.0	29.0	1215,418,14,12	260.8	39.4799197	73.5925471	5210.9
5	26.0	26.0	26.0	1552,577,17,11	232.3	39.4799191	73.5925469	5210.8
6	83.1	83.1	84.1	605,661,11,12	226.3	39.4799226	73.5925465	5210.8
7	20.0	20.0	20.0	43,1017,18,8	199.4	39.4799164	73.5925468	5210.8
8	71.1	71.1	71.1	37,1065,20,8	181.6	39.4799206	73.5925474	5210.8
9	66.1	65.1	68.1	1041,689,8,8	180.5	39.4799215	73.5925477	5210.8
10	25.0	25.0	25.0	341,1045,4,12	167.9	39.4799187	73.5925468	5210.8
11	65.1	64.1	65.1	1100,434,13,8	146.4	39.4799217	73.5925477	5210.8
12	64.1	64.1	64.1	890,793,7,8	140.6	39.4799216	73.5925476	5210.8
13	6.0	5.0	6.0	394,1049,4,16	129.6	39.4799143	73.5925467	5210.8
14	29.0	29.0	29.0	697,1023,11,10	120.8	39.4799197	73.5925471	5210.9
15	82.1	82.1	82.1	709,641,4,8	116.1	39.4799225	73.5925464	5210.8
16	65.1	64.1	70.1	1289,529,8,4	111.1	39.4799217	73.5925477	5210.8
17	7.0	7.0	7.0	761,1073,8,7	106.6	39.4799145	73.5925465	5210.9
18	82.1	82.1	85.1	877,418,4,10	105.8	39.4799225	73.5925464	5210.8
19	31.0	31.0	31.0	825,1073,8,7	105.5	39.4799195	73.5925468	5210.9
20	20.0	20.0	20.0	209,881,8,8	103.7	39.4799164	73.5925468	5210.8
21	69.1	66.1	70.1	985,613,16,2	101.8	39.4799211	73.5925477	5210.8
22	32.0	32.0	32.0	851,826,8,7	101.4	39.4799193	73.5925468	5210.9
23	64.1	64.1	64.1	1065,813,8,4	95.1	39.4799216	73.5925476	5210.8
24	80.1	80.1	84.1	697,921,8,6	94.8	39.4799220	73.5925463	5210.8
25	64.1	64.1	70.1	785,811,8,4	94.4	39.4799216	73.5925476	5210.8
26	70.1	70.1	70.1	0,1074,8,6	93.3	39.4799210	73.5925476	5210.8
27	30.0	30.0	30.0	1804,1061,7,12	88.6	39.4799197	73.5925470	5210.9
28	33.0	32.0	33.0	694,1057,9,10	85.5	39.4799192	73.5925466	5210.8
29	26.0	26.0	26.0	1689,837,8,10	84.2	39.4799191	73.5925469	5210.8
30	31.0	31.0	32.0	673,873,8,8	77.0	39.4799195	73.5925468	5210.9
31	8.0	7.0	10.0	891,881,6,8	70.9	39.4799145	73.5925466	5210.9
32	64.1	64.1	68.1	769,685,6,4	70.9	39.4799216	73.5925476	5210.8
33	38.0	38.0	38.0	410,971,7,4	69.4	39.4799188	73.5925463	5210.9
34	34.0	34.0	34.0	161,57,8,6	67.7	39.4799194	73.5925465	5210.8
35	82.1	82.1	84.1	753,361,6,8	64.9	39.4799225	73.5925464	5210.8
36	40.0	40.0	40.0	769,1065,8,8	64.6	39.4799187	73.5925460	5210.9
37	26.0	26.0	26.0	1239,1073,8,7	64.1	39.4799191	73.5925469	5210.8
