track	t_best	t0	t1	bbox	score	lat	lon	alt
51	20.0	20.0	20.0	1255,55,21,18	439.1			
52	6.0	6.0	6.0	1671,645,20,28	391.4			
53	29.0	29.0	29.0	1799,129,26,7	351.1			
54	30.0	30.0	30.0	1067,257,24,6	323.8			
55	12.0	12.0	12.0	0,867,39,3	315.7			
56	12.0	12.0	13.0	1883,25,7,27	312.7			
57	23.0	23.0	23.0	1585,151,22,10	306.0			
58	2.0	2.0	2.0	1349,879,20,10	301.9			
59	16.0	14.0	18.0	215,891,24,8	292.7			
60	19.0	18.0	19.0	1198,20,19,11	281.9			
61	21.0	21.0	24.0	181,798,16,21	272.7			
62	0.0	0.0	0.0	817,55,16,12	263.9			
63	24.0	24.0	24.0	779,401,22,6	259.6			
64	19.0	17.0	19.0	1732,690,5,25	255.9			
65	14.0	9.0	14.0	1612,906,21,9	254.8			
66	14.0	14.0	18.0	663,133,24,6	250.2			
67	1.0	1.0	1.0	920,16,22,11	249.4			
68	29.0	28.0	29.0	1094,221,29,4	247.9			
69	3.0	3.0	4.0	1247,201,12,8	240.7			
70	8.0	8.0	9.0	1323,0,15,7	234.8			
71	23.0	23.0	23.0	21,0,14,9	225.3			
72	13.0	13.0	13.0	385,911,30,3	217.8			
73	23.0	23.0	23.0	13,301,10,10	217.8			
74	2.0	2.0	2.0	1449,535,8,15	215.6			
75	2.0	2.0	2.0	903,361,18,8	208.9			
76	22.0	22.0	22.0	1311,771,20,8	201.6			
77	12.0	12.0	12.0	700,283,21,8	195.7			
78	9.0	9.0	9.0	1381,99,16,10	194.8			
79	13.0	13.0	13.0	813,293,20,8	192.7			
80	20.0	20.0	20.0	1177,73,12,12	184.1			
81	29.0	27.0	29.0	253,195,20,6	180.9			
82	11.0	11.0	15.0	3,692,14,13	177.0			
83	19.0	17.0	19.0	1081,31,17,6	173.2			
84	26.0	26.0	27.0	33,409,14,6	171.8			
85	2.0	2.0	2.0	1379,817,8,12	168.1			
86	9.0	9.0	11.0	544,689,11,8	165.6			
87	20.0	20.0	20.0	65,23,12,10	165.5			
88	10.0	10.0	10.0	747,143,12,12	163.9			
89	28.0	28.0	28.0	1781,379,10,17	162.0			
90	29.0	29.0	29.0	1677,885,7,10	161.4			
91	29.0	29.0	29.0	1005,218,16,7	161.1			
92	17.0	17.0	17.0	1899,305,4,18	155.0			
93	15.0	15.0	15.0	1200,863,13,10	154.8			
94	22.0	22.0	24.0	1159,719,12,18	154.5			
95	30.0	30.0	30.0	171,125,14,6	152.0			
96	24.0	24.0	24.0	857,418,12,5	151.9			
97	7.0	7.0	10.0	1532,522,23,23	151.7			
98	18.0	18.0	18.0	477,812,8,11	147.3			
99	30.0	30.0	30.0	1284,1073,13,4	146.9			
100	4.0	3.0	4.0	1873,193,18,10	144.2			
101	26.0	26.0	26.0	769,867,10,5	143.0			
102	7.0	7.0	7.0	145,177,18,6	142.1			
103	21.0	21.0	21.0	795,71,18,4	141.4			
104	20.0	20.0	21.0	1178,563,13,6	140.3			
105	17.0	15.0	19.0	953,449,15,4	138.9			
106	9.0	8.0	9.0	1857,353,8,14	137.5			
107	0.0	0.0	0.0	1661,649,4,10	137.2			
108	27.0	27.0	28.0	331,951,9,6	136.8			
109	10.0	10.0	10.0	809,177,8,8	135.9			
110	21.0	16.0	28.0	274,497,15,6	135.3			
111	21.0	21.0	21.0	1827,103,12,4	134.2			
112	19.0	18.0	19.0	253,1011,14,6	133.4			
113	13.0	13.0	13.0	1829,443,7,8	132.5			
114	14.0	14.0	14.0	161,947,16,6	129.4			
115	21.0	20.0	22.0	1799,823,14,4	127.7			
116	24.0	24.0	24.0	1025,450,12,5	127.7			
117	21.0	21.0	21.0	1695,1045,16,6	127.3			
118	17.0	16.0	17.0	931,365,16,4	126.0			
119	18.0	18.0	18.0	57,921,8,10	125.3			
120	29.0	29.0	29.0	187,75,6,8	124.0			
121	8.0	8.0	9.0	1139,47,15,6	122.8			
122	20.0	20.0	20.0	193,783,6,10	120.5			
123	17.0	17.0	17.0	191,897,18,4	120.4			
124	10.0	10.0	10.0	1581,0,14,3	119.2			
125	10.0	10.0	10.0	683,103,10,6	118.8			
126	17.0	15.0	17.0	1125,424,10,7	118.3			
127	2.0	2.0	2.0	1101,365,18,4	117.2			
128	8.0	8.0	8.0	1515,734,6,9	117.0			
129	22.0	22.0	22.0	1837,163,6,8	117.0			
130	12.0	12.0	12.0	1017,93,7,8	115.2			
131	7.0	7.0	9.0	1633,0,15,7	114.8			
132	3.0	2.0	3.0	1505,371,8,4	113.5			
133	19.0	19.0	19.0	57,989,8,4	113.3			
134	15.0	15.0	15.0	1463,274,11,5	112.9			
135	16.0	16.0	16.0	1914,801,6,15	110.4			
136	19.0	19.0	23.0	1147,713,6,8	109.3			
137	30.0	30.0	30.0	1791,249,6,6	108.9			
138	30.0	26.0	30.0	847,213,9,4	108.4			
139	10.0	10.0	10.0	331,329,10,5	106.7			
140	27.0	27.0	28.0	426,909,7,5	106.3			
141	23.0	23.0	23.0	1817,241,6,7	106.1			
142	26.0	26.0	26.0	535,410,10,3	102.6			
143	15.0	15.0	15.0	159,253,12,6	102.1			
144	22.0	22.0	23.0	1691,539,6,6	100.2			
145	6.0	6.0	6.0	1237,65,11,10	100.1			
146	20.0	20.0	20.0	1537,777,8,10	98.8			
147	23.0	23.0	23.0	1037,760,12,3	98.7			
148	14.0	14.0	14.0	1278,999,13,2	98.2			
149	21.0	21.0	21.0	1619,1065,6,10	97.9			
150	29.0	29.0	29.0	1141,269,9,4	96.8			
151	18.0	18.0	18.0	1887,791,4,12	95.9			
152	11.0	11.0	11.0	573,297,10,5	95.8			
153	22.0	21.0	22.0	1769,529,10,4	94.6			
154	17.0	17.0	17.0	10,437,9,5	93.7			
155	12.0	7.0	12.0	1877,1049,6,6	93.1			
156	14.0	14.0	16.0	179,761,8,10	92.9			
157	19.0	19.0	23.0	200,825,9,6	92.9			
158	19.0	19.0	19.0	667,407,14,2	92.6			
159	21.0	21.0	21.0	1127,203,5,14	91.5			
160	8.0	8.0	8.0	233,149,8,4	91.4			
161	20.0	20.0	20.0	379,219,6,12	88.9			
162	17.0	17.0	17.0	375,897,12,4	88.4			
163	12.0	12.0	12.0	1079,116,5,7	88.3			
164	28.0	25.0	28.0	159,431,8,8	86.3			
165	29.0	25.0	29.0	1785,132,8,5	86.0			
166	22.0	22.0	22.0	1701,627,6,9	85.4			
167	9.0	8.0	9.0	198,557,4,7	85.1			
168	13.0	11.0	13.0	17,911,12,2	85.1			
169	22.0	19.0	23.0	1780,667,7,7	85.0			
170	20.0	20.0	20.0	817,53,8,4	84.7			
171	17.0	17.0	17.0	785,709,10,8	84.1			
172	0.0	0.0	0.0	1890,991,3,13	84.0			
173	8.0	8.0	8.0	1103,0,7,6	83.9			
174	3.0	3.0	3.0	1167,183,16,6	83.0			
175	18.0	18.0	18.0	1065,902,4,7	82.6			
176	13.0	13.0	13.0	315,911,12,2	81.4			
177	13.0	13.0	13.0	461,99,10,4	81.0			
178	4.0	3.0	4.0	1669,219,20,8	80.3			
179	24.0	24.0	27.0	1753,217,8,4	80.0			
180	22.0	22.0	22.0	553,841,10,3	79.5			
181	22.0	22.0	22.0	929,833,12,2	79.1			
182	27.0	27.0	27.0	313,261,8,4	78.1			
183	2.0	2.0	2.0	1667,791,8,6	78.0			
184	26.0	26.0	26.0	664,372,5,4	77.2			
185	28.0	28.0	28.0	1757,291,4,8	76.3			
186	18.0	18.0	18.0	1257,351,6,6	75.9			
187	21.0	21.0	21.0	1815,1053,8,4	74.8			
188	22.0	22.0	22.0	51,385,14,4	74.6			
189	3.0	3.0	3.0	1907,271,8,5	73.5			
190	29.0	29.0	29.0	878,198,9,3	72.5			
191	28.0	24.0	29.0	341,227,10,2	72.0			
192	0.0	0.0	0.0	1835,80,8,5	70.7			
193	21.0	21.0	21.0	33,959,12,4	70.6			
194	25.0	25.0	25.0	844,1052,5,4	69.7			
195	26.0	26.0	26.0	1235,11,4,7	68.0			
196	28.0	24.0	28.0	59,801,12,2	67.8			
197	9.0	9.0	9.0	1250,47,9,8	67.7			
198	8.0	4.0	8.0	1413,352,3,9	67.4			
199	13.0	13.0	13.0	244,910,7,4	67.0			
200	26.0	26.0	26.0	1889,223,16,2	67.0			
201	30.0	30.0	30.0	1857,655,6,4	66.7			
202	12.0	12.0	12.0	129,129,8,3	65.0			
203	4.0	4.0	4.0	947,539,6,6	64.6			
204	4.0	4.0	4.0	85,994,7,3	64.5			
205	29.0	29.0	29.0	1323,297,6,4	64.5			
206	16.0	16.0	16.0	1621,733,2,8	64.2			
207	18.0	18.0	18.0	375,831,5,8	64.2			
208	27.0	27.0	27.0	881,297,4,10	64.1			
209	28.0	27.0	28.0	1883,779,10,2	63.7			
210	3.0	3.0	3.0	1395,281,6,4	63.4			
211	26.0	26.0	26.0	43,113,5,6	63.3			
212	13.0	13.0	13.0	265,135,6,4	62.8			
213	15.0	15.0	15.0	699,181,12,2	62.8			
214	0.0	0.0	0.0	1681,259,6,4	62.3			
215	30.0	30.0	30.0	138,475,6,4	62.2			
216	26.0	24.0	26.0	97,775,6,4	62.1			
217	15.0	15.0	15.0	345,939,7,3	61.9			
218	26.0	26.0	26.0	729,131,10,8	60.8			
219	7.0	7.0	7.0	1241,3,6,6	60.7			
220	15.0	15.0	15.0	689,949,8,2	60.7			
221	22.0	22.0	22.0	1273,713,8,4	59.5			
222	4.0	4.0	4.0	269,921,6,4	59.3			
223	29.0	28.0	29.0	202,597,6,7	59.3			
224	24.0	24.0	24.0	1873,613,8,2	58.3			
225	15.0	15.0	15.0	1607,765,2,12	57.8			
226	7.0	7.0	7.0	145,411,4,6	57.5			
227	13.0	13.0	13.0	523,665,2,8	57.0			
228	10.0	10.0	11.0	1685,5,6,4	56.0			
229	26.0	26.0	26.0	1809,257,4,6	55.8			
230	26.0	26.0	26.0	805,153,12,4	54.3			
231	30.0	30.0	30.0	235,143,8,4	54.3			
232	2.0	2.0	2.0	951,437,8,2	54.1			
233	30.0	30.0	30.0	181,19,4,8	53.9			
234	13.0	13.0	13.0	864,628,5,4	52.6			
235	29.0	29.0	29.0	85,162,7,3	52.4			
236	11.0	11.0	11.0	909,1038,8,3	52.3			
237	10.0	10.0	10.0	1447,299,7,4	51.9			
238	4.0	4.0	6.0	1483,281,6,4	50.8			
239	24.0	24.0	24.0	1825,167,8,2	50.8			
240	26.0	26.0	26.0	977,249,6,4	50.2			
241	26.0	26.0	26.0	1792,945,7,2	50.1			
242	0.0	0.0	0.0	1655,169,6,4	49.5			
243	18.0	18.0	18.0	307,105,6,4	49.4			
244	27.0	27.0	27.0	1189,377,4,6	49.1			
245	24.0	24.0	24.0	169,367,8,2	48.6			
246	11.0	11.0	11.0	12,781,7,6	48.0			
247	27.0	27.0	27.0	1913,764,7,5	48.0			
248	3.0	3.0	4.0	1037,353,4,4	47.9			
249	25.0	25.0	25.0	940,715,3,8	46.9			
250	30.0	30.0	30.0	1191,239,10,2	46.5			
251	13.0	13.0	13.0	679,499,4,4	46.0			
252	30.0	30.0	30.0	1798,766,3,8	45.8			
253	23.0	23.0	23.0	729,179,4,4	45.7			
254	7.0	7.0	7.0	1117,91,2,8	45.1			
255	24.0	24.0	24.0	265,426,6,3	44.9			
256	29.0	29.0	29.0	1211,189,6,2	44.1			
257	0.0	0.0	0.0	1886,1065,2,6	43.8			
258	3.0	3.0	3.0	95,645,4,5	43.6			
259	25.0	25.0	25.0	1619,25,4,4	43.6			
260	26.0	26.0	26.0	1775,203,4,4	43.6			
261	30.0	30.0	30.0	39,503,6,3	43.0			
262	10.0	10.0	10.0	1601,201,5,4	42.6			
263	8.0	8.0	8.0	160,743,3,4	42.4			
264	30.0	30.0	30.0	1327,1070,5,3	41.9			
265	10.0	10.0	10.0	101,829,4,4	41.8			
266	30.0	30.0	30.0	1167,951,5,3	41.7			
267	28.0	28.0	28.0	1795,405,6,4	41.5			
268	25.0	25.0	25.0	861,882,5,4	39.8			
269	10.0	10.0	10.0	1547,65,6,2	39.4			
270	9.0	9.0	9.0	87,135,4,5	38.8			
271	2.0	2.0	2.0	597,679,6,2	38.3			
272	30.0	30.0	30.0	1108,310,7,3	37.9			
273	10.0	10.0	10.0	1903,927,4,5	37.8			
274	9.0	9.0	9.0	1857,435,2,6	36.9			
275	7.0	7.0	7.0	1017,9,4,3	36.7			
276	24.0	24.0	24.0	1781,613,4,3	36.6			
277	24.0	24.0	24.0	1521,481,4,3	36.2			
278	0.0	0.0	0.0	1470,633,3,4	35.8			
279	25.0	25.0	25.0	717,1066,5,5	35.6			
280	27.0	27.0	27.0	1857,613,4,4	35.6			
281	26.0	26.0	26.0	1443,961,6,2	35.5			
282	30.0	30.0	30.0	1793,1037,4,3	34.7			
283	11.0	11.0	11.0	87,663,4,4	34.3			
284	3.0	3.0	3.0	0,79,7,2	34.1			
285	1.0	1.0	1.0	776,0,4,2	34.0			
286	24.0	24.0	24.0	661,365,4,4	33.8			
287	26.0	26.0	26.0	7,1017,2,4	33.8			
288	26.0	26.0	26.0	685,91,8,2	33.7			
289	28.0	28.0	28.0	805,73,2,6	30.9			
290	11.0	11.0	11.0	1639,761,2,4	30.8			
291	0.0	0.0	0.0	1906,750,3,3	30.1			
292	28.0	28.0	28.0	1481,867,3,3	30.1			
293	25.0	25.0	25.0	1025,1025,3,4	29.9			
294	4.0	4.0	4.0	1705,215,8,2	28.8			
295	7.0	7.0	7.0	269,315,4,4	28.6			
296	7.0	7.0	7.0	1173,143,4,2	28.3			
297	27.0	27.0	27.0	260,193,7,2	28.2			
298	4.0	4.0	4.0	715,661,6,2	26.5			
299	27.0	27.0	27.0	441,245,8,3	26.5			
300	27.0	27.0	27.0	276,999,4,2	26.2			
301	27.0	27.0	27.0	276,851,5,3	25.4			
302	0.0	0.0	0.0	1729,113,4,2	22.5			
303	25.0	25.0	25.0	723,969,4,4	21.6			
304	0.0	0.0	0.0	1565,135,4,2	20.3			
305	0.0	0.0	0.0	1462,197,3,2	20.0			
306	25.0	25.0	25.0	1089,97,4,4	19.9			
307	25.0	25.0	25.0	869,975,3,3	19.6			
308	6.0	6.0	6.0	781,862,2,3	17.5			
309	25.0	25.0	25.0	313,444,3,2	17.4			
310	1.0	1.0	1.0	1886,107,3,2	17.2			
311	25.0	25.0	25.0	1674,101,2,3	16.1			
312	25.0	25.0	25.0	665,1020,2,3	15.3			
313	2.0	2.0	2.0	1550,973,3,3	14.5			
314	25.0	25.0	25.0	524,1050,3,3	14.1			
315	25.0	25.0	25.0	1002,717,3,2	13.6			
316	5.0	5.0	5.0	1373,119,2,3	10.1			
