track	t_best	t0	t1	bbox	score	lat	lon	alt
59	5.0	5.0	5.0	1797,1077,6,3	64.0			
60	8.0	8.0	8.0	1789,42,4,7	62.8			
61	25.0	25.0	25.0	1217,601,2,10	60.6			
62	24.0	24.0	24.0	1737,425,10,2	60.0			
63	14.0	14.0	14.0	97,1049,8,2	57.0			
64	12.0	12.0	12.0	1543,993,6,6	56.1			
65	18.0	18.0	18.0	1593,1019,8,4	55.5			
66	23.0	23.0	23.0	1089,209,6,4	54.0			
67	19.0	19.0	19.0	1373,125,4,4	53.8			
68	25.0	24.0	25.0	1209,297,8,2	52.3			
69	9.0	8.0	9.0	1675,285,8,6	51.2			
70	17.0	17.0	17.0	187,915,6,6	48.3			
71	8.0	8.0	8.0	1905,313,4,4	47.6			
72	25.0	25.0	25.0	1233,1031,8,2	47.4			
73	25.0	25.0	25.0	1209,831,8,2	47.3			
74	17.0	17.0	17.0	289,855,4,6	47.1			
75	25.0	25.0	25.0	1201,721,2,8	47.1			
76	26.0	26.0	26.0	831,803,8,4	46.8			
77	9.0	9.0	9.0	503,301,6,4	46.0			
78	21.0	21.0	21.0	537,31,8,2	45.3			
79	25.0	25.0	25.0	1117,221,4,4	44.3			
80	25.0	25.0	26.0	1385,833,8,2	44.0			
81	10.0	10.0	10.0	1635,48,4,5	43.8			
82	30.0	30.0	30.0	7,1073,2,7	43.8			
83	25.0	25.0	25.0	1369,535,8,2	43.7			
84	7.0	5.0	7.0	0,623,6,2	43.5			
85	9.0	9.0	9.0	1347,913,8,2	43.0			
86	22.0	22.0	22.0	217,433,4,4	42.6			
87	14.0	14.0	14.0	1865,543,3,5	42.5			
88	19.0	19.0	19.0	1161,403,4,4	42.1			
89	11.0	11.0	11.0	65,903,8,2	41.9			
90	20.0	20.0	20.0	1587,781,4,4	41.0			
91	6.0	6.0	6.0	189,1027,4,3	39.7			
92	18.0	18.0	18.0	1731,1063,2,8	39.3			
93	23.0	23.0	23.0	1277,161,4,4	37.5			
94	10.0	10.0	10.0	1853,315,4,5	37.4			
95	20.0	20.0	20.0	613,999,4,4	37.3			
96	21.0	21.0	21.0	319,1065,2,8	36.5			
97	23.0	23.0	23.0	393,367,6,2	36.2			
98	27.0	26.0	27.0	925,1077,8,3	35.5			
99	4.0	4.0	4.0	1737,159,5,2	34.8			
100	18.0	18.0	18.0	1623,963,2,6	34.8			
101	18.0	18.0	18.0	1457,985,6,2	34.8			
102	20.0	19.0	20.0	1817,903,8,2	34.8			
103	25.0	25.0	25.0	1185,491,6,2	34.8			
104	23.0	23.0	23.0	825,181,4,4	34.2			
105	17.0	17.0	18.0	479,1051,2,6	34.1			
106	7.0	7.0	7.0	11,777,6,2	33.8			
107	26.0	26.0	26.0	9,721,8,2	33.5			
108	19.0	19.0	19.0	1191,513,2,8	32.6			
109	19.0	19.0	19.0	983,297,2,8	32.5			
110	25.0	25.0	25.0	1174,71,3,4	31.1			
111	25.0	24.0	25.0	1146,605,2,4	30.4			
112	20.0	20.0	20.0	391,917,8,2	29.8			
113	12.0	12.0	12.0	339,631,2,6	29.3			
114	19.0	19.0	19.0	1345,447,8,2	28.9			
115	6.0	6.0	6.0	341,1065,4,2	28.8			
116	21.0	21.0	21.0	217,161,4,4	28.8			
117	23.0	23.0	23.0	1416,115,5,2	28.7			
118	26.0	26.0	26.0	1759,977,2,6	28.7			
119	7.0	7.0	7.0	282,1023,4,2	28.4			
120	14.0	14.0	14.0	1781,609,2,4	28.3			
121	10.0	10.0	10.0	1775,467,2,4	27.6			
122	4.0	4.0	4.0	1497,1021,2,4	27.5			
123	9.0	9.0	9.0	118,657,3,3	27.5			
124	13.0	13.0	13.0	85,997,5,2	26.9			
125	14.0	14.0	14.0	1705,985,4,2	26.8			
126	10.0	10.0	10.0	1817,1051,2,4	26.7			
127	19.0	19.0	19.0	905,82,4,3	26.7			
128	8.0	8.0	8.0	1435,999,6,2	26.4			
129	13.0	13.0	13.0	1627,63,3,4	26.1			
130	14.0	14.0	14.0	1669,593,4,2	25.9			
131	26.0	26.0	26.0	193,1053,10,2	25.8			
132	10.0	10.0	10.0	1583,393,2,4	25.3			
133	20.0	20.0	20.0	1695,931,2,6	25.3			
134	19.0	19.0	19.0	830,259,3,6	25.0			
135	11.0	11.0	11.0	273,1073,3,3	24.7			
136	11.0	11.0	11.0	673,225,4,2	24.4			
137	5.0	5.0	5.0	1869,949,4,4	24.3			
138	20.0	20.0	20.0	389,369,6,2	24.3			
139	14.0	14.0	14.0	1795,785,2,4	24.0			
140	24.0	24.0	24.0	1469,43,4,4	24.0			
141	9.0	9.0	9.0	503,49,2,5	23.9			
142	9.0	9.0	9.0	81,267,2,4	23.7			
143	11.0	11.0	11.0	1801,301,5,2	23.6			
144	19.0	19.0	19.0	1135,113,2,6	23.6			
145	19.0	19.0	19.0	683,369,6,2	23.3			
146	26.0	26.0	26.0	635,1031,4,4	23.2			
147	10.0	10.0	10.0	1851,485,2,4	22.9			
148	33.0	33.0	33.0	1171,563,2,6	22.8			
149	26.0	26.0	26.0	649,923,6,2	22.7			
150	26.0	26.0	26.0	853,917,4,4	22.6			
151	11.0	11.0	11.0	662,952,6,3	22.3			
152	14.0	14.0	14.0	1283,1045,3,2	21.9			
153	26.0	26.0	26.0	1805,695,2,4	21.8			
154	26.0	26.0	26.0	963,857,8,2	21.7			
155	24.0	24.0	24.0	1321,413,2,4	21.5			
156	20.0	20.0	20.0	433,687,6,2	21.4			
157	20.0	20.0	20.0	253,953,2,6	21.4			
158	20.0	20.0	20.0	217,1029,6,2	21.4			
159	5.0	5.0	5.0	10,919,3,2	21.3			
160	14.0	14.0	14.0	1873,473,2,3	21.1			
161	8.0	8.0	8.0	1919,209,1,6	20.9			
162	16.0	16.0	16.0	1549,1060,4,3	20.9			
163	9.0	7.0	9.0	465,465,2,4	20.8			
164	7.0	7.0	7.0	1851,217,6,2	20.6			
165	7.0	7.0	7.0	1793,589,6,2	20.6			
166	9.0	9.0	9.0	369,49,2,4	20.6			
167	10.0	10.0	10.0	47,1004,2,3	20.6			
168	6.0	6.0	6.0	271,905,2,3	20.4			
169	20.0	20.0	20.0	60,145,3,4	19.7			
170	20.0	20.0	20.0	625,312,2,5	19.7			
171	14.0	14.0	14.0	1385,969,2,4	19.6			
172	22.0	22.0	22.0	159,513,2,5	19.6			
173	11.0	11.0	13.0	129,529,2,4	19.5			
174	17.0	17.0	17.0	153,849,2,4	19.4			
175	14.0	14.0	14.0	999,355,4,2	19.3			
176	20.0	20.0	20.0	1594,695,3,2	19.3			
177	19.0	19.0	19.0	907,185,4,2	19.2			
178	17.0	17.0	17.0	473,785,2,4	19.1			
179	17.0	17.0	17.0	101,889,4,4	19.1			
180	13.0	9.0	13.0	481,73,4,2	19.0			
181	11.0	11.0	11.0	198,697,3,2	18.7			
182	20.0	20.0	20.0	25,351,4,2	18.7			
183	10.0	10.0	10.0	1697,379,2,3	18.6			
184	31.0	31.0	31.0	243,1041,4,2	18.5			
185	27.0	27.0	27.0	1867,1069,2,4	18.0			
186	19.0	19.0	19.0	1534,221,3,2	17.8			
187	20.0	20.0	20.0	179,719,4,2	17.5			
188	11.0	11.0	11.0	74,1005,3,2	17.1			
189	32.0	32.0	32.0	467,113,2,4	17.0			
190	15.0	15.0	15.0	68,399,3,2	16.9			
191	33.0	33.0	33.0	201,665,4,2	16.8			
192	31.0	31.0	31.0	989,1077,2,3	16.5			
193	19.0	19.0	19.0	1173,297,4,2	16.2			
194	20.0	20.0	20.0	91,865,4,2	16.2			
195	26.0	26.0	26.0	981,787,4,2	15.6			
196	1.0	1.0	1.0	1316,785,3,2	15.4			
197	26.0	26.0	26.0	1817,1015,4,2	15.3			
198	11.0	11.0	11.0	1505,1069,2,4	15.2			
199	20.0	20.0	20.0	1609,841,4,2	15.2			
200	20.0	20.0	20.0	417,469,2,4	15.1			
201	33.0	33.0	33.0	801,389,4,2	15.1			
202	33.0	33.0	33.0	1297,461,2,4	15.1			
203	22.0	22.0	22.0	623,197,2,4	14.8			
204	33.0	33.0	33.0	1295,777,3,2	14.7			
205	13.0	13.0	13.0	121,316,2,3	14.6			
206	19.0	19.0	19.0	1113,461,2,4	14.5			
207	26.0	26.0	26.0	1917,909,3,2	14.4			
208	24.0	24.0	24.0	1291,477,2,3	14.3			
209	5.0	5.0	5.0	716,933,3,2	14.2			
210	33.0	33.0	33.0	1393,399,4,2	14.1			
211	26.0	26.0	26.0	1053,207,4,2	14.0			
212	26.0	26.0	26.0	1533,873,4,2	14.0			
213	26.0	26.0	26.0	1105,707,2,4	13.9			
214	26.0	26.0	26.0	183,759,4,2	13.9			
215	26.0	26.0	26.0	637,845,4,2	13.9			
216	26.0	26.0	26.0	1035,895,4,2	13.9			
217	11.0	11.0	11.0	1089,1015,3,2	13.5			
218	16.0	16.0	16.0	1901,873,3,2	13.5			
219	33.0	33.0	33.0	625,481,4,2	13.5			
220	13.0	13.0	13.0	174,343,3,2	12.6			
221	32.0	32.0	32.0	1315,101,2,3	10.1			
222	32.0	32.0	32.0	1466,733,3,2	9.1			
223	27.0	27.0	27.0	839,1077,2,3	6.8			
