track	t_best	t0	t1	bbox	score	lat	lon	alt
0	11.0	0.0	11.0	913,978,32,49	3633.7	39.4833029	73.5850874	4574.4
1	6.0	0.0	8.0	739,833,45,38	3457.4	39.4833024	73.5850881	4574.4
2	7.0	1.0	10.0	771,753,36,40	3255.4	39.4833015	73.5850883	4574.4
3	15.0	15.0	15.0	137,590,46,33	3010.7	39.4833036	73.5850867	4574.4
4	31.0	19.0	33.0	1171,915,44,30	2927.1	39.4833015	73.5850885	4574.4
5	27.0	21.0	28.0	611,1025,48,35	2910.0	39.4833017	73.5850881	4574.4
6	63.1	61.1	64.1	1815,945,26,34	2601.0	39.4833002	73.5850918	4574.4
7	12.0	10.0	13.0	1683,233,46,26	2563.0	39.4833032	73.5850873	4574.4
8	41.0	27.0	45.0	547,835,30,44	2486.2	39.4833019	73.5850901	4574.4
9	10.0	5.0	15.0	99,507,36,36	2376.1	39.4833025	73.5850879	4574.4
10	75.1	75.1	78.1	1851,889,30,38	2368.9	39.4832995	73.5850907	4574.4
11	18.0	18.0	20.0	278,625,47,31	2366.2	39.4833040	73.5850861	4574.4
12	82.1	82.1	82.1	63,929,52,40	2335.1	39.4833005	73.5850899	4574.4
13	14.0	14.0	14.0	1635,261,44,34	2304.1	39.4833035	73.5850870	4574.5
14	12.0	8.0	13.0	697,495,40,42	2303.6	39.4833032	73.5850873	4574.4
15	14.0	14.0	14.0	565,553,40,32	2297.3	39.4833035	73.5850870	4574.5
16	19.0	19.0	26.0	647,563,28,32	2082.1	39.4833040	73.5850862	4574.4
17	86.1	86.1	86.1	705,201,18,24	1624.5	39.4832983	73.5850914	4574.4
18	2.0	0.0	4.0	980,837,29,37	1609.1	39.4833015	73.5850889	4574.4
19	85.1	85.1	85.1	1091,347,30,28	1547.1	39.4832990	73.5850910	4574.4
20	71.1	63.1	74.1	309,713,44,31	1544.0	39.4832994	73.5850915	4574.4
21	38.0	36.0	56.1	595,147,28,28	1538.7	39.4833007	73.5850902	4574.4
22	61.1	57.1	66.1	449,433,30,16	1504.4	39.4833000	73.5850916	4574.4
23	55.1	47.0	61.1	1360,465,33,32	1430.8	39.4833010	73.5850911	4574.4
24	62.1	48.0	62.1	225,1025,26,23	1385.6	39.4832998	73.5850917	4574.4
25	44.0	35.0	46.0	1431,988,26,23	1383.8	39.4833016	73.5850905	4574.4
