track	t_best	t0	t1	bbox	score	lat	lon	alt
34	34.0	31.0	34.0	1486,160,74,41	2592.4			
35	3.0	2.0	4.0	611,0,114,47	2559.2			
36	35.0	35.0	35.0	663,483,54,30	2323.1			
37	31.0	31.0	31.0	927,553,74,40	2266.2			
38	30.0	30.0	30.0	351,57,98,42	2245.0			
39	36.0	36.0	36.0	765,239,32,44	2218.5			
40	16.0	16.0	17.0	1875,1007,45,73	2207.1			
41	33.0	33.0	33.0	1733,972,22,73	2132.0			
42	34.0	34.0	34.0	1390,177,102,22	2121.1			
43	30.0	30.0	30.0	75,0,22,45	2007.5			
44	29.0	28.0	29.0	731,341,104,30	1936.3			
45	31.0	31.0	31.0	1677,561,34,38	1893.7			
46	33.0	33.0	35.0	1847,914,36,58	1826.4			
47	33.0	33.0	33.0	1349,249,44,36	1790.2			
48	34.0	34.0	34.0	1381,193,17,54	1766.1			
49	30.0	30.0	30.0	1513,185,76,12	1742.3			
50	22.0	22.0	22.0	1786,323,37,32	1727.0			
51	31.0	28.0	31.0	1142,657,107,56	1715.9			
52	5.0	4.0	5.0	359,51,126,33	1695.5			
53	30.0	29.0	30.0	1799,221,58,14	1621.2			
54	22.0	22.0	22.0	1777,81,36,28	1584.7			
55	21.0	21.0	23.0	1831,407,20,58	1558.1			
56	38.0	36.0	38.0	619,25,64,82	1548.3			
57	16.0	16.0	16.0	1673,954,29,49	1535.6			
58	24.0	24.0	25.0	557,345,24,24	1464.7			
59	21.0	21.0	21.0	1873,883,32,32	1449.2			
60	16.0	16.0	16.0	1857,599,26,32	1429.8			
61	17.0	17.0	17.0	509,1041,54,14	1409.0			
62	33.0	33.0	37.0	1555,877,46,18	1403.2			
63	31.0	31.0	34.0	1767,538,50,23	1394.6			
64	33.0	33.0	33.0	1561,975,40,20	1350.5			
65	35.0	35.0	35.0	969,682,38,43	1345.4			
66	33.0	33.0	33.0	1353,297,20,36	1343.5			
67	15.0	14.0	15.0	1481,1049,50,31	1324.6			
68	27.0	24.0	27.0	163,0,20,22	1305.9			
69	35.0	35.0	35.0	1863,1061,34,19	1305.5			
70	23.0	23.0	23.0	1717,187,22,22	1261.4			
71	3.0	3.0	3.0	34,447,39,21	1233.1			
72	17.0	15.0	17.0	825,933,38,14	1224.9			
73	16.0	13.0	16.0	1321,617,24,20	1200.2			
74	33.0	33.0	33.0	0,242,17,49	1190.1			
75	16.0	16.0	16.0	1857,935,44,49	1124.3			
76	33.0	33.0	33.0	1857,1019,20,61	1117.2			
77	31.0	31.0	31.0	1547,987,20,32	1109.4			
78	21.0	21.0	21.0	1895,409,14,56	1080.0			
79	2.0	1.0	2.0	1055,111,90,16	1065.4			
80	38.0	38.0	38.0	569,111,46,60	1044.7			
81	31.0	27.0	31.0	1217,1033,28,30	1028.2			
82	31.0	31.0	31.0	805,649,34,32	1025.8			
83	16.0	16.0	16.0	1814,1009,21,30	1011.0			
84	22.0	22.0	22.0	1436,421,19,20	1006.0			
85	24.0	22.0	30.0	1397,619,16,20	987.6			
86	27.0	27.0	27.0	923,219,72,32	982.1			
87	34.0	34.0	34.0	1633,689,33,42	963.1			
88	36.0	36.0	36.0	0,0,20,23	958.6			
89	16.0	16.0	16.0	1129,701,30,19	947.8			
90	21.0	21.0	21.0	935,285,24,18	945.6			
91	3.0	1.0	3.0	459,55,58,24	944.9			
92	34.0	34.0	34.0	1475,519,82,6	944.8			
93	27.0	27.0	27.0	1357,91,36,16	938.9			
94	36.0	36.0	36.0	819,287,34,18	936.5			
95	17.0	17.0	17.0	111,861,20,39	933.4			
96	34.0	34.0	34.0	1425,277,52,30	929.1			
97	16.0	16.0	16.0	1668,511,21,20	923.9			
98	31.0	31.0	31.0	1599,865,34,40	921.1			
99	13.0	13.0	13.0	1427,587,20,16	919.3			
100	30.0	30.0	30.0	410,0,31,25	911.9			
101	33.0	33.0	33.0	1627,941,24,22	911.7			
102	38.0	38.0	38.0	1153,3,44,10	904.9			
103	38.0	38.0	38.0	1133,129,22,18	903.9			
104	34.0	34.0	34.0	1583,992,30,19	898.8			
105	36.0	36.0	37.0	965,53,46,20	895.4			
106	16.0	16.0	16.0	1089,475,24,20	887.4			
107	31.0	31.0	31.0	863,607,38,34	885.3			
108	38.0	38.0	38.0	461,261,40,49	881.5			
109	16.0	9.0	19.0	1279,795,18,22	877.9			
110	33.0	33.0	33.0	1385,737,24,24	867.7			
111	14.0	14.0	14.0	55,955,20,28	855.4			
112	31.0	31.0	31.0	934,644,21,19	844.1			
113	15.0	15.0	15.0	1321,773,32,14	830.1			
114	30.0	29.0	30.0	1333,247,52,30	818.9			
115	6.0	5.0	6.0	310,0,22,13	788.9			
116	11.0	11.0	11.0	1127,189,18,14	766.2			
117	38.0	38.0	38.0	509,205,32,42	765.8			
118	30.0	27.0	30.0	225,25,36,18	764.2			
119	14.0	14.0	14.0	1440,279,17,28	764.1			
120	30.0	30.0	30.0	497,0,27,12	738.7			
121	10.0	6.0	10.0	1442,29,55,11	731.1			
122	2.0	2.0	2.0	1225,73,68,10	719.2			
123	12.0	11.0	12.0	763,477,20,14	713.8			
124	35.0	35.0	36.0	1738,505,35,20	713.8			
125	23.0	23.0	23.0	1407,479,16,16	692.5			
126	31.0	29.0	31.0	1577,920,20,29	685.6			
127	23.0	23.0	23.0	1395,303,28,14	649.0			
128	23.0	23.0	23.0	945,475,14,14	640.5			
129	21.0	21.0	21.0	19,965,14,18	637.6			
130	0.0	0.0	0.0	79,167,48,26	626.8			
131	31.0	31.0	31.0	1243,797,23,19	625.9			
132	12.0	12.0	12.0	1726,705,11,24	624.9			
133	5.0	5.0	5.0	453,243,58,28	623.2			
134	20.0	20.0	20.0	1483,585,18,10	619.8			
135	32.0	32.0	32.0	451,834,26,18	617.6			
136	18.0	16.0	18.0	287,143,48,20	616.2			
137	21.0	21.0	26.0	1507,1013,20,12	610.5			
138	23.0	23.0	23.0	1661,413,20,14	607.7			
139	23.0	23.0	23.0	1755,5,22,14	607.2			
140	0.0	0.0	2.0	737,0,32,19	605.4			
141	18.0	18.0	18.0	145,38,26,17	604.2			
142	14.0	14.0	14.0	615,823,16,18	602.5			
143	21.0	21.0	21.0	1903,1037,17,24	587.6			
144	30.0	30.0	30.0	5,353,36,10	585.2			
145	23.0	23.0	23.0	1217,395,16,20	584.6			
146	10.0	10.0	10.0	361,133,32,10	575.8			
147	25.0	25.0	26.0	1880,547,21,14	573.8			
148	18.0	18.0	18.0	179,219,42,14	568.4			
149	16.0	16.0	16.0	1543,789,16,18	560.9			
150	22.0	22.0	22.0	147,1011,14,22	555.4			
151	18.0	18.0	18.0	235,157,28,14	550.9			
152	18.0	18.0	19.0	37,313,38,12	546.1			
153	22.0	22.0	26.0	5,878,28,15	543.3			
154	10.0	10.0	10.0	1393,49,32,8	542.3			
155	30.0	30.0	30.0	87,480,24,11	540.6			
156	30.0	30.0	30.0	139,9,22,20	532.4			
157	22.0	22.0	22.0	1261,530,19,13	530.6			
158	22.0	20.0	22.0	89,695,24,20	528.3			
159	30.0	28.0	30.0	1537,129,33,12	526.4			
160	25.0	25.0	25.0	243,966,12,17	524.2			
161	34.0	34.0	34.0	1579,585,11,40	504.7			
162	12.0	12.0	12.0	1491,741,12,15	499.4			
163	22.0	22.0	22.0	33,427,12,28	492.0			
164	38.0	38.0	38.0	1125,63,20,10	491.2			
165	31.0	27.0	31.0	1435,1068,29,9	487.8			
166	9.0	9.0	9.0	374,1073,51,7	484.2			
167	23.0	21.0	23.0	1735,461,20,18	484.0			
168	2.0	2.0	2.0	895,35,38,9	478.5			
169	17.0	17.0	17.0	1419,199,16,20	478.0			
170	22.0	22.0	26.0	141,949,14,16	474.2			
171	17.0	17.0	17.0	1637,329,22,10	469.0			
172	18.0	18.0	18.0	1699,469,16,10	468.7			
173	22.0	22.0	22.0	1745,0,18,23	466.9			
174	19.0	19.0	19.0	1765,459,16,12	457.6			
175	23.0	21.0	23.0	1875,635,10,16	451.0			
176	34.0	34.0	34.0	1571,789,28,10	450.1			
177	15.0	15.0	15.0	1457,175,6,20	449.1			
178	35.0	35.0	35.0	266,150,27,13	442.9			
179	37.0	37.0	37.0	1485,424,12,17	441.2			
180	34.0	34.0	34.0	385,1033,27,14	439.9			
181	15.0	14.0	15.0	35,547,16,20	437.9			
182	27.0	27.0	27.0	1681,1069,14,11	435.9			
183	15.0	15.0	17.0	585,723,18,17	434.4			
184	23.0	23.0	23.0	1883,389,14,16	420.4			
185	30.0	27.0	30.0	1094,31,21,8	418.3			
186	22.0	22.0	22.0	259,770,16,15	416.6			
187	1.0	1.0	4.0	27,495,8,27	415.5			
188	15.0	15.0	15.0	1837,579,10,14	414.5			
189	3.0	3.0	3.0	549,71,26,17	414.2			
190	32.0	32.0	32.0	117,595,20,14	411.9			
191	3.0	3.0	3.0	587,25,33,18	404.9			
192	10.0	10.0	10.0	937,991,18,10	404.9			
193	16.0	16.0	16.0	883,98,15,15	397.8			
194	19.0	19.0	19.0	103,130,20,9	397.6			
195	27.0	27.0	27.0	1529,169,20,8	393.8			
196	30.0	30.0	30.0	113,89,18,12	391.5			
197	37.0	37.0	37.0	867,113,14,13	388.4			
198	2.0	2.0	2.0	383,15,40,4	384.4			
199	35.0	35.0	36.0	880,651,15,17	384.1			
200	22.0	22.0	22.0	1403,487,16,10	382.9			
201	1.0	1.0	2.0	837,51,28,8	380.0			
202	2.0	1.0	2.0	989,3,20,9	375.7			
203	29.0	29.0	29.0	581,383,22,10	373.3			
204	27.0	27.0	27.0	881,251,38,14	371.5			
205	30.0	26.0	30.0	291,43,20,10	371.5			
206	17.0	17.0	17.0	1053,1029,14,10	371.1			
207	2.0	2.0	2.0	1303,73,42,4	367.3			
208	5.0	4.0	5.0	597,0,28,15	366.5			
209	32.0	32.0	32.0	270,77,19,12	362.2			
210	22.0	22.0	22.0	1667,249,8,25	361.1			
211	38.0	38.0	38.0	987,887,9,15	361.0			
212	22.0	22.0	22.0	10,27,7,20	359.3			
213	32.0	32.0	32.0	99,627,20,14	358.5			
214	30.0	30.0	30.0	1425,201,14,15	352.5			
215	0.0	0.0	0.0	25,205,30,20	352.1			
216	29.0	29.0	29.0	57,569,20,8	344.0			
217	18.0	18.0	18.0	489,45,22,18	343.7			
218	2.0	2.0	2.0	577,219,18,14	336.6			
219	27.0	27.0	27.0	997,205,36,14	333.7			
220	15.0	13.0	15.0	1883,177,6,16	331.6			
221	18.0	17.0	18.0	117,279,22,11	331.5			
222	22.0	22.0	22.0	1905,91,15,8	331.3			
223	32.0	32.0	32.0	417,0,16,9	329.7			
224	15.0	15.0	15.0	1361,1015,20,10	327.9			
225	9.0	9.0	11.0	589,109,14,10	322.3			
226	2.0	1.0	2.0	37,31,10,20	318.5			
227	5.0	5.0	5.0	725,185,33,6	311.3			
228	29.0	29.0	29.0	657,377,26,8	310.9			
229	17.0	17.0	17.0	23,621,8,14	307.6			
230	21.0	21.0	21.0	1845,547,8,16	307.3			
231	30.0	30.0	30.0	1879,259,14,14	305.5			
232	16.0	16.0	16.0	1765,1047,10,20	304.4			
233	13.0	13.0	13.0	1651,555,12,10	302.1			
234	23.0	23.0	23.0	1849,261,10,12	301.9			
235	17.0	17.0	17.0	95,1073,18,7	294.3			
236	29.0	29.0	29.0	1897,281,12,10	293.7			
237	14.0	14.0	14.0	1775,641,10,12	292.9			
238	15.0	15.0	15.0	1029,903,16,10	291.8			
239	6.0	6.0	6.0	593,101,34,4	290.2			
240	22.0	22.0	22.0	1789,835,26,16	286.8			
241	15.0	15.0	16.0	1879,999,14,10	284.7			
242	20.0	18.0	20.0	75,175,12,12	284.7			
243	17.0	17.0	17.0	353,201,14,12	283.2			
244	11.0	11.0	11.0	1619,982,16,6	281.7			
245	2.0	1.0	2.0	1007,121,36,4	280.8			
246	3.0	3.0	3.0	121,437,21,8	280.0			
247	11.0	11.0	11.0	323,89,14,8	279.0			
248	36.0	36.0	37.0	995,557,14,8	278.7			
249	1.0	1.0	1.0	389,203,31,20	278.5			
250	5.0	4.0	5.0	515,35,22,8	276.5			
251	11.0	11.0	11.0	1171,495,16,8	274.1			
252	8.0	8.0	12.0	1219,0,16,7	272.0			
253	21.0	21.0	21.0	1799,771,10,22	268.3			
254	32.0	32.0	32.0	133,0,16,11	268.3			
255	16.0	16.0	16.0	231,957,13,10	266.3			
256	16.0	16.0	16.0	1902,823,11,16	265.1			
257	11.0	11.0	11.0	0,389,17,7	263.3			
258	16.0	16.0	16.0	913,231,12,10	263.0			
259	19.0	19.0	19.0	855,420,15,13	261.0			
260	27.0	27.0	29.0	1899,77,5,20	254.0			
261	32.0	32.0	32.0	515,1041,22,15	249.6			
262	23.0	23.0	24.0	1855,993,8,14	248.4			
263	10.0	10.0	10.0	787,681,30,6	248.2			
264	12.0	12.0	12.0	1905,59,6,18	248.0			
265	27.0	27.0	27.0	1831,947,17,12	247.2			
266	37.0	37.0	37.0	265,0,8,9	245.6			
267	22.0	22.0	22.0	1673,864,14,9	244.6			
268	29.0	29.0	29.0	0,577,13,8	243.6			
269	23.0	23.0	23.0	1785,353,10,16	237.9			
270	24.0	24.0	24.0	41,407,14,8	236.7			
271	2.0	2.0	2.0	533,265,20,12	236.0			
272	15.0	15.0	15.0	73,1033,8,10	234.6			
273	4.0	4.0	4.0	685,249,24,8	233.6			
274	23.0	23.0	23.0	1585,887,12,8	231.0			
275	14.0	14.0	14.0	71,258,10,13	230.2			
276	10.0	10.0	10.0	1825,659,16,6	227.3			
277	8.0	8.0	8.0	643,5,16,10	226.4			
278	1.0	1.0	1.0	189,11,24,5	223.3			
279	38.0	38.0	38.0	1053,275,21,4	222.9			
280	15.0	15.0	15.0	1909,883,8,12	219.5			
281	21.0	21.0	21.0	1019,225,5,16	219.1			
282	5.0	5.0	5.0	359,105,25,8	219.0			
283	0.0	0.0	0.0	515,39,16,8	218.8			
284	15.0	15.0	15.0	1889,165,8,12	218.2			
285	21.0	21.0	21.0	1869,720,8,11	216.2			
286	38.0	38.0	38.0	215,633,10,14	213.7			
287	29.0	28.0	29.0	764,269,21,4	212.5			
288	15.0	15.0	15.0	1618,1051,9,10	211.4			
289	21.0	21.0	21.0	1543,939,6,14	209.9			
290	23.0	23.0	23.0	911,646,12,11	209.2			
291	1.0	1.0	1.0	766,65,15,8	208.6			
292	36.0	36.0	36.0	463,545,16,11	207.9			
293	6.0	6.0	6.0	797,15,20,4	207.1			
294	36.0	36.0	36.0	257,545,6,14	205.4			
295	21.0	21.0	21.0	267,915,10,9	204.5			
296	36.0	36.0	36.0	85,545,16,11	204.1			
297	21.0	21.0	21.0	1477,1073,8,7	202.3			
298	13.0	13.0	13.0	247,185,16,6	200.8			
299	23.0	23.0	23.0	1781,255,8,10	199.4			
300	26.0	26.0	26.0	1056,203,15,4	199.1			
301	17.0	17.0	17.0	109,581,12,13	198.8			
302	7.0	7.0	7.0	1465,49,24,6	197.3			
303	3.0	3.0	3.0	203,11,8,10	195.9			
304	15.0	15.0	15.0	0,99,10,8	195.3			
305	24.0	24.0	24.0	1600,555,10,6	194.7			
306	23.0	23.0	23.0	1827,191,8,8	190.9			
307	21.0	21.0	21.0	1885,793,8,8	190.3			
308	5.0	3.0	5.0	707,13,14,6	185.5			
309	37.0	37.0	37.0	1492,0,5,25	181.9			
310	4.0	1.0	4.0	1156,0,19,9	181.8			
311	10.0	10.0	10.0	1746,10,20,3	181.4			
312	29.0	28.0	29.0	1601,785,8,12	181.3			
313	38.0	38.0	38.0	323,487,8,9	180.7			
314	11.0	11.0	11.0	197,249,9,8	180.2			
315	5.0	5.0	5.0	403,279,14,8	179.7			
316	25.0	24.0	25.0	1277,285,4,12	178.1			
317	1.0	1.0	1.0	448,173,17,8	177.7			
318	10.0	10.0	10.0	297,87,14,6	177.7			
319	12.0	12.0	12.0	321,660,12,5	177.5			
320	15.0	15.0	15.0	1849,249,8,8	175.1			
321	36.0	36.0	37.0	1814,173,7,14	175.1			
322	19.0	19.0	19.0	9,229,18,6	175.0			
323	36.0	36.0	36.0	545,545,12,7	173.9			
324	17.0	17.0	17.0	1631,783,13,12	173.4			
325	3.0	3.0	3.0	975,7,16,4	172.0			
326	13.0	13.0	13.0	1619,268,10,7	166.9			
327	11.0	11.0	11.0	62,455,9,10	165.1			
328	9.0	9.0	9.0	1893,1029,11,12	164.1			
329	37.0	37.0	37.0	1001,305,8,8	163.8			
330	2.0	2.0	2.0	105,109,12,8	163.7			
331	14.0	14.0	14.0	10,331,9,12	163.5			
332	5.0	5.0	5.0	387,168,22,9	162.5			
333	5.0	5.0	5.0	1104,143,21,3	162.2			
334	21.0	21.0	24.0	1833,1041,8,6	161.9			
335	8.0	8.0	12.0	809,0,10,7	160.5			
336	10.0	10.0	10.0	931,667,14,4	160.3			
337	21.0	21.0	21.0	54,249,5,16	159.8			
338	11.0	11.0	11.0	307,149,10,6	159.7			
339	1.0	1.0	1.0	655,5,12,6	159.6			
340	11.0	11.0	11.0	129,425,9,9	159.0			
341	24.0	24.0	24.0	1231,89,22,6	159.0			
342	2.0	2.0	2.0	115,307,6,14	158.1			
343	38.0	38.0	38.0	983,367,10,6	157.2			
344	24.0	24.0	25.0	103,0,6,12	156.6			
345	21.0	21.0	21.0	201,1075,8,5	155.9			
346	9.0	9.0	9.0	225,1075,10,5	152.5			
347	9.0	9.0	12.0	805,41,9,10	152.4			
348	9.0	7.0	9.0	273,25,8,6	151.4			
349	19.0	19.0	19.0	209,65,10,10	149.7			
350	17.0	17.0	17.0	482,785,15,6	149.0			
351	28.0	28.0	28.0	305,977,7,8	148.8			
352	9.0	9.0	9.0	1116,63,8,7	148.2			
353	29.0	29.0	29.0	1815,709,6,20	148.1			
354	38.0	38.0	38.0	1142,883,8,6	146.9			
355	29.0	29.0	29.0	1847,131,8,11	145.7			
356	17.0	17.0	17.0	213,753,8,10	144.4			
357	27.0	27.0	27.0	1377,15,20,10	144.1			
358	20.0	20.0	20.0	259,869,12,8	143.5			
359	2.0	2.0	2.0	185,499,8,11	142.6			
360	9.0	8.0	9.0	1625,527,6,9	141.7			
361	12.0	12.0	12.0	1657,755,10,8	141.2			
362	10.0	10.0	10.0	1569,161,7,7	139.3			
363	2.0	2.0	2.0	1187,87,14,8	138.3			
364	29.0	28.0	29.0	1149,185,8,10	138.2			
365	6.0	6.0	6.0	544,670,11,5	137.5			
366	0.0	0.0	0.0	455,47,10,6	136.9			
367	1.0	1.0	1.0	87,848,4,14	135.3			
368	12.0	12.0	12.0	1417,753,8,6	134.5			
369	7.0	7.0	9.0	1077,129,10,4	134.3			
370	4.0	4.0	4.0	819,217,14,8	132.6			
371	10.0	10.0	10.0	1531,253,12,4	131.5			
372	14.0	14.0	14.0	0,665,5,9	131.5			
373	14.0	14.0	14.0	35,417,6,8	128.7			
374	0.0	0.0	0.0	1633,689,10,10	128.6			
375	11.0	9.0	11.0	1510,459,11,7	127.6			
376	0.0	0.0	0.0	137,81,6,8	126.5			
377	10.0	10.0	10.0	497,146,8,7	125.9			
378	28.0	28.0	28.0	1197,601,8,6	125.3			
379	37.0	37.0	37.0	1058,393,7,8	124.6			
380	17.0	17.0	17.0	34,723,5,9	123.5			
381	11.0	11.0	11.0	103,367,6,12	123.4			
382	14.0	14.0	14.0	17,211,6,14	123.3			
383	4.0	4.0	4.0	1573,51,18,8	122.7			
384	9.0	9.0	9.0	944,809,9,8	122.6			
385	28.0	28.0	28.0	1057,393,8,6	121.8			
386	14.0	14.0	14.0	1859,905,4,10	120.7			
387	11.0	7.0	11.0	777,459,10,6	118.7			
388	0.0	0.0	0.0	77,167,10,10	117.8			
389	14.0	14.0	14.0	219,41,6,8	117.8			
390	4.0	4.0	4.0	87,793,8,4	117.2			
391	27.0	27.0	27.0	829,277,13,6	115.0			
392	37.0	37.0	37.0	1905,123,15,4	114.9			
393	10.0	10.0	10.0	1794,411,14,3	113.8			
394	14.0	14.0	14.0	171,339,4,12	113.6			
395	38.0	38.0	38.0	532,1055,9,8	113.6			
396	27.0	27.0	27.0	1412,153,7,8	113.0			
397	10.0	6.0	10.0	1563,311,20,2	111.9			
398	7.0	7.0	7.0	1617,889,10,6	109.8			
399	5.0	5.0	5.0	650,47,13,5	109.7			
400	5.0	5.0	5.0	913,135,12,6	109.5			
401	18.0	18.0	18.0	0,341,9,4	109.0			
402	20.0	20.0	20.0	1741,529,8,6	109.0			
403	0.0	0.0	0.0	667,59,11,4	108.5			
404	14.0	14.0	14.0	103,691,8,8	108.4			
405	3.0	3.0	3.0	855,39,16,2	108.2			
406	14.0	14.0	14.0	177,201,6,8	107.7			
407	29.0	29.0	29.0	1697,633,8,8	107.5			
408	10.0	6.0	10.0	1611,29,6,7	107.0			
409	13.0	13.0	13.0	953,763,15,3	107.0			
410	3.0	3.0	3.0	773,17,6,10	106.4			
411	5.0	5.0	5.0	459,11,8,8	105.4			
412	28.0	28.0	28.0	803,89,4,8	104.4			
413	12.0	12.0	12.0	1807,221,6,8	102.5			
414	0.0	0.0	0.0	357,53,10,4	100.3			
415	20.0	20.0	20.0	526,623,6,7	100.2			
416	25.0	25.0	25.0	33,401,5,8	99.0			
417	7.0	7.0	7.0	250,778,7,5	98.7			
418	9.0	9.0	9.0	475,111,10,6	98.1			
419	14.0	14.0	14.0	1361,877,16,2	96.4			
420	26.0	26.0	26.0	959,141,12,4	96.2			
421	10.0	6.0	10.0	1572,87,12,3	94.8			
422	9.0	9.0	9.0	125,29,8,4	94.5			
423	19.0	19.0	19.0	69,188,8,9	94.4			
424	27.0	27.0	27.0	573,151,7,4	93.7			
425	5.0	5.0	5.0	121,65,10,4	93.6			
426	24.0	24.0	26.0	1337,644,5,5	92.6			
427	3.0	3.0	3.0	516,149,13,4	92.1			
428	14.0	14.0	14.0	1411,997,6,6	92.0			
429	4.0	4.0	4.0	251,628,8,4	90.4			
430	29.0	29.0	29.0	1825,36,6,11	90.2			
431	10.0	10.0	10.0	739,683,7,4	89.1			
432	14.0	14.0	14.0	351,0,6,7	88.7			
433	25.0	25.0	25.0	1366,71,7,6	88.5			
434	37.0	37.0	37.0	935,55,7,6	88.5			
435	20.0	20.0	20.0	1389,551,5,7	88.2			
436	9.0	8.0	9.0	567,11,8,6	87.4			
437	37.0	37.0	37.0	1347,65,6,4	86.6			
438	12.0	12.0	12.0	29,469,4,8	85.4			
439	3.0	3.0	3.0	247,339,8,6	84.2			
440	4.0	4.0	4.0	1175,177,12,4	82.5			
441	10.0	10.0	10.0	573,280,4,6	82.4			
442	37.0	37.0	37.0	1255,1069,4,11	81.9			
443	11.0	11.0	11.0	37,917,12,3	81.2			
444	9.0	9.0	9.0	241,301,8,5	80.3			
445	11.0	11.0	12.0	975,835,6,6	79.8			
446	9.0	9.0	9.0	757,805,8,8	79.2			
447	37.0	37.0	37.0	1461,490,6,9	78.8			
448	7.0	7.0	8.0	1879,868,7,7	77.6			
449	11.0	11.0	11.0	15,164,4,9	75.4			
450	24.0	24.0	24.0	21,899,8,6	75.0			
451	26.0	26.0	26.0	897,25,8,4	75.0			
452	7.0	7.0	7.0	1721,953,6,6	74.9			
453	18.0	18.0	18.0	1907,75,5,6	74.8			
454	4.0	4.0	4.0	837,177,4,10	74.6			
455	29.0	29.0	29.0	1799,323,5,5	74.4			
456	0.0	0.0	0.0	792,87,13,2	73.7			
457	29.0	29.0	29.0	1651,689,8,12	72.9			
458	18.0	18.0	18.0	917,375,10,3	72.6			
459	29.0	28.0	29.0	865,323,8,4	70.2			
460	25.0	25.0	25.0	993,165,2,12	70.0			
461	6.0	6.0	6.0	1355,119,6,4	69.0			
462	9.0	7.0	9.0	225,13,8,6	67.6			
463	13.0	13.0	13.0	35,5,6,6	66.8			
464	4.0	4.0	4.0	17,503,6,4	66.4			
465	0.0	0.0	0.0	285,502,7,7	64.9			
466	37.0	37.0	37.0	200,1051,5,6	64.0			
467	25.0	25.0	25.0	753,25,8,3	63.0			
468	25.0	24.0	25.0	1317,57,4,5	62.9			
469	4.0	4.0	4.0	0,297,3,6	62.6			
470	6.0	6.0	6.0	845,77,6,3	61.0			
471	0.0	0.0	0.0	631,17,8,4	60.3			
472	6.0	6.0	6.0	897,123,8,2	58.8			
473	37.0	37.0	37.0	1485,593,3,9	58.0			
474	8.0	8.0	8.0	879,5,10,4	56.8			
475	28.0	28.0	28.0	665,37,4,4	56.4			
476	25.0	25.0	25.0	1201,0,6,3	54.8			
477	24.0	24.0	24.0	0,1065,5,4	54.3			
478	37.0	37.0	37.0	92,131,5,6	53.9			
479	4.0	4.0	4.0	1713,107,8,2	52.8			
480	12.0	12.0	12.0	577,395,8,2	52.5			
481	20.0	20.0	20.0	600,519,7,2	52.5			
482	13.0	13.0	13.0	22,322,3,7	51.8			
483	25.0	25.0	25.0	577,113,6,5	50.8			
484	28.0	28.0	28.0	1173,23,4,4	49.9			
485	20.0	20.0	20.0	355,806,6,5	49.6			
486	12.0	12.0	12.0	1895,79,3,5	49.2			
487	28.0	28.0	28.0	1407,531,2,8	48.0			
488	28.0	28.0	28.0	1175,1033,2,8	48.0			
489	6.0	6.0	6.0	781,72,6,3	47.8			
490	19.0	19.0	19.0	225,105,8,2	47.6			
491	25.0	25.0	25.0	855,145,4,4	47.6			
492	28.0	28.0	28.0	1135,483,4,4	47.3			
493	7.0	7.0	7.0	1225,0,4,3	46.7			
494	7.0	7.0	7.0	1390,41,5,3	44.8			
495	8.0	8.0	8.0	1025,567,6,3	42.8			
496	26.0	26.0	26.0	1589,973,5,2	42.8			
497	25.0	25.0	25.0	709,225,4,4	42.2			
498	24.0	24.0	24.0	101,906,4,4	41.6			
499	12.0	12.0	12.0	1917,57,3,4	40.8			
500	19.0	19.0	19.0	1901,737,3,3	40.8			
501	24.0	24.0	24.0	169,107,4,4	40.5			
502	28.0	28.0	28.0	1099,3,4,4	40.4			
