track	t_best	t0	t1	bbox	score	lat	lon	alt
0	80.1	76.1	82.1	177,649,40,78	5129.1	39.4802877	73.5927189	5241.9
1	37.1	33.1	38.1	154,35,47,58	4773.9	39.4842544	73.5937355	5079.0
2	39.1	39.1	39.1	131,1021,47,42	3302.7	39.4840603	73.5936709	5084.5
3	81.1	76.1	82.1	137,800,38,33	3106.7	39.4802054	73.5927028	5246.3
4	99.2	78.1	99.2	961,619,32,54	3017.1	39.4796796	73.5926004	5268.4
5	59.1	59.1	59.1	868,915,40,61	2959.2	39.4821631	73.5931407	5145.4
6	22.0	22.0	22.0	89,0,50,43	2902.8	39.4859259	73.5942682	5014.8
7	18.0	15.0	18.0	1170,981,33,58	2772.1	39.4865081	73.5944315	4997.0
8	52.1	52.1	52.1	973,48,36,42	2673.4	39.4830597	73.5933597	5110.3
9	129.2	128.2	129.2	779,969,57,44	2465.9	39.4784514	73.5923983	5360.9
10	79.1	79.1	80.1	226,513,37,32	2160.6	39.4803736	73.5927357	5237.5
11	63.1	63.1	66.1	1236,905,39,34	2146.0	39.4816520	73.5930166	5165.4
12	54.1	54.1	54.1	892,231,36,46	2023.9	39.4828173	73.5933002	5120.3
13	30.0	30.0	32.0	469,901,31,28	2004.4	39.4849893	73.5939779	5049.9
14	103.2	100.2	103.2	849,985,36,24	1864.6	39.4795405	73.5925730	5282.1
15	38.1	34.1	38.1	127,53,44,52	1859.7	39.4841556	73.5937026	5082.3
16	64.1	64.1	64.1	791,385,26,30	1654.3	39.4815398	73.5929895	5170.3
17	38.1	36.1	38.1	124,108,32,31	1632.5	39.4841556	73.5937026	5082.3
18	50.1	50.1	50.1	1153,986,16,38	1619.0	39.4832571	73.5934039	5100.4
19	19.0	18.0	20.0	1583,685,53,14	1608.0	39.4863577	73.5943898	5002.0
20	209.3	201.3	209.3	498,1066,36,14	1478.0	39.4778077	73.5922995	5381.1
21	66.1	66.1	68.1	306,210,21,31	1450.9	39.4813468	73.5929426	5180.0
22	49.1	49.1	49.1	1141,816,18,27	1430.3	39.4833420	73.5934221	5095.9
23	99.2	87.1	99.2	983,617,34,44	1416.5	39.4796796	73.5926004	5268.4
24	62.1	60.1	62.1	1233,946,26,25	1377.8	39.4817749	73.5930463	5160.4
25	51.1	51.1	55.1	1563,971,20,28	1354.4	39.4831649	73.5933836	5105.2
26	48.1	46.1	52.1	1107,675,14,30	1351.6	39.4834199	73.5934387	5092.3
27	129.2	128.2	129.2	817,1065,32,15	1329.5	39.4784514	73.5923983	5360.9
28	203.3	198.3	205.3	1033,665,34,32	1325.0	39.4778069	73.5922991	5381.1
29	72.1	72.1	72.1	928,1033,17,31	1115.7	39.4808973	73.5928386	5205.3
30	102.2	101.2	102.2	526,1018,12,41	1111.4	39.4795889	73.5925821	5278.6
31	129.2	125.2	129.2	743,1057,24,23	1063.0	39.4784514	73.5923983	5360.9
32	224.3	224.3	225.3	1823,1058,26,22	1029.4	39.4778054	73.5922985	5381.1
33	53.1	52.1	53.1	909,143,20,27	1025.6	39.4829422	73.5933310	5115.4
34	10.0	9.0	10.0	1087,331,34,20	1005.3	39.4877047	73.5947627	4957.1
35	171.3	170.3	174.3	1129,1065,37,15	999.7	39.4778037	73.5922984	5381.0
36	226.3	226.3	228.4	1034,566,22,18	939.4	39.4778054	73.5922987	5381.1
37	64.1	64.1	64.1	871,281,19,25	927.7	39.4815398	73.5929895	5170.3
38	89.1	83.1	98.2	149,633,28,24	927.4	39.4798697	73.5926376	5258.9
39	14.0	14.0	14.0	0,1053,19,27	919.8	39.4871085	73.5945943	4977.0
40	20.0	19.0	20.0	1610,823,28,13	919.6	39.4862114	73.5943489	5007.0
41	66.1	66.1	66.1	1900,27,20,22	894.9	39.4813468	73.5929426	5180.0
42	67.1	67.1	68.1	1897,595,14,40	886.4	39.4812627	73.5929221	5184.4
43	130.2	129.2	130.2	956,1027,18,44	867.8	39.4784239	73.5923940	5363.5
44	14.0	13.0	14.0	1062,387,21,28	858.5	39.4871085	73.5945943	4977.0
45	52.1	52.1	52.1	861,171,27,36	847.8	39.4830597	73.5933597	5110.3
46	47.1	45.1	48.1	931,561,10,32	829.6	39.4834884	73.5934572	5089.9
