track	t_best	t0	t1	bbox	score	lat	lon	alt
0	104.2	104.2	104.2	772,317,75,143	11082.0	39.4773208	73.5920262	5442.8
1	102.2	102.2	102.2	649,404,80,63	6283.5	39.4773209	73.5920265	5442.8
2	103.2	103.2	103.2	593,329,88,40	4152.7	39.4773209	73.5920264	5442.8
3	60.1	59.1	60.1	103,33,33,50	3367.1	39.4773217	73.5920246	5442.8
4	24.0	24.0	31.1	293,0,33,24	2626.7	39.4773219	73.5920246	5442.9
5	22.0	22.0	23.0	105,49,28,56	2614.5	39.4773224	73.5920249	5442.9
6	122.2	118.2	123.2	737,351,52,39	2235.6	39.4773214	73.5920253	5442.8
7	102.2	95.2	102.2	692,473,21,48	1888.5	39.4773209	73.5920265	5442.8
8	105.2	105.2	105.2	223,538,20,27	1424.8	39.4773206	73.5920264	5442.8
9	94.2	93.2	94.2	112,1053,27,24	1353.0	39.4773222	73.5920267	5442.8
10	21.0	16.0	21.0	711,161,18,27	1281.9	39.4773225	73.5920250	5442.8
11	121.2	119.2	123.2	616,281,35,27	1267.3	39.4773219	73.5920251	5442.8
12	39.1	38.1	39.1	1863,421,24,46	1263.1	39.4773216	73.5920250	5442.9
13	37.1	37.1	38.1	594,3,23,33	1206.5	39.4773212	73.5920246	5442.9
14	107.2	101.2	107.2	665,177,26,23	1162.0	39.4773204	73.5920262	5442.8
15	123.2	120.2	123.2	619,281,30,26	1093.1	39.4773215	73.5920253	5442.8
16	101.2	101.2	101.2	121,625,16,22	1091.1	39.4773210	73.5920265	5442.8
17	102.2	101.2	102.2	1423,15,34,24	1074.4	39.4773209	73.5920265	5442.8
18	98.2	96.2	99.2	849,145,14,31	1050.3	39.4773213	73.5920263	5442.8
19	121.2	119.2	123.2	735,355,34,30	1047.2	39.4773219	73.5920251	5442.8
20	114.2	112.2	116.2	486,873,28,16	1036.5	39.4773223	73.5920255	5442.8
21	108.2	108.2	110.2	769,209,20,32	1034.3	39.4773204	73.5920260	5442.8
22	104.2	104.2	104.2	1457,1065,48,15	1020.0	39.4773208	73.5920262	5442.8
23	23.0	23.0	23.0	306,0,14,25	927.5	39.4773222	73.5920249	5442.9
24	37.1	37.1	38.1	689,161,15,18	884.4	39.4773212	73.5920246	5442.9
25	119.2	112.2	119.2	374,993,21,24	843.3	39.4773221	73.5920252	5442.7
26	21.0	18.0	21.0	609,9,26,24	803.3	39.4773225	73.5920250	5442.8
27	105.2	105.2	105.2	175,61,18,20	770.2	39.4773206	73.5920264	5442.8
28	60.1	60.1	60.1	1853,6,23,19	742.1	39.4773217	73.5920246	5442.8
29	101.2	101.2	101.2	1195,9,26,16	735.6	39.4773210	73.5920265	5442.8
30	105.2	105.2	105.2	137,3,11,30	710.1	39.4773206	73.5920264	5442.8
31	39.1	37.1	39.1	226,17,11,32	684.7	39.4773216	73.5920250	5442.9
32	60.1	60.1	66.1	731,238,10,29	673.0	39.4773217	73.5920246	5442.8
33	103.2	103.2	103.2	561,313,18,24	649.6	39.4773209	73.5920264	5442.8
34	106.2	106.2	106.2	922,81,27,16	645.1	39.4773204	73.5920264	5442.8
35	98.2	97.2	98.2	91,275,16,12	632.8	39.4773213	73.5920263	5442.8
36	30.1	29.1	30.1	261,61,14,14	610.4	39.4773203	73.5920241	5442.8
37	112.2	111.2	123.2	781,225,27,14	610.2	39.4773217	73.5920257	5442.8
38	98.2	93.2	98.2	77,603,20,14	583.3	39.4773213	73.5920263	5442.8
