track	t_best	t0	t1	bbox	score	lat	lon	alt
0	434.4	431.4	434.4	569,965,174,115	15377.5	39.5152250	73.6090433	4000.2
1	412.4	407.4	417.4	51,738,158,65	9769.1	39.5152232	73.6090451	4002.2
2	434.4	434.4	434.4	1340,809,97,150	8787.3	39.5152250	73.6090433	4000.2
3	424.4	424.4	424.4	1051,109,66,132	6687.1	39.5152253	73.6090442	4000.2
4	401.4	401.4	406.4	1615,673,72,88	6111.2	39.5152165	73.6090397	4003.2
5	434.4	434.4	434.4	1435,977,51,103	5823.3	39.5152250	73.6090433	4000.2
6	405.4	401.4	406.4	1207,40,128,37	5177.2	39.5152172	73.6090397	4001.4
7	400.4	399.4	400.4	1553,47,128,44	4285.0	39.5152071	73.6090300	4003.5
8	393.4	393.4	393.4	789,837,36,48	4248.1	39.5151169	73.6089355	4006.2
9	404.4	401.4	406.4	1071,153,50,64	4144.7	39.5152173	73.6090400	4001.2
10	408.4	408.4	417.4	985,591,73,34	3996.2	39.5152176	73.6090382	4001.3
11	402.4	400.4	402.4	471,203,66,28	3864.4	39.5152182	73.6090413	4002.1
12	407.4	407.4	410.4	979,639,102,24	3683.7	39.5152177	73.6090386	4001.3
13	393.4	393.4	393.4	27,593,62,48	3560.5	39.5151169	73.6089355	4006.2
14	414.4	407.4	417.4	273,559,180,16	3545.3	39.5152256	73.6090449	4001.6
15	413.4	407.4	417.4	1137,741,68,34	3265.0	39.5152255	73.6090452	4001.9
16	400.4	400.4	400.4	315,0,104,31	3195.2	39.5152071	73.6090300	4003.5
17	394.4	394.4	394.4	1297,983,71,30	3015.8	39.5151363	73.6089527	4005.9
18	399.4	399.4	399.4	1577,629,44,22	2811.7	39.5151977	73.6090198	4003.7
19	434.4	434.4	434.4	721,999,75,30	2776.5	39.5152250	73.6090433	4000.2
20	411.4	411.4	417.4	7,737,46,40	2730.9	39.5152211	73.6090427	4002.2
21	403.4	401.4	406.4	961,45,36,43	2706.8	39.5152179	73.6090406	4001.4
22	400.4	399.4	400.4	1811,62,90,29	2649.1	39.5152071	73.6090300	4003.5
23	393.4	393.4	393.4	705,501,36,52	2591.3	39.5151169	73.6089355	4006.2
24	412.4	410.4	417.4	1457,917,42,44	2579.4	39.5152232	73.6090451	4002.2
25	399.4	399.4	399.4	1675,157,43,26	2571.6	39.5151977	73.6090198	4003.7
26	400.4	400.4	403.4	119,979,34,36	2510.5	39.5152071	73.6090300	4003.5
27	434.4	434.4	434.4	299,1015,86,65	2435.2	39.5152250	73.6090433	4000.2
28	402.4	401.4	402.4	481,171,64,14	2407.1	39.5152182	73.6090413	4002.1
29	407.4	407.4	407.4	1721,561,112,16	2329.5	39.5152177	73.6090386	4001.3
30	400.4	399.4	400.4	1865,465,32,38	2323.9	39.5152071	73.6090300	4003.5
31	400.4	399.4	400.4	1381,53,60,32	2312.9	39.5152071	73.6090300	4003.5
32	393.4	393.4	393.4	1589,491,68,26	2300.0	39.5151169	73.6089355	4006.2
33	399.4	399.4	400.4	699,299,32,34	2260.9	39.5151977	73.6090198	4003.7
34	393.4	393.4	393.4	1244,497,49,38	2237.7	39.5151169	73.6089355	4006.2
35	399.4	399.4	399.4	1421,129,104,28	2216.8	39.5151977	73.6090198	4003.7
36	420.4	420.4	423.4	1144,0,45,33	2209.1	39.5152252	73.6090440	4000.2
37	434.4	434.4	434.4	3,785,84,64	2186.2	39.5152250	73.6090433	4000.2
38	405.4	401.4	406.4	1373,30,98,27	2174.1	39.5152172	73.6090397	4001.4
39	401.4	401.4	401.4	0,265,61,24	2142.0	39.5152165	73.6090397	4003.2
40	401.4	401.4	402.4	1257,639,72,26	2112.1	39.5152165	73.6090397	4003.2
41	410.4	402.4	416.4	1368,951,38,34	2066.7	39.5152204	73.6090418	4002.1
42	417.4	416.4	417.4	415,955,46,22	2036.6	39.5152253	73.6090443	4000.7
43	404.4	402.4	406.4	1823,109,36,26	2036.1	39.5152173	73.6090400	4001.2
44	394.4	394.4	394.4	512,917,65,36	1992.9	39.5151363	73.6089527	4005.9
45	409.4	408.4	417.4	601,645,88,20	1961.6	39.5152173	73.6090381	4001.7
46	424.4	424.4	425.4	1023,554,53,87	1923.2	39.5152253	73.6090442	4000.2
47	404.4	403.4	406.4	159,751,20,34	1923.1	39.5152173	73.6090400	4001.2
48	413.4	407.4	417.4	1845,865,38,20	1826.2	39.5152255	73.6090452	4001.9
49	401.4	401.4	402.4	272,339,41,38	1824.2	39.5152165	73.6090397	4003.2
50	393.4	393.4	393.4	1408,489,25,36	1719.4	39.5151169	73.6089355	4006.2
51	420.4	420.4	420.4	1076,0,49,17	1652.9	39.5152252	73.6090440	4000.2
52	434.4	434.4	434.4	504,907,40,38	1639.9	39.5152250	73.6090433	4000.2
53	400.4	399.4	400.4	1053,38,56,24	1637.3	39.5152071	73.6090300	4003.5
54	420.4	420.4	421.4	1221,43,50,40	1634.4	39.5152252	73.6090440	4000.2
55	394.4	394.4	394.4	857,923,56,18	1607.6	39.5151363	73.6089527	4005.9
56	424.4	424.4	424.4	736,5,53,28	1599.8	39.5152253	73.6090442	4000.2
57	399.4	399.4	399.4	890,513,18,32	1579.9	39.5151977	73.6090198	4003.7
58	434.4	434.4	434.4	129,879,62,50	1578.5	39.5152250	73.6090433	4000.2
59	393.4	393.4	393.4	652,537,31,24	1554.5	39.5151169	73.6089355	4006.2
60	394.4	394.4	394.4	292,919,43,20	1553.0	39.5151363	73.6089527	4005.9
61	434.4	434.4	434.4	570,1049,29,24	1534.4	39.5152250	73.6090433	4000.2
62	393.4	392.4	393.4	466,595,25,38	1503.4	39.5151169	73.6089355	4006.2
63	392.4	392.4	392.4	527,579,46,26	1487.8	39.5150994	73.6089198	4006.4
64	405.4	401.4	406.4	785,21,35,20	1447.9	39.5152172	73.6090397	4001.4
65	393.4	393.4	393.4	127,601,32,26	1436.9	39.5151169	73.6089355	4006.2
66	406.4	406.4	406.4	1313,67,60,27	1412.9	39.5152172	73.6090394	4001.5
67	394.4	393.4	394.4	1105,941,42,18	1401.4	39.5151363	73.6089527	4005.9
68	406.4	401.4	407.4	1825,189,48,15	1361.2	39.5152172	73.6090394	4001.5
69	434.4	434.4	434.4	193,925,36,34	1282.0	39.5152250	73.6090433	4000.2
70	393.4	393.4	393.4	1739,823,22,26	1277.6	39.5151169	73.6089355	4006.2
71	403.4	401.4	406.4	975,5,34,20	1242.0	39.5152179	73.6090406	4001.4
72	412.4	408.4	417.4	1665,901,32,20	1240.8	39.5152232	73.6090451	4002.2
73	406.4	402.4	406.4	885,617,18,40	1196.9	39.5152172	73.6090394	4001.5
74	408.4	403.4	417.4	697,607,24,18	1152.6	39.5152176	73.6090382	4001.3
75	425.4	425.4	427.4	1885,0,24,19	1141.5	39.5152253	73.6090443	4000.2
76	394.4	394.4	394.4	35,913,38,15	1127.4	39.5151363	73.6089527	4005.9
77	413.4	408.4	417.4	1017,749,32,16	1080.6	39.5152255	73.6090452	4001.9
78	426.4	426.4	426.4	605,675,60,16	1077.3	39.5152254	73.6090442	4000.2
79	408.4	408.4	408.4	1867,761,22,18	1037.6	39.5152176	73.6090382	4001.3
80	404.4	404.4	404.4	1881,141,39,16	1036.7	39.5152173	73.6090400	4001.2
81	410.4	409.4	414.4	265,1041,24,30	1028.7	39.5152204	73.6090418	4002.1
82	399.4	399.4	400.4	481,145,32,18	1022.4	39.5151977	73.6090198	4003.7
83	400.4	400.4	400.4	1765,71,20,26	1011.9	39.5152071	73.6090300	4003.5
84	416.4	410.4	417.4	641,501,32,16	992.0	39.5152256	73.6090445	4001.0
85	400.4	400.4	400.4	1485,63,36,14	987.5	39.5152071	73.6090300	4003.5
86	434.4	434.4	434.4	1319,827,20,22	973.8	39.5152250	73.6090433	4000.2
87	409.4	408.4	409.4	1247,975,20,18	971.8	39.5152173	73.6090381	4001.7
88	414.4	412.4	417.4	501,579,23,16	964.8	39.5152256	73.6090449	4001.6
89	393.4	393.4	393.4	1797,529,30,20	963.6	39.5151169	73.6089355	4006.2
90	428.4	428.4	428.4	1901,1017,19,22	948.4	39.5152254	73.6090440	4000.2
91	399.4	399.4	400.4	225,517,24,18	936.4	39.5151977	73.6090198	4003.7
92	393.4	392.4	393.4	357,575,14,30	932.7	39.5151169	73.6089355	4006.2
93	401.4	401.4	402.4	695,533,44,9	923.5	39.5152165	73.6090397	4003.2
94	399.4	399.4	399.4	18,95,50,10	892.1	39.5151977	73.6090198	4003.7
95	400.4	400.4	400.4	1259,62,31,15	887.6	39.5152071	73.6090300	4003.5
96	414.4	414.4	416.4	467,1013,18,20	884.6	39.5152256	73.6090449	4001.6
97	394.4	392.4	394.4	1697,1025,32,10	883.7	39.5151363	73.6089527	4005.9
98	409.4	409.4	411.4	311,565,18,18	871.7	39.5152173	73.6090381	4001.7
99	393.4	393.4	393.4	249,875,20,18	866.4	39.5151169	73.6089355	4006.2
100	434.4	434.4	434.4	526,1006,19,19	864.0	39.5152250	73.6090433	4000.2
101	425.4	425.4	429.4	1891,291,29,14	859.5	39.5152253	73.6090443	4000.2
102	411.4	408.4	411.4	1856,945,33,12	846.7	39.5152211	73.6090427	4002.2
103	3.0	3.0	3.0	1241,966,32,11	845.3	39.4688183	73.5894157	6088.4
104	393.4	392.4	393.4	311,593,26,16	844.1	39.5151169	73.6089355	4006.2
105	398.4	398.4	398.4	473,1074,58,6	830.0	39.5151914	73.6090121	4003.9
106	424.4	424.4	424.4	1061,26,14,31	826.4	39.5152253	73.6090442	4000.2
107	392.4	392.4	392.4	231,625,42,18	816.4	39.5150994	73.6089198	4006.4
108	429.4	429.4	429.4	1356,337,21,34	816.3	39.5152254	73.6090439	4000.2
109	394.4	394.4	394.4	1827,1047,14,25	810.4	39.5151363	73.6089527	4005.9
110	434.4	434.4	434.4	263,987,34,29	808.4	39.5152250	73.6090433	4000.2
111	393.4	393.4	393.4	1807,830,29,21	782.5	39.5151169	73.6089355	4006.2
112	405.4	401.4	407.4	1017,29,24,16	774.9	39.5152172	73.6090397	4001.4
113	424.4	422.4	424.4	1263,18,54,11	748.3	39.5152253	73.6090442	4000.2
114	408.4	408.4	409.4	891,968,18,17	742.9	39.5152176	73.6090382	4001.3
115	415.4	415.4	417.4	613,1047,18,16	705.0	39.5152256	73.6090446	4001.3
116	393.4	393.4	393.4	1727,537,30,14	694.2	39.5151169	73.6089355	4006.2
117	393.4	393.4	393.4	649,1059,28,21	693.2	39.5151169	73.6089355	4006.2
118	393.4	393.4	393.4	673,993,26,20	692.9	39.5151169	73.6089355	4006.2
119	406.4	406.4	406.4	1889,913,25,16	689.7	39.5152172	73.6090394	4001.5
120	413.4	411.4	417.4	267,649,38,12	688.6	39.5152255	73.6090452	4001.9
121	399.4	399.4	399.4	1901,207,19,20	679.5	39.5151977	73.6090198	4003.7
122	393.4	393.4	393.4	49,866,18,23	677.3	39.5151169	73.6089355	4006.2
123	434.4	434.4	434.4	733,973,19,23	668.6	39.5152250	73.6090433	4000.2
124	406.4	406.4	406.4	97,756,32,19	663.1	39.5152172	73.6090394	4001.5
125	405.4	403.4	405.4	737,147,21,18	658.7	39.5152172	73.6090397	4001.4
126	401.4	401.4	402.4	489,448,16,17	651.7	39.5152165	73.6090397	4003.2
127	400.4	400.4	400.4	1697,54,36,15	647.0	39.5152071	73.6090300	4003.5
128	407.4	407.4	407.4	71,793,18,20	646.9	39.5152177	73.6090386	4001.3
129	394.4	394.4	394.4	633,1069,24,11	644.5	39.5151363	73.6089527	4005.9
130	405.4	405.4	408.4	1081,364,18,17	639.2	39.5152172	73.6090397	4001.4
131	404.4	404.4	404.4	1329,337,24,8	631.2	39.5152173	73.6090400	4001.2
132	434.4	434.4	434.4	445,837,12,18	627.0	39.5152250	73.6090433	4000.2
133	356.4	356.4	356.4	1578,0,23,10	601.8	39.5132469	73.6074175	4153.4
134	402.4	402.4	405.4	473,953,21,16	596.5	39.5152182	73.6090413	4002.1
135	420.4	420.4	420.4	0,346,10,23	574.5	39.5152252	73.6090440	4000.2
136	392.4	392.4	392.4	169,1039,27,14	571.7	39.5150994	73.6089198	4006.4
137	410.4	409.4	412.4	597,842,16,25	570.2	39.5152204	73.6090418	4002.1
138	426.4	426.4	428.4	846,1046,19,15	568.5	39.5152254	73.6090442	4000.2
139	394.4	394.4	394.4	713,945,18,10	565.0	39.5151363	73.6089527	4005.9
140	411.4	410.4	417.4	305,705,26,7	561.6	39.5152211	73.6090427	4002.2
141	416.4	416.4	416.4	1279,1064,12,16	559.3	39.5152256	73.6090445	4001.0
142	399.4	399.4	400.4	657,119,36,12	556.9	39.5151977	73.6090198	4003.7
143	425.4	425.4	425.4	1741,261,29,11	555.8	39.5152253	73.6090443	4000.2
144	399.4	399.4	399.4	1763,165,30,12	554.1	39.5151977	73.6090198	4003.7
145	2.0	0.0	3.0	586,358,18,16	548.6	39.4688176	73.5894163	6091.7
146	393.4	392.4	393.4	605,969,28,16	548.6	39.5151169	73.6089355	4006.2
147	409.4	409.4	409.4	1689,1072,30,8	545.7	39.5152173	73.6090381	4001.7
148	404.4	404.4	404.4	1231,927,18,10	540.5	39.5152173	73.6090400	4001.2
149	414.4	414.4	416.4	1133,1026,16,15	535.7	39.5152256	73.6090449	4001.6
150	405.4	403.4	405.4	1329,1041,16,16	532.2	39.5152172	73.6090397	4001.4
151	399.4	399.4	400.4	361,109,31,18	518.6	39.5151977	73.6090198	4003.7
152	394.4	394.4	394.4	1239,973,10,21	511.7	39.5151363	73.6089527	4005.9
153	417.4	417.4	417.4	1617,631,11,18	491.1	39.5152253	73.6090443	4000.7
154	415.4	415.4	415.4	1681,761,16,20	488.0	39.5152256	73.6090446	4001.3
155	399.4	399.4	399.4	1414,837,21,8	487.3	39.5151977	73.6090198	4003.7
156	402.4	402.4	403.4	201,987,16,14	476.8	39.5152182	73.6090413	4002.1
157	405.4	397.4	405.4	657,556,18,11	471.8	39.5152172	73.6090397	4001.4
158	412.4	412.4	413.4	0,772,25,24	470.3	39.5152232	73.6090451	4002.2
159	373.4	373.4	373.4	0,781,14,27	468.7	39.5139666	73.6078112	4054.5
160	412.4	412.4	412.4	1323,817,18,20	468.7	39.5152232	73.6090451	4002.2
161	417.4	415.4	417.4	1866,871,23,10	463.4	39.5152253	73.6090443	4000.7
162	402.4	401.4	402.4	309,219,16,18	462.7	39.5152182	73.6090413	4002.1
163	0.0	0.0	0.0	741,356,15,14	461.8	39.4688180	73.5894161	6095.2
164	420.4	420.4	421.4	1214,241,8,24	457.1	39.5152252	73.6090440	4000.2
165	322.3	322.3	325.3	0,1070,23,10	454.0	39.5086737	73.6044000	4357.5
166	414.4	413.4	417.4	935,947,18,18	452.7	39.5152256	73.6090449	4001.6
167	426.4	426.4	426.4	529,689,32,7	451.9	39.5152254	73.6090442	4000.2
168	399.4	399.4	399.4	473,791,14,12	449.1	39.5151977	73.6090198	4003.7
169	416.4	415.4	417.4	0,669,16,10	448.9	39.5152256	73.6090445	4001.0
170	403.4	403.4	403.4	0,785,9,16	447.8	39.5152179	73.6090406	4001.4
171	411.4	411.4	413.4	457,901,14,12	439.4	39.5152211	73.6090427	4002.2
172	417.4	417.4	417.4	697,791,12,21	435.7	39.5152253	73.6090443	4000.7
173	415.4	412.4	415.4	1095,585,18,13	427.6	39.5152256	73.6090446	4001.3
174	399.4	399.4	399.4	281,863,18,10	427.2	39.5151977	73.6090198	4003.7
175	399.4	399.4	399.4	1623,292,16,12	425.1	39.5151977	73.6090198	4003.7
176	399.4	399.4	399.4	1422,413,7,17	417.7	39.5151977	73.6090198	4003.7
177	408.4	408.4	408.4	1181,1045,17,11	416.8	39.5152176	73.6090382	4001.3
178	408.4	408.4	409.4	233,959,13,14	416.3	39.5152176	73.6090382	4001.3
179	404.4	404.4	404.4	81,504,26,9	411.2	39.5152173	73.6090400	4001.2
180	434.4	434.4	434.4	283,629,18,14	400.8	39.5152250	73.6090433	4000.2
181	420.4	420.4	421.4	1169,473,13,24	391.5	39.5152252	73.6090440	4000.2
182	405.4	405.4	405.4	1127,633,16,14	386.9	39.5152172	73.6090397	4001.4
183	428.4	428.4	428.4	1735,881,10,20	383.9	39.5152254	73.6090440	4000.2
184	434.4	432.4	434.4	486,0,19,15	383.0	39.5152250	73.6090433	4000.2
185	357.4	354.4	357.4	1089,418,24,13	379.7	39.5133989	73.6073886	4147.3
186	425.4	425.4	426.4	1845,255,18,9	379.4	39.5152253	73.6090443	4000.2
187	423.4	423.4	423.4	1267,106,14,19	372.1	39.5152253	73.6090441	4000.2
188	429.4	429.4	429.4	1777,331,20,20	371.3	39.5152254	73.6090439	4000.2
189	417.4	417.4	417.4	965,1015,28,13	371.2	39.5152253	73.6090443	4000.7
190	424.4	424.4	427.4	1741,785,12,15	359.2	39.5152253	73.6090442	4000.2
191	423.4	423.4	423.4	797,254,22,23	348.9	39.5152253	73.6090441	4000.2
