track	t_best	t0	t1	bbox	score	lat	lon	alt
0	14.0	12.0	19.0	1673,919,136,113	18017.0	39.4980446	73.6217026	4601.3
1	18.0	13.0	20.0	1745,904,145,113	16693.9	39.4980455	73.6217029	4601.3
2	22.0	22.0	25.0	1608,68,105,45	8503.6	39.4980460	73.6217030	4601.3
3	26.0	25.0	28.0	812,109,97,76	7203.0	39.4980462	73.6217028	4601.4
4	33.0	31.0	35.0	601,417,118,72	5764.5	39.4980468	73.6217032	4601.4
5	12.0	11.0	13.0	1697,119,40,26	2946.7	39.4980442	73.6217028	4601.3
6	46.0	46.0	46.0	1489,133,52,42	2532.0	39.4976111	73.6220768	4601.4
7	34.0	30.0	36.0	645,513,52,61	2103.0	39.4980467	73.6217033	4601.4
8	29.0	29.0	30.0	897,525,48,27	1988.2	39.4980467	73.6217030	4601.4
9	4.0	0.0	5.0	1241,953,51,28	1957.9	39.4980444	73.6217034	4601.3
10	46.0	46.0	46.0	1465,71,18,42	1608.0	39.4976111	73.6220768	4601.4
11	29.0	28.0	29.0	1233,17,72,20	1384.2	39.4980467	73.6217030	4601.4
12	27.0	24.0	27.0	987,289,33,13	1118.7	39.4980464	73.6217029	4601.4
13	32.0	31.0	36.0	885,647,55,13	976.7	39.4980467	73.6217030	4601.4
14	12.0	12.0	13.0	1793,935,26,18	962.5	39.4980442	73.6217028	4601.3
15	1.0	0.0	4.0	1467,360,28,23	944.6	39.4980440	73.6217036	4601.3
16	34.0	30.0	36.0	605,375,44,13	898.2	39.4980467	73.6217033	4601.4
17	22.0	22.0	23.0	1585,788,26,13	869.6	39.4980460	73.6217030	4601.3
18	7.0	6.0	10.0	1141,113,60,28	813.9	39.4980443	73.6217031	4601.3
19	3.0	0.0	4.0	1522,55,16,22	810.9	39.4980443	73.6217033	4601.3
20	10.0	7.0	10.0	905,88,40,9	783.4	39.4980439	73.6217029	4601.3
21	49.0	47.0	49.0	1006,1018,47,17	754.7	39.4975759	73.6220917	4601.5
22	13.0	13.0	13.0	1773,37,21,15	731.8	39.4980443	73.6217027	4601.3
23	24.0	24.0	25.0	1681,146,24,17	642.2	39.4980458	73.6217026	4601.3
24	0.0	0.0	8.0	1337,112,26,19	631.1	39.4980438	73.6217038	4601.3
25	6.0	5.0	7.0	1361,17,16,16	555.1	39.4980445	73.6217031	4601.3
26	28.0	28.0	28.0	1233,57,32,14	537.1	39.4980466	73.6217029	4601.4
27	10.0	2.0	11.0	1121,112,40,11	533.4	39.4980439	73.6217029	4601.3
28	32.0	31.0	35.0	775,425,24,24	531.5	39.4980467	73.6217030	4601.4
29	45.0	45.0	45.0	1309,907,16,14	516.2	39.4976491	73.6220577	4601.4
30	5.0	1.0	8.0	1543,25,20,22	513.8	39.4980444	73.6217032	4601.3
31	36.0	31.0	36.0	1361,589,20,12	509.6	39.4980348	73.6217146	4601.3
32	22.0	22.0	22.0	417,833,16,8	507.9	39.4980460	73.6217030	4601.3
33	6.0	6.0	11.0	1473,207,24,8	487.0	39.4980445	73.6217031	4601.3
34	29.0	28.0	29.0	977,11,32,6	471.7	39.4980467	73.6217030	4601.4
35	0.0	0.0	5.0	1089,289,24,8	466.3	39.4980438	73.6217038	4601.3
36	34.0	34.0	34.0	1289,82,18,19	450.2	39.4980467	73.6217033	4601.4
37	34.0	33.0	36.0	843,631,15,14	445.7	39.4980467	73.6217033	4601.4
38	25.0	25.0	25.0	1825,458,32,7	422.1	39.4980460	73.6217026	4601.4
39	41.0	33.0	41.0	513,823,13,22	394.9	39.4978362	73.6218994	4601.4
40	29.0	29.0	29.0	1073,9,16,8	393.4	39.4980467	73.6217030	4601.4
41	7.0	6.0	10.0	985,81,12,8	388.1	39.4980443	73.6217031	4601.3
42	10.0	7.0	11.0	1737,141,24,14	380.3	39.4980439	73.6217029	4601.3
43	9.0	0.0	9.0	1201,115,16,8	371.4	39.4980440	73.6217031	4601.3
44	9.0	6.0	14.0	897,165,16,7	351.7	39.4980440	73.6217031	4601.3
