track	t_best	t0	t1	bbox	score	lat	lon	alt
97	3.0	3.0	3.0	65,857,6,10	182.3			
98	3.0	3.0	3.0	1434,747,4,14	177.2			
99	7.0	7.0	7.0	419,937,16,8	169.7			
100	9.0	8.0	9.0	1767,461,12,12	155.3			
101	6.0	4.0	6.0	1096,409,8,10	152.8			
102	6.0	6.0	6.0	1213,593,10,6	142.9			
103	8.0	8.0	8.0	33,33,13,3	128.8			
104	6.0	6.0	6.0	1623,21,12,8	125.0			
105	6.0	6.0	6.0	1512,783,9,9	119.4			
106	8.0	8.0	8.0	59,65,8,4	117.9			
107	5.0	5.0	5.0	1459,589,7,6	116.1			
108	9.0	9.0	9.0	1281,1041,6,6	110.4			
109	3.0	3.0	3.0	1263,887,4,8	104.2			
110	6.0	6.0	7.0	1391,71,20,8	101.7			
111	4.0	4.0	4.0	153,807,8,4	87.8			
112	8.0	8.0	8.0	1857,44,4,9	87.3			
113	5.0	4.0	5.0	1385,617,6,4	85.4			
114	5.0	5.0	7.0	1407,393,6,6	84.4			
115	4.0	4.0	4.0	249,902,12,6	83.4			
116	3.0	3.0	3.0	195,773,10,4	79.2			
117	5.0	4.0	5.0	585,905,8,5	75.6			
118	4.0	4.0	4.0	1301,871,10,8	74.3			
119	3.0	3.0	3.0	1417,5,6,4	72.3			
120	6.0	6.0	6.0	1895,707,6,10	72.3			
121	6.0	6.0	7.0	1346,513,5,6	72.3			
122	9.0	9.0	9.0	177,491,8,6	69.1			
123	6.0	6.0	6.0	1387,146,9,5	69.0			
124	9.0	9.0	9.0	1447,513,6,4	66.0			
125	3.0	3.0	3.0	543,141,8,4	64.1			
126	5.0	5.0	5.0	1201,165,6,4	63.8			
127	9.0	9.0	9.0	1777,1071,3,9	63.4			
128	6.0	6.0	6.0	201,11,8,6	63.2			
129	5.0	4.0	5.0	541,925,4,5	62.5			
130	5.0	4.0	5.0	1565,823,6,6	62.3			
131	8.0	8.0	8.0	1371,1039,4,5	60.7			
132	9.0	9.0	9.0	1459,201,8,2	58.6			
133	8.0	8.0	8.0	311,25,5,6	58.3			
134	4.0	4.0	4.0	200,1059,5,6	57.7			
135	5.0	5.0	5.0	317,29,8,6	57.0			
136	3.0	3.0	3.0	1865,863,8,2	54.3			
137	9.0	9.0	9.0	539,155,2,9	53.2			
138	9.0	9.0	9.0	1579,533,8,4	52.5			
139	3.0	3.0	3.0	180,945,8,4	52.1			
140	9.0	9.0	9.0	1889,17,6,2	51.6			
141	6.0	6.0	6.0	1477,83,4,6	51.5			
142	3.0	3.0	3.0	1029,353,4,4	45.9			
143	3.0	3.0	3.0	521,33,4,3	45.5			
144	4.0	4.0	4.0	1255,33,4,4	44.1			
145	4.0	4.0	4.0	67,441,4,3	42.6			
146	3.0	3.0	3.0	331,93,6,2	37.3			
147	4.0	4.0	4.0	55,953,2,7	35.4			
148	4.0	4.0	4.0	1334,1039,3,4	31.5			
149	9.0	9.0	9.0	1685,527,4,2	28.7			
150	7.0	7.0	7.0	1701,75,4,4	28.4			
151	9.0	9.0	9.0	1249,305,4,2	28.3			
152	3.0	3.0	3.0	6,420,3,3	28.1			
153	3.0	3.0	3.0	1665,939,3,3	28.1			
154	9.0	9.0	9.0	399,457,6,2	26.6			
155	3.0	3.0	3.0	7,667,4,4	24.6			
156	7.0	7.0	7.0	29,183,4,2	17.8			
157	7.0	7.0	7.0	59,821,4,2	16.0			
158	7.0	7.0	7.0	777,3,4,2	15.5			
