track	t_best	t0	t1	bbox	score	lat	lon	alt
0	47.1	43.1	47.1	1775,1001,82,79	3544.6	39.4898858	73.5973025	4892.6
1	38.1	37.1	39.1	1321,871,24,19	1517.9	39.4908735	73.5979434	4868.7
2	30.0	29.0	33.0	95,321,25,24	1270.7	39.4912970	73.5981300	4851.0
3	42.1	41.1	42.1	1760,920,18,51	1168.0	39.4904672	73.5976602	4880.0
4	42.1	41.1	42.1	1749,974,17,30	1081.4	39.4904672	73.5976602	4880.0
5	30.0	29.0	34.0	481,113,16,16	997.1	39.4912970	73.5981300	4851.0
6	34.0	34.0	35.0	1858,881,30,32	966.0	39.4912030	73.5981028	4857.6
7	11.0	9.0	15.0	366,19,25,22	892.4	39.4912959	73.5981299	4851.0
8	9.0	2.0	12.0	953,0,26,19	880.4	39.4912961	73.5981300	4851.0
9	31.0	29.0	32.0	417,193,32,16	842.6	39.4912966	73.5981299	4851.2
10	22.0	20.0	25.0	721,723,20,16	822.7	39.4912958	73.5981297	4851.0
11	12.0	12.0	12.0	1830,904,31,15	803.6	39.4912959	73.5981298	4851.0
12	31.0	29.0	34.0	401,225,24,16	787.1	39.4912966	73.5981299	4851.2
13	17.0	17.0	21.0	989,197,34,16	780.4	39.4912955	73.5981298	4851.0
14	9.0	8.0	12.0	907,561,32,16	779.6	39.4912961	73.5981300	4851.0
15	82.1	82.1	82.1	240,93,49,9	769.2	39.4876024	73.5960681	4906.2
16	37.1	36.0	37.1	925,753,20,18	755.9	39.4909671	73.5980001	4866.0
17	26.0	26.0	26.0	177,1049,22,16	734.3	39.4912965	73.5981298	4851.0
18	78.1	78.1	78.1	0,21,33,8	728.6	39.4875997	73.5960671	4906.1
19	87.1	83.1	87.1	1872,501,14,32	714.3	39.4876043	73.5960693	4906.2
20	37.1	37.1	38.1	1505,835,16,14	686.3	39.4909671	73.5980001	4866.0
21	15.0	13.0	24.0	1769,116,18,13	573.0	39.4912958	73.5981297	4851.0
22	29.0	29.0	34.0	481,105,16,15	563.3	39.4912967	73.5981300	4851.0
23	46.1	43.1	46.1	1705,872,17,35	533.9	39.4900082	73.5973693	4890.1
24	28.0	28.0	34.0	721,0,16,9	530.2	39.4912966	73.5981299	4851.0
25	28.0	27.0	28.0	220,297,43,16	528.2	39.4912966	73.5981299	4851.0
26	15.0	13.0	15.0	1121,697,16,16	496.8	39.4912958	73.5981297	4851.0
27	13.0	13.0	18.0	1061,613,14,12	495.1	39.4912956	73.5981297	4851.0
28	87.1	86.1	87.1	963,513,15,12	486.5	39.4876043	73.5960693	4906.2
29	85.1	84.1	85.1	1904,827,9,38	484.9	39.4876041	73.5960687	4906.2
30	36.0	36.0	36.0	1105,993,16,8	480.0	39.4910556	73.5980460	4863.2
31	84.1	84.1	85.1	1867,817,8,34	445.8	39.4876037	73.5960684	4906.2
32	26.0	26.0	26.0	105,1041,8,16	442.7	39.4912965	73.5981298	4851.0
33	28.0	28.0	28.0	669,97,20,10	441.7	39.4912966	73.5981299	4851.0
34	5.0	5.0	5.0	0,481,9,15	437.0	39.4912963	73.5981303	4851.0
35	12.0	11.0	12.0	611,439,16,8	434.0	39.4912959	73.5981298	4851.0
36	8.0	5.0	10.0	516,249,31,9	416.6	39.4912962	73.5981301	4851.0
37	13.0	13.0	15.0	793,149,16,8	410.3	39.4912956	73.5981297	4851.0
38	31.0	30.0	34.0	375,177,18,10	408.3	39.4912966	73.5981299	4851.2
39	29.0	29.0	34.0	561,73,16,8	398.1	39.4912967	73.5981300	4851.0
40	87.1	83.1	87.1	1881,569,8,28	391.3	39.4876043	73.5960693	4906.2
41	13.0	13.0	13.0	1820,7,28,10	390.0	39.4912956	73.5981297	4851.0
42	17.0	17.0	18.0	1023,1027,18,16	388.4	39.4912955	73.5981298	4851.0
43	10.0	9.0	10.0	849,283,16,14	385.8	39.4912960	73.5981299	4851.0
44	36.0	36.0	36.0	1457,1070,17,10	372.0	39.4910556	73.5980460	4863.2
45	5.0	5.0	5.0	689,619,20,12	370.2	39.4912963	73.5981303	4851.0
46	20.0	20.0	25.0	1025,537,10,18	369.4	39.4912955	73.5981297	4851.0
47	12.0	4.0	12.0	1168,23,27,6	368.0	39.4912959	73.5981298	4851.0
48	13.0	13.0	13.0	661,337,18,18	361.1	39.4912956	73.5981297	4851.0
49	27.0	27.0	27.0	160,441,22,6	354.9	39.4912965	73.5981298	4851.0
50	16.0	14.0	16.0	234,332,13,11	353.6	39.4912957	73.5981297	4851.0
51	10.0	8.0	10.0	1526,459,17,12	352.7	39.4912960	73.5981299	4851.0
52	38.1	38.1	40.1	737,82,26,5	352.1	39.4908735	73.5979434	4868.7
53	27.0	22.0	27.0	361,369,8,16	344.2	39.4912965	73.5981298	4851.0
54	28.0	28.0	32.0	365,233,20,13	338.9	39.4912966	73.5981299	4851.0
55	12.0	12.0	12.0	442,389,13,12	335.3	39.4912959	73.5981298	4851.0
56	26.0	26.0	26.0	533,917,12,10	334.6	39.4912965	73.5981298	4851.0
57	11.0	7.0	11.0	1220,0,21,7	332.4	39.4912959	73.5981299	4851.0
58	12.0	10.0	12.0	1255,147,28,4	331.7	39.4912959	73.5981298	4851.0
59	40.1	38.1	40.1	449,617,16,10	327.5	39.4906753	73.5978073	4874.3
60	33.0	32.0	33.0	497,177,16,13	327.1	39.4912545	73.5981177	4855.0
61	26.0	26.0	26.0	305,1041,16,6	324.5	39.4912965	73.5981298	4851.0
62	40.1	39.1	40.1	1231,972,14,20	321.3	39.4906753	73.5978073	4874.3
63	16.0	16.0	18.0	1242,3,37,6	312.7	39.4912957	73.5981297	4851.0
64	25.0	22.0	25.0	1079,1033,26,10	306.2	39.4912962	73.5981298	4851.0
65	5.0	5.0	11.0	427,769,15,11	301.2	39.4912963	73.5981303	4851.0
66	86.1	85.1	87.1	1770,538,14,11	300.7	39.4876043	73.5960690	4906.2
67	13.0	13.0	25.0	1891,7,14,12	299.7	39.4912956	73.5981297	4851.0
68	13.0	11.0	14.0	1745,426,16,8	299.6	39.4912956	73.5981297	4851.0
69	25.0	25.0	25.0	546,1060,10,14	298.7	39.4912962	73.5981298	4851.0
70	13.0	13.0	13.0	1859,129,6,14	294.1	39.4912956	73.5981297	4851.0
71	17.0	17.0	23.0	0,81,9,14	289.0	39.4912955	73.5981298	4851.0
72	9.0	9.0	9.0	1151,637,16,8	286.5	39.4912961	73.5981300	4851.0
73	9.0	9.0	11.0	1190,147,26,4	285.2	39.4912961	73.5981300	4851.0
74	28.0	28.0	29.0	753,83,8,14	285.1	39.4912966	73.5981299	4851.0
75	82.1	82.1	82.1	353,71,16,11	282.3	39.4876024	73.5960681	4906.2
76	3.0	3.0	8.0	849,747,8,10	281.6	39.4912964	73.5981305	4851.0
77	83.1	83.1	84.1	1761,293,16,12	280.4	39.4876032	73.5960682	4906.2
78	46.1	42.1	46.1	1624,966,12,21	279.1	39.4900082	73.5973693	4890.1
79	12.0	9.0	12.0	1171,179,20,6	272.3	39.4912959	73.5981298	4851.0
80	11.0	11.0	11.0	1275,637,20,4	271.4	39.4912959	73.5981299	4851.0
81	13.0	13.0	15.0	1153,1013,12,8	271.2	39.4912956	73.5981297	4851.0
82	21.0	21.0	21.0	997,855,14,10	271.2	39.4912955	73.5981297	4851.0
83	14.0	14.0	15.0	627,1017,14,10	265.7	39.4912958	73.5981296	4851.0
84	16.0	14.0	16.0	137,497,12,6	265.2	39.4912957	73.5981297	4851.0
85	29.0	29.0	33.0	577,133,16,10	264.9	39.4912967	73.5981300	4851.0
86	86.1	84.1	87.1	1783,454,12,11	263.5	39.4876043	73.5960690	4906.2
87	19.0	17.0	20.0	616,942,13,8	260.2	39.4912955	73.5981297	4851.0
88	26.0	26.0	26.0	753,983,10,8	247.1	39.4912965	73.5981298	4851.0
