track	t_best	t0	t1	bbox	score	lat	lon	alt
0	41.1	39.1	48.1	271,525,174,83	9682.0	39.4975749	73.6220892	4601.6
1	16.0	15.0	18.1	291,293,160,96	8675.4	39.4975797	73.6220893	4601.6
2	48.1	41.1	48.1	281,605,93,132	8063.5	39.4975768	73.6220893	4601.6
3	8.0	3.0	8.0	979,605,110,72	7117.9	39.4975800	73.6220900	4601.5
4	40.1	39.1	43.1	265,487,60,72	6612.7	39.4975750	73.6220890	4601.6
5	45.1	39.1	47.1	0,820,41,122	5963.3	39.4975758	73.6220891	4601.6
6	25.1	25.1	25.1	0,177,105,72	5310.4	39.4975773	73.6220895	4601.6
7	13.0	12.0	25.1	399,383,137,82	5285.6	39.4975800	73.6220892	4601.6
8	10.0	10.0	11.0	641,533,123,73	4596.7	39.4975799	73.6220893	4601.6
9	15.0	13.0	18.1	373,327,115,62	4563.8	39.4975799	73.6220893	4601.6
10	41.1	40.1	48.1	873,429,56,30	3994.5	39.4975749	73.6220892	4601.6
11	8.0	4.0	8.0	1457,773,64,36	3365.4	39.4975800	73.6220900	4601.5
12	5.0	3.0	8.0	910,633,78,43	3135.6	39.4975805	73.6220909	4601.6
13	36.1	36.1	38.1	1587,369,62,22	2967.9	39.4975752	73.6220892	4601.6
14	18.1	17.1	18.1	0,161,87,60	2770.0	39.4975793	73.6220894	4601.6
15	6.0	4.0	8.0	1550,217,57,43	2670.7	39.4975804	73.6220906	4601.6
16	14.0	12.0	15.0	899,41,55,41	2403.5	39.4975801	73.6220893	4601.6
17	26.1	26.1	26.1	619,417,101,64	2396.2	39.4975768	73.6220895	4601.6
18	10.0	10.0	11.0	1279,199,58,46	1750.5	39.4975799	73.6220893	4601.6
19	48.1	39.1	48.1	439,659,51,72	1711.5	39.4975768	73.6220893	4601.6
20	26.1	17.1	26.1	1071,179,47,32	1627.6	39.4975768	73.6220895	4601.6
21	37.1	32.1	38.1	1399,329,26,20	1507.3	39.4975751	73.6220890	4601.6
22	15.0	13.0	16.0	872,479,54,42	1484.5	39.4975799	73.6220893	4601.6
23	99.3	99.3	101.3	1668,1018,21,32	1474.4	39.4975798	73.6220899	4601.6
24	38.1	36.1	38.1	913,441,24,26	1447.4	39.4975750	73.6220889	4601.6
25	26.1	26.1	26.1	886,974,72,40	1431.9	39.4975768	73.6220895	4601.6
26	16.0	12.0	16.0	849,473,80,42	1380.9	39.4975797	73.6220893	4601.6
27	19.1	19.1	24.1	848,477,27,41	1340.5	39.4975791	73.6220895	4601.6
28	22.1	21.1	22.1	1305,352,40,27	1133.1	39.4975784	73.6220895	4601.6
29	106.3	106.3	106.3	357,1071,36,9	1111.1	39.4975779	73.6220901	4601.6
30	108.3	108.3	109.3	53,593,16,23	1075.5	39.4975775	73.6220901	4601.5
31	78.2	77.2	78.2	1718,1039,19,21	1071.2	39.4975804	73.6220914	4601.6
32	103.3	101.3	103.3	1869,75,20,18	1058.8	39.4975786	73.6220902	4601.5
33	93.3	93.3	93.3	1825,81,32,24	1049.1	39.4975807	73.6220901	4601.6
34	9.0	9.0	9.0	871,671,26,18	984.4	39.4975799	73.6220897	4601.5
35	23.1	23.1	27.1	1345,281,36,12	983.9	39.4975782	73.6220897	4601.6
36	82.2	82.2	82.2	1321,1031,43,16	921.0	39.4975808	73.6220909	4601.6
37	38.1	38.1	38.1	849,385,24,18	879.0	39.4975750	73.6220889	4601.6
38	35.1	30.1	36.1	1889,471,18,24	867.6	39.4975752	73.6220893	4601.6
39	9.0	9.0	9.0	1329,831,32,18	836.4	39.4975799	73.6220897	4601.5
40	26.1	26.1	28.1	1873,13,26,13	828.5	39.4975768	73.6220895	4601.6
41	19.1	19.1	24.1	907,531,54,12	824.7	39.4975791	73.6220895	4601.6
42	47.1	45.1	47.1	1218,1017,23,16	789.7	39.4975764	73.6220892	4601.6
43	108.3	108.3	109.3	219,723,17,17	776.8	39.4975775	73.6220901	4601.5
44	74.2	71.2	78.2	1302,733,23,14	757.4	39.4975792	73.6220913	4601.6
45	11.0	11.0	12.0	1905,49,15,26	716.9	39.4975799	73.6220892	4601.6
46	91.3	90.3	91.3	1804,1057,31,23	711.0	39.4975809	73.6220903	4601.6
47	37.1	36.1	38.1	521,505,18,16	704.8	39.4975751	73.6220890	4601.6
48	3.0	3.0	3.0	1015,67,14,30	703.5	39.4975805	73.6220913	4601.6
49	3.0	3.0	3.0	1452,364,32,17	659.9	39.4975805	73.6220913	4601.6
50	17.1	17.1	20.1	889,480,15,16	654.5	39.4975794	73.6220894	4601.6
51	10.0	10.0	10.0	644,15,27,12	652.4	39.4975799	73.6220893	4601.6
52	62.2	62.2	62.2	265,917,22,17	618.5	39.4975777	73.6220903	4601.6
53	24.1	19.1	28.1	1172,436,45,21	614.7	39.4975777	73.6220896	4601.6
54	3.0	3.0	3.0	941,217,33,16	587.7	39.4975805	73.6220913	4601.6
55	5.0	1.0	5.0	1842,36,25,17	575.4	39.4975805	73.6220909	4601.6
56	99.3	99.3	99.3	1263,9,18,14	573.3	39.4975798	73.6220899	4601.6
57	22.1	17.1	24.1	1041,497,32,12	571.8	39.4975784	73.6220895	4601.6
58	26.1	25.1	26.1	621,54,29,13	570.9	39.4975768	73.6220895	4601.6
59	85.3	85.3	87.3	1708,853,21,16	554.9	39.4975811	73.6220906	4601.6
60	10.0	9.0	10.0	1791,6,43,23	553.6	39.4975799	73.6220893	4601.6
61	57.2	49.1	58.2	1843,82,14,14	549.9	39.4975781	73.6220895	4601.6
62	3.0	3.0	3.0	1487,67,22,16	546.2	39.4975805	73.6220913	4601.6
63	49.1	49.1	49.1	676,21,25,16	538.8	39.4975772	73.6220893	4601.6
64	108.3	108.3	108.3	1377,337,11,17	508.9	39.4975775	73.6220901	4601.5
65	42.1	41.1	49.1	895,537,12,24	507.5	39.4975751	73.6220892	4601.6
66	33.1	32.1	34.1	46,1020,31,13	496.1	39.4975752	73.6220893	4601.6
67	82.2	82.2	82.2	1433,1041,13,24	492.9	39.4975808	73.6220909	4601.6
68	57.2	53.2	57.2	679,691,20,14	491.8	39.4975781	73.6220895	4601.6
69	25.1	25.1	25.1	896,535,27,10	491.7	39.4975773	73.6220895	4601.6
70	24.1	19.1	24.1	1069,505,20,24	489.8	39.4975777	73.6220896	4601.6
71	10.0	8.0	11.0	1854,14,21,13	488.9	39.4975799	73.6220893	4601.6
72	35.1	35.1	35.1	1313,299,16,18	472.7	39.4975752	73.6220893	4601.6
73	7.0	7.0	8.0	1032,601,20,15	469.6	39.4975801	73.6220903	4601.6
74	35.1	35.1	35.1	1469,420,20,9	456.4	39.4975752	73.6220893	4601.6
75	49.1	49.1	49.1	1697,393,16,16	452.9	39.4975772	73.6220893	4601.6
76	4.0	4.0	5.0	1819,24,25,17	452.5	39.4975806	73.6220911	4601.6
77	3.0	3.0	3.0	1371,758,17,17	449.8	39.4975805	73.6220913	4601.6
78	93.3	93.3	93.3	1825,150,16,13	438.6	39.4975807	73.6220901	4601.6
79	38.1	30.1	38.1	1756,493,21,18	434.2	39.4975750	73.6220889	4601.6
80	77.2	76.2	77.2	1700,1019,15,16	433.8	39.4975802	73.6220913	4601.6
81	23.1	23.1	23.1	1260,410,37,13	425.1	39.4975782	73.6220897	4601.6
82	20.1	19.1	20.1	1097,391,32,20	416.7	39.4975790	73.6220896	4601.6
83	68.2	65.2	68.2	329,613,8,20	412.5	39.4975776	73.6220910	4601.6
84	2.0	1.0	2.0	337,17,12,15	409.9	39.4975806	73.6220915	4601.6
85	3.0	0.0	3.0	1176,157,16,13	409.5	39.4975805	73.6220913	4601.6
86	41.1	39.1	43.1	321,637,40,22	408.5	39.4975749	73.6220892	4601.6
