track	t_best	t0	t1	bbox	score	lat	lon	alt
84	107.0	107.0	118.0	1405,885,62,168	3425.8			
85	218.0	218.0	221.0	86,79,147,30	3409.8			
86	2.0	2.0	4.0	0,1049,81,31	3402.6			
87	213.0	213.0	216.0	1433,871,84,138	3367.4			
88	213.0	213.0	213.0	1689,0,231,205	3366.5			
89	55.0	55.0	57.0	1133,363,68,76	3358.4			
90	216.0	216.0	216.0	0,814,27,36	3283.7			
91	177.0	177.0	183.0	0,1017,97,63	3223.5			
92	189.0	187.0	189.0	5,962,94,105	3206.9			
93	214.0	213.0	214.0	1671,189,59,54	3175.4			
94	51.0	51.0	54.0	1231,275,225,54	3107.5			
95	227.0	227.0	227.0	1849,55,71,36	3093.2			
96	224.0	224.0	224.0	1767,521,27,84	3070.2			
97	223.0	221.0	223.0	1817,313,16,98	3063.5			
98	61.0	61.0	61.0	1777,959,143,58	3058.1			
99	53.0	47.0	54.0	175,227,100,163	3037.1			
100	108.0	108.0	120.0	0,1050,101,30	3001.0			
101	213.0	213.0	213.0	1645,523,102,30	2869.4			
102	116.0	112.0	124.0	0,1046,93,31	2845.0			
103	216.0	213.0	216.0	1367,728,96,101	2822.1			
104	97.0	97.0	98.0	57,391,57,48	2794.1			
105	220.0	220.0	220.0	1385,232,32,170	2787.0			
106	1.0	1.0	5.0	76,868,53,121	2779.3			
107	94.0	94.0	94.0	1375,1034,148,46	2700.8			
108	98.0	98.0	98.0	1511,51,153,40	2640.8			
109	218.0	218.0	218.0	174,49,95,24	2590.6			
110	121.0	121.0	121.0	1703,1001,46,79	2545.7			
111	86.0	86.0	88.0	1833,315,87,29	2510.8			
112	171.0	170.0	171.0	0,982,33,65	2440.8			
113	222.0	222.0	223.0	277,244,69,27	2397.4			
114	4.0	4.0	4.0	1845,1017,75,63	2392.8			
115	108.0	107.0	112.0	1583,741,165,31	2385.8			
116	58.0	56.0	59.0	0,105,73,66	2383.6			
117	48.0	46.0	48.0	166,487,32,82	2361.2			
118	168.0	168.0	170.0	71,1007,33,56	2326.4			
119	105.0	105.0	105.0	1757,1003,56,77	2294.5			
120	61.0	61.0	61.0	0,741,27,92	2282.5			
121	98.0	98.0	98.0	1551,229,174,22	2165.9			
122	190.0	190.0	190.0	0,1007,51,73	2139.1			
123	218.0	218.0	218.0	9,69,102,16	2138.7			
124	59.0	56.0	59.0	32,0,27,91	2135.5			
125	216.0	215.0	216.0	1473,801,21,40	2117.2			
126	44.0	39.0	44.0	1212,375,161,118	2095.7			
127	97.0	97.0	97.0	1547,0,107,11	2014.6			
128	200.0	200.0	200.0	0,1010,91,70	2011.9			
129	55.0	55.0	55.0	1296,433,115,27	1958.1			
130	228.0	228.0	228.0	219,930,18,150	1948.1			
131	99.0	99.0	99.0	1167,127,40,80	1935.6			
132	58.0	55.0	60.0	47,33,30,60	1933.9			
133	56.0	56.0	58.0	11,215,18,53	1929.6			
134	215.0	214.0	217.0	1769,909,68,82	1916.2			
135	81.0	80.0	86.0	1761,841,159,18	1908.1			
136	2.0	2.0	2.0	1813,1049,107,31	1898.1			
137	215.0	214.0	217.0	1735,958,30,63	1866.0			
138	0.0	0.0	0.0	233,141,92,78	1847.3			
139	98.0	98.0	101.0	1709,0,38,17	1818.4			
140	217.0	217.0	217.0	1022,285,31,34	1792.7			
141	72.0	71.0	79.0	1545,689,12,70	1760.5			
142	213.0	213.0	213.0	1781,527,70,22	1760.5			
143	99.0	99.0	99.0	0,1057,32,23	1681.2			
144	195.0	195.0	195.0	0,1056,33,24	1609.9			
145	216.0	216.0	216.0	1621,865,44,74	1571.6			
146	148.0	148.0	159.0	0,1027,28,35	1537.9			
147	53.0	47.0	54.0	1361,211,154,26	1520.0			
148	63.0	63.0	63.0	0,1025,19,32	1511.8			
149	137.0	135.0	137.0	205,955,22,42	1491.9			
150	8.0	8.0	8.0	0,1060,51,20	1483.5			
151	209.0	204.0	209.0	0,1051,25,29	1476.4			
152	213.0	213.0	213.0	1577,575,62,10	1459.7			
153	35.0	35.0	36.0	0,1055,50,25	1426.6			
154	180.0	178.0	186.0	83,1009,37,53	1424.0			
155	216.0	214.0	217.0	1649,767,24,76	1407.8			
156	227.0	227.0	227.0	0,145,25,34	1407.2			
157	48.0	48.0	49.0	1713,1053,29,27	1397.8			
158	61.0	61.0	61.0	1861,723,59,53	1396.2			
159	181.0	177.0	186.0	1706,651,31,22	1386.0			
160	167.0	165.0	173.0	1687,663,27,20	1378.5			
161	54.0	53.0	58.0	335,15,24,40	1377.6			
162	61.0	61.0	61.0	1723,807,23,67	1373.2			
163	61.0	61.0	61.0	255,705,14,64	1371.8			
164	41.0	41.0	41.0	0,864,17,27	1355.2			
165	57.0	56.0	58.0	1619,259,14,32	1347.4			
166	213.0	213.0	215.0	1703,793,46,34	1344.3			
167	174.0	174.0	175.0	1667,641,24,18	1323.9			
168	227.0	227.0	227.0	1739,165,20,34	1319.0			
169	115.0	115.0	116.0	1654,677,91,12	1311.8			
170	49.0	49.0	49.0	545,771,10,78	1310.2			
171	128.0	126.0	128.0	0,951,59,44	1303.5			
172	50.0	50.0	50.0	95,0,22,42	1300.5			
173	54.0	50.0	58.0	311,91,46,65	1297.9			
174	85.0	85.0	88.0	1877,361,43,16	1286.8			
175	216.0	216.0	216.0	1201,8,30,21	1283.7			
176	144.0	140.0	146.0	49,1045,26,29	1276.9			
177	222.0	222.0	223.0	193,117,40,58	1264.9			
178	222.0	222.0	223.0	249,199,36,22	1250.5			
179	213.0	213.0	217.0	871,253,21,21	1205.9			
180	57.0	57.0	59.0	9,199,10,48	1193.2			
181	221.0	221.0	226.0	0,492,47,20	1190.8			
182	129.0	129.0	129.0	1755,649,26,18	1185.3			
183	211.0	211.0	211.0	415,181,18,38	1170.1			
184	130.0	130.0	141.0	107,825,24,18	1166.6			
185	212.0	212.0	212.0	0,0,27,15	1130.5			
186	222.0	222.0	222.0	1859,1023,12,38	1127.5			
187	57.0	57.0	58.0	1089,391,34,38	1124.5			
188	215.0	214.0	215.0	657,413,47,20	1115.1			
189	40.0	34.0	40.0	1673,637,28,16	1110.8			
190	129.0	129.0	129.0	177,801,30,16	1103.7			
191	128.0	128.0	128.0	65,993,64,32	1098.3			
192	61.0	61.0	61.0	1868,915,52,60	1093.8			
193	223.0	222.0	223.0	65,275,34,16	1091.2			
194	227.0	227.0	227.0	1457,49,64,12	1085.2			
195	228.0	228.0	228.0	226,695,11,100	1084.1			
196	61.0	61.0	61.0	157,791,14,30	1078.9			
197	97.0	97.0	97.0	1441,63,82,6	1066.9			
198	59.0	55.0	59.0	9,147,14,52	1060.6			
199	219.0	219.0	219.0	1198,20,46,13	1060.3			
200	225.0	225.0	225.0	11,689,32,16	1059.4			
201	104.0	104.0	104.0	1626,965,79,12	1053.9			
202	225.0	225.0	225.0	218,154,19,37	1050.6			
203	24.0	24.0	24.0	22,1046,27,34	1048.4			
204	147.0	147.0	150.0	1663,673,26,16	1047.8			
205	189.0	188.0	190.0	150,1051,35,29	1043.2			
206	227.0	227.0	227.0	1703,73,24,32	1040.9			
207	164.0	163.0	164.0	1703,685,26,20	1031.7			
208	146.0	142.0	146.0	1672,629,25,20	1009.2			
209	49.0	47.0	49.0	135,429,42,16	1000.6			
210	145.0	143.0	145.0	1663,691,28,24	999.2			
211	127.0	124.0	127.0	0,1039,93,41	996.0			
212	220.0	220.0	223.0	243,1065,26,15	993.5			
213	59.0	57.0	59.0	9,235,8,76	990.3			
214	176.0	176.0	176.0	1665,695,24,18	988.7			
215	213.0	213.0	215.0	1279,989,20,58	974.8			
216	33.0	31.0	33.0	110,1063,23,17	973.3			
217	201.0	201.0	202.0	1527,693,18,18	967.4			
218	46.0	46.0	46.0	1697,177,64,6	967.2			
219	184.0	184.0	184.0	1645,655,26,22	959.4			
220	138.0	130.0	139.0	1665,689,21,16	950.5			
221	211.0	211.0	211.0	201,501,40,14	947.5			
222	70.0	70.0	70.0	1478,1049,33,24	945.1			
223	213.0	213.0	213.0	1793,587,30,24	942.8			
224	218.0	218.0	218.0	1311,445,26,24	940.3			
225	62.0	62.0	66.0	1677,697,28,20	936.8			
226	50.0	50.0	50.0	129,83,20,36	915.5			
227	44.0	44.0	44.0	1375,494,85,57	903.4			
228	53.0	50.0	54.0	1325,205,35,36	895.1			
229	166.0	165.0	174.0	1829,912,91,23	890.2			
230	38.0	38.0	38.0	1239,635,24,38	887.5			
231	52.0	51.0	54.0	1286,175,29,32	885.2			
232	93.0	93.0	93.0	1689,709,26,20	881.2			
233	53.0	51.0	54.0	301,0,28,29	873.6			
234	217.0	217.0	217.0	1083,324,28,21	866.7			
235	54.0	53.0	54.0	1826,243,73,15	866.2			
236	213.0	213.0	213.0	1877,576,30,27	865.0			
237	224.0	220.0	225.0	129,81,34,12	864.6			
238	84.0	75.0	88.0	1867,277,53,32	859.2			
239	211.0	211.0	211.0	318,562,43,31	858.6			
240	199.0	198.0	200.0	1577,707,20,16	855.6			
241	218.0	218.0	219.0	1255,49,36,16	851.2			
242	122.0	122.0	122.0	87,856,18,17	849.6			
243	212.0	212.0	213.0	1815,679,44,16	845.5			
244	149.0	149.0	151.0	25,997,24,30	841.7			
245	35.0	35.0	35.0	1687,641,24,16	837.5			
246	140.0	140.0	141.0	1711,683,18,18	833.6			
247	211.0	211.0	211.0	61,213,23,14	825.1			
248	1.0	1.0	1.0	0,857,49,17	825.0			
249	161.0	150.0	162.0	1641,668,22,19	824.1			
250	124.0	123.0	125.0	1845,868,75,15	822.8			
251	1.0	1.0	1.0	45,1062,36,18	811.7			
252	163.0	163.0	164.0	0,1065,38,15	798.3			
253	64.0	64.0	64.0	161,1049,16,16	792.7			
254	212.0	209.0	213.0	1717,858,24,23	787.4			
255	142.0	142.0	146.0	114,862,25,13	786.8			
256	188.0	188.0	188.0	0,803,25,22	776.5			
257	118.0	107.0	118.0	1401,862,18,43	773.6			
258	153.0	152.0	159.0	0,904,17,33	757.6			
259	30.0	30.0	33.0	1687,641,26,18	756.3			
260	220.0	220.0	220.0	700,829,20,22	755.6			
261	55.0	55.0	58.0	1653,247,14,25	749.7			
262	215.0	215.0	215.0	1542,263,51,10	748.2			
263	227.0	227.0	227.0	1612,140,37,17	741.2			
264	28.0	26.0	28.0	74,1031,13,29	736.9			
265	106.0	105.0	106.0	1630,872,51,15	730.1			
266	61.0	61.0	61.0	357,579,32,34	729.0			
267	62.0	62.0	64.0	1833,1069,84,6	728.8			
268	42.0	41.0	42.0	20,903,23,44	727.7			
269	222.0	222.0	223.0	118,291,17,34	725.8			
270	82.0	80.0	82.0	127,794,22,15	723.8			
271	10.0	10.0	10.0	0,925,39,16	721.0			
272	89.0	88.0	90.0	1657,653,25,12	718.1			
273	41.0	37.0	43.0	1635,655,17,17	715.6			
274	60.0	60.0	60.0	0,771,11,26	710.6			
275	212.0	212.0	212.0	1529,0,16,33	698.9			
276	60.0	60.0	60.0	431,49,12,64	695.1			
277	94.0	94.0	94.0	112,849,15,20	692.7			
278	225.0	225.0	225.0	173,0,14,37	691.5			
279	224.0	224.0	224.0	857,313,74,24	689.1			
280	94.0	94.0	94.0	1680,695,23,16	681.4			
281	214.0	212.0	214.0	1612,149,23,16	680.8			
282	117.0	109.0	124.0	1498,1034,60,32	678.6			
283	174.0	171.0	175.0	93,797,24,15	675.2			
284	215.0	215.0	215.0	497,0,32,15	674.2			
285	127.0	127.0	127.0	1675,695,14,22	672.7			
286	123.0	123.0	123.0	1250,1044,20,16	672.4			
287	215.0	215.0	215.0	581,365,44,10	670.1			
288	84.0	83.0	87.0	125,812,21,15	669.4			
289	97.0	97.0	97.0	1401,73,14,54	669.0			
290	0.0	0.0	0.0	277,17,22,19	668.1			
291	48.0	48.0	48.0	154,585,14,24	667.8			
292	221.0	221.0	221.0	1489,405,12,40	667.0			
293	2.0	2.0	2.0	0,993,7,44	666.4			
294	59.0	53.0	59.0	35,369,9,34	660.0			
295	62.0	62.0	62.0	116,753,17,28	655.4			
296	212.0	212.0	212.0	1435,830,22,23	654.4			
297	213.0	213.0	213.0	895,325,36,10	653.9			
298	123.0	108.0	123.0	1705,705,16,24	650.3			
299	0.0	0.0	3.0	1000,722,17,21	650.1			
300	53.0	53.0	53.0	1900,1065,20,15	649.9			
301	215.0	215.0	215.0	1869,833,51,28	645.4			
302	59.0	55.0	59.0	1565,457,8,30	644.1			
303	27.0	26.0	29.0	1653,669,24,14	640.8			
304	120.0	119.0	120.0	1677,659,14,18	636.1			
305	98.0	98.0	101.0	299,69,8,44	634.2			
306	16.0	16.0	16.0	0,924,13,23	633.0			
307	187.0	187.0	187.0	139,959,14,42	632.8			
308	226.0	219.0	226.0	1183,377,38,15	631.4			
309	220.0	220.0	224.0	632,881,19,24	627.1			
310	115.0	115.0	115.0	1809,721,39,37	618.9			
311	137.0	136.0	137.0	351,1061,36,14	618.3			
312	47.0	46.0	47.0	1310,65,35,14	617.1			
313	216.0	216.0	216.0	1827,647,53,8	615.9			
314	161.0	152.0	162.0	61,830,23,15	614.5			
315	165.0	165.0	173.0	1529,791,22,16	611.3			
316	213.0	213.0	213.0	1643,813,26,14	610.6			
317	160.0	148.0	160.0	85,578,12,27	606.1			
318	114.0	106.0	120.0	1601,695,40,12	604.8			
319	211.0	211.0	211.0	403,411,12,48	604.7			
320	41.0	41.0	41.0	89,919,20,40	594.0			
321	227.0	227.0	227.0	1281,259,14,28	590.6			
322	45.0	45.0	45.0	1889,0,16,19	590.3			
323	91.0	91.0	91.0	1687,667,26,14	590.1			
324	53.0	52.0	55.0	130,67,19,34	589.6			
325	97.0	97.0	97.0	287,39,16,26	589.3			
326	201.0	201.0	205.0	107,845,20,12	588.2			
327	52.0	50.0	52.0	271,9,10,24	576.6			
328	159.0	159.0	159.0	13,401,12,18	573.4			
329	82.0	80.0	83.0	1861,873,49,8	572.5			
330	103.0	103.0	103.0	1659,675,14,24	572.5			
331	65.0	64.0	65.0	1875,427,38,19	570.5			
332	98.0	98.0	98.0	307,17,22,22	568.1			
333	157.0	157.0	162.0	1903,649,17,26	565.7			
334	97.0	97.0	97.0	1457,369,16,36	565.6			
335	211.0	211.0	211.0	553,9,15,31	565.5			
336	61.0	61.0	61.0	1816,881,23,26	564.3			
337	216.0	216.0	216.0	1143,0,14,15	563.2			
338	0.0	0.0	0.0	1828,381,11,32	559.7			
339	53.0	53.0	53.0	1564,245,67,14	558.1			
340	218.0	218.0	218.0	357,1065,12,15	556.5			
341	96.0	96.0	96.0	1309,569,18,16	552.6			
342	47.0	47.0	47.0	339,402,30,11	552.3			
343	132.0	132.0	132.0	0,123,23,18	552.3			
344	141.0	140.0	141.0	95,803,20,12	551.4			
345	44.0	44.0	48.0	1461,551,54,34	548.5			
346	222.0	222.0	222.0	105,221,29,50	545.9			
347	212.0	212.0	212.0	1399,23,18,20	544.9			
348	218.0	218.0	218.0	380,0,20,15	543.0			
349	65.0	65.0	65.0	133,843,13,14	542.8			
350	59.0	55.0	60.0	93,199,16,30	538.5			
351	49.0	49.0	49.0	537,715,16,22	538.2			
352	46.0	46.0	48.0	107,61,14,21	537.4			
353	110.0	110.0	121.0	89,1065,26,15	536.9			
354	17.0	17.0	18.0	0,977,17,16	536.0			
355	140.0	140.0	140.0	289,959,31,11	535.0			
356	51.0	51.0	51.0	1647,339,50,20	534.9			
357	125.0	125.0	127.0	1771,427,38,6	533.6			
358	0.0	0.0	6.0	57,753,28,12	530.1			
359	58.0	56.0	58.0	1539,497,45,20	526.7			
360	111.0	106.0	118.0	1415,754,22,27	525.2			
361	61.0	61.0	61.0	241,779,22,42	512.5			
362	218.0	218.0	221.0	179,43,38,8	511.3			
363	212.0	212.0	212.0	1369,782,28,25	509.0			
364	131.0	130.0	141.0	351,923,20,14	508.9			
365	166.0	165.0	166.0	5,1042,26,31	508.9			
366	227.0	227.0	227.0	1191,293,20,36	508.8			
367	138.0	138.0	139.0	577,1021,18,23	508.5			
368	36.0	34.0	40.0	115,794,10,18	507.4			
369	59.0	59.0	59.0	535,13,34,18	505.8			
370	50.0	50.0	52.0	195,89,18,18	505.4			
371	10.0	10.0	10.0	175,1005,36,14	505.0			
372	157.0	157.0	159.0	1677,648,12,26	498.9			
373	219.0	219.0	219.0	1525,364,24,13	498.7			
374	213.0	213.0	213.0	1263,911,6,42	498.5			
375	147.0	147.0	148.0	95,831,14,11	497.2			
376	29.0	29.0	41.0	683,943,22,10	491.5			
377	188.0	188.0	189.0	77,857,20,24	491.4			
378	226.0	226.0	226.0	1021,0,18,21	488.8			
379	175.0	174.0	175.0	109,569,28,18	485.4			
380	24.0	23.0	24.0	115,835,12,18	483.1			
381	166.0	165.0	167.0	1757,895,69,17	481.4			
382	174.0	174.0	175.0	1507,759,20,14	479.6			
383	44.0	44.0	44.0	1047,249,38,30	479.0			
384	128.0	128.0	128.0	1701,629,12,14	475.7			
385	61.0	61.0	61.0	37,707,14,22	474.0			
386	177.0	173.0	185.0	1543,795,24,18	472.3			
387	147.0	147.0	149.0	834,0,16,15	471.5			
388	225.0	225.0	225.0	281,43,20,15	468.7			
389	46.0	46.0	46.0	961,123,24,26	465.1			
390	221.0	221.0	224.0	677,817,32,10	461.6			
391	112.0	107.0	119.0	1525,775,20,16	452.7			
392	160.0	160.0	162.0	1894,825,26,25	451.4			
393	62.0	62.0	65.0	113,853,10,20	450.4			
394	92.0	92.0	92.0	1643,683,12,16	449.8			
395	216.0	216.0	216.0	1265,974,10,47	449.7			
396	145.0	145.0	145.0	1429,805,24,16	447.0			
397	43.0	43.0	46.0	351,16,16,23	446.0			
398	60.0	60.0	60.0	449,131,9,42	445.8			
399	217.0	217.0	217.0	1897,935,15,22	445.0			
400	157.0	157.0	164.0	98,811,11,15	443.8			
401	161.0	160.0	164.0	353,761,13,15	442.0			
402	27.0	27.0	27.0	131,635,13,22	441.8			
403	226.0	226.0	226.0	953,1069,16,11	441.1			
404	224.0	224.0	224.0	251,9,19,12	438.4			
405	29.0	28.0	33.0	155,788,26,13	433.5			
406	30.0	30.0	33.0	127,799,10,16	432.4			
407	214.0	210.0	214.0	1792,287,16,10	426.2			
408	226.0	224.0	226.0	1223,327,26,6	424.2			
409	37.0	37.0	42.0	1509,1057,28,8	422.9			
410	165.0	165.0	165.0	541,494,13,19	417.4			
411	82.0	81.0	82.0	465,1027,16,14	416.5			
412	79.0	71.0	79.0	167,814,12,14	414.4			
413	51.0	51.0	51.0	1681,25,26,7	413.3			
414	102.0	98.0	102.0	1683,681,10,16	412.9			
415	214.0	214.0	214.0	823,579,15,15	412.6			
416	11.0	11.0	11.0	631,891,30,12	411.5			
417	221.0	221.0	221.0	292,1069,13,11	407.2			
418	163.0	163.0	164.0	1527,829,16,18	406.1			
419	117.0	117.0	117.0	282,580,15,19	404.0			
420	57.0	57.0	57.0	1561,203,12,30	402.6			
421	228.0	228.0	228.0	683,865,8,34	397.5			
422	101.0	101.0	101.0	85,849,10,14	393.1			
423	63.0	63.0	64.0	129,825,12,12	392.8			
424	171.0	165.0	174.0	1801,915,40,10	392.8			
425	211.0	211.0	211.0	1622,389,27,14	391.7			
426	49.0	49.0	50.0	535,625,10,26	389.9			
427	151.0	151.0	151.0	515,177,10,20	388.7			
428	157.0	157.0	157.0	163,253,22,8	388.2			
429	145.0	145.0	145.0	0,103,11,10	388.1			
430	125.0	125.0	125.0	1879,1021,30,8	386.2			
431	1.0	1.0	5.0	0,931,9,14	379.8			
432	139.0	138.0	139.0	575,1047,26,12	376.1			
433	214.0	214.0	214.0	799,497,11,16	373.6			
434	213.0	213.0	213.0	1371,716,26,25	373.1			
435	211.0	211.0	211.0	143,375,16,10	371.9			
436	50.0	50.0	55.0	99,457,24,30	371.1			
437	202.0	201.0	202.0	1285,459,12,18	371.0			
438	4.0	4.0	4.0	326,1073,23,7	370.0			
439	25.0	25.0	30.0	125,802,10,15	369.2			
440	17.0	17.0	17.0	125,1029,20,20	368.1			
441	28.0	28.0	33.0	121,715,14,14	365.9			
442	43.0	43.0	43.0	297,0,8,17	361.4			
443	215.0	215.0	215.0	1655,35,14,18	360.0			
444	136.0	135.0	136.0	409,1067,24,13	359.0			
445	223.0	223.0	223.0	879,345,26,6	355.9			
446	204.0	199.0	205.0	1663,633,8,14	354.0			
447	208.0	208.0	208.0	1791,693,10,12	353.0			
448	27.0	27.0	27.0	57,623,10,13	351.9			
449	60.0	55.0	60.0	467,215,9,34	351.8			
450	125.0	123.0	126.0	1647,696,16,25	351.1			
451	214.0	214.0	214.0	571,81,14,10	349.8			
452	11.0	11.0	11.0	705,915,42,14	349.6			
453	127.0	127.0	127.0	1515,819,12,14	349.4			
454	220.0	220.0	220.0	1596,9,31,36	348.1			
455	143.0	142.0	146.0	1523,777,16,12	343.9			
456	148.0	148.0	148.0	1023,0,19,9	343.7			
457	212.0	212.0	212.0	1305,723,18,18	342.0			
458	224.0	224.0	224.0	69,51,20,16	340.2			
459	224.0	224.0	224.0	337,1049,22,6	339.8			
460	45.0	45.0	45.0	47,1057,6,20	338.7			
461	20.0	20.0	22.0	1545,175,18,14	338.3			
462	97.0	97.0	101.0	1665,3,24,6	338.0			
463	0.0	0.0	0.0	477,0,18,25	336.5			
464	59.0	56.0	59.0	125,412,13,26	336.5			
465	79.0	71.0	88.0	1787,365,14,20	336.4			
466	52.0	52.0	52.0	1837,17,14,16	336.2			
467	212.0	211.0	212.0	131,481,14,11	333.3			
468	96.0	96.0	96.0	1897,25,23,4	332.3			
469	226.0	226.0	226.0	1203,524,8,15	331.9			
470	57.0	57.0	58.0	1519,495,38,6	330.4			
471	61.0	61.0	61.0	1805,703,42,14	328.9			
472	59.0	59.0	59.0	67,474,6,23	328.0			
473	146.0	146.0	146.0	60,117,13,14	326.7			
474	98.0	98.0	98.0	277,637,12,39	325.9			
475	219.0	219.0	220.0	810,287,15,28	325.9			
476	219.0	219.0	221.0	185,976,14,23	325.9			
477	223.0	223.0	223.0	957,351,27,6	324.7			
478	65.0	65.0	65.0	1719,689,8,18	324.0			
479	98.0	96.0	98.0	337,498,14,29	324.0			
480	209.0	208.0	209.0	217,1065,24,15	324.0			
481	117.0	113.0	119.0	1501,827,13,12	323.3			
482	218.0	218.0	221.0	57,0,8,16	322.4			
483	49.0	49.0	49.0	141,57,8,16	315.8			
484	98.0	98.0	98.0	445,246,10,21	314.6			
485	99.0	97.0	99.0	201,1017,10,16	314.2			
486	65.0	65.0	66.0	1807,477,23,26	313.6			
487	22.0	22.0	22.0	135,789,10,12	311.7			
488	42.0	37.0	42.0	1253,619,30,10	309.9			
489	53.0	53.0	53.0	388,0,11,17	307.0			
490	212.0	212.0	212.0	1569,101,10,28	307.0			
491	214.0	214.0	214.0	642,223,13,11	305.6			
492	227.0	227.0	227.0	1851,273,10,14	304.1			
493	211.0	211.0	211.0	64,275,7,22	303.8			
494	224.0	223.0	226.0	817,301,36,12	301.1			
495	60.0	60.0	60.0	1609,1071,18,9	300.9			
