track	t_best	t0	t1	bbox	score	lat	lon	alt
0	83.1	82.1	83.1	0,0,155,89	6747.8	39.4784466	73.5884040	5879.0
1	33.1	33.1	34.1	1859,939,61,96	6264.7	39.4784466	73.5884048	5879.0
2	81.1	79.1	81.1	0,10,177,109	5325.5	39.4784470	73.5884038	5879.0
3	106.2	92.1	106.2	713,0,49,33	4690.3	39.4784463	73.5884054	5878.8
4	74.1	68.1	74.1	0,0,57,53	4372.6	39.4784464	73.5884045	5879.0
5	76.1	72.1	77.1	0,0,105,59	4017.4	39.4784466	73.5884049	5879.0
6	31.0	27.0	35.1	106,263,55,62	3724.4	39.4784461	73.5884051	5878.9
7	82.1	82.1	82.1	9,23,92,58	3454.4	39.4784465	73.5884036	5879.0
8	67.1	67.1	81.1	113,935,42,63	3288.8	39.4784463	73.5884038	5879.0
9	90.1	90.1	90.1	823,288,46,42	3157.6	39.4784464	73.5884030	5879.0
10	27.0	26.0	35.1	129,945,74,36	2648.1	39.4784472	73.5884062	5878.9
11	3.0	1.0	8.0	9,699,45,59	2504.3	39.4784452	73.5884054	5879.0
12	57.1	57.1	57.1	217,1017,48,34	2486.8	39.4784467	73.5884043	5879.0
13	80.1	79.1	82.1	0,62,93,55	2455.5	39.4784470	73.5884047	5879.0
14	76.1	72.1	88.1	197,891,28,48	2412.2	39.4784466	73.5884049	5879.0
15	70.1	69.1	86.1	19,915,26,46	2384.3	39.4784466	73.5884052	5878.9
16	67.1	67.1	79.1	233,716,46,37	2189.1	39.4784463	73.5884038	5879.0
17	35.1	27.0	35.1	0,3,43,52	2177.0	39.4784463	73.5884052	5878.9
18	92.1	91.1	101.2	243,929,38,32	2146.6	39.4784462	73.5884027	5878.9
19	56.1	56.1	57.1	1022,616,39,36	2118.2	39.4784470	73.5884045	5878.9
20	76.1	71.1	87.1	243,757,26,66	1965.5	39.4784466	73.5884049	5879.0
21	91.1	90.1	91.1	809,31,31,26	1832.6	39.4784462	73.5884030	5879.0
22	96.2	95.2	99.2	1697,1004,32,27	1824.7	39.4784467	73.5884044	5879.0
23	50.1	50.1	50.1	964,662,15,61	1797.6	39.4784472	73.5884054	5879.0
24	90.1	85.1	90.1	273,627,26,40	1794.6	39.4784464	73.5884030	5879.0
25	89.1	84.1	89.1	417,127,24,36	1783.2	39.4784468	73.5884031	5879.0
26	32.1	32.1	32.1	49,337,32,26	1622.6	39.4784461	73.5884046	5879.0
27	104.2	101.2	106.2	53,401,22,32	1402.0	39.4784464	73.5884056	5878.7
28	80.1	78.1	81.1	153,0,48,29	1400.7	39.4784470	73.5884047	5879.0
29	51.1	51.1	51.1	1792,895,28,39	1392.1	39.4784467	73.5884060	5878.9
30	33.1	27.0	33.1	0,0,23,29	1390.3	39.4784466	73.5884048	5879.0
31	88.1	81.1	88.1	41,397,38,29	1324.7	39.4784471	73.5884028	5879.0
32	89.1	89.1	89.1	15,0,34,17	1324.6	39.4784468	73.5884031	5879.0
33	56.1	56.1	56.1	0,1021,33,20	1314.6	39.4784470	73.5884045	5878.9
34	34.1	34.1	34.1	1889,1057,31,23	1298.5	39.4784466	73.5884047	5878.9
35	105.2	103.2	106.2	1001,865,32,24	1288.2	39.4784466	73.5884056	5878.7
36	34.1	27.0	35.1	9,81,26,20	1280.9	39.4784466	73.5884047	5878.9
37	32.1	27.0	35.1	314,221,39,28	1249.6	39.4784461	73.5884046	5879.0
38	64.1	57.1	66.1	449,883,21,38	1243.9	39.4784463	73.5884042	5878.9
39	103.2	103.2	106.2	355,63,34,18	1198.7	39.4784458	73.5884048	5878.6
40	68.1	62.1	81.1	553,723,38,24	1168.5	39.4784476	73.5884044	5878.8
41	29.0	26.0	29.0	1883,67,37,22	1160.7	39.4784467	73.5884059	5878.9
42	52.1	52.1	54.1	1400,653,33,37	1092.9	39.4784466	73.5884060	5878.8
43	39.1	39.1	39.1	893,49,20,18	1075.4	39.4784460	73.5884057	5878.8
44	70.1	64.1	71.1	679,165,22,28	1055.2	39.4784466	73.5884052	5878.9
45	5.0	5.0	5.0	1893,805,18,23	1034.1	39.4784454	73.5884052	5878.9
46	56.1	56.1	60.1	733,727,25,19	1028.7	39.4784470	73.5884045	5878.9
47	32.1	32.1	32.1	0,265,73,52	1025.9	39.4784461	73.5884046	5879.0
48	56.1	56.1	65.1	590,942,21,15	1014.7	39.4784470	73.5884045	5878.9
49	3.0	3.0	4.0	1777,609,112,8	1006.0	39.4784452	73.5884054	5879.0
50	60.1	51.1	60.1	713,595,32,22	996.5	39.4784463	73.5884038	5879.0
51	59.1	58.1	62.1	1098,692,31,24	983.5	39.4784468	73.5884042	5878.9
52	88.1	83.1	88.1	129,601,30,13	968.4	39.4784471	73.5884028	5879.0
53	31.0	31.0	31.0	277,0,94,47	933.0	39.4784461	73.5884051	5878.9
54	57.1	56.1	57.1	441,1063,28,17	904.0	39.4784467	73.5884043	5879.0
55	87.1	87.1	87.1	763,115,22,20	898.7	39.4784467	73.5884034	5879.0
56	61.1	58.1	66.1	409,887,26,18	878.3	39.4784465	73.5884046	5878.9
57	92.1	91.1	92.1	1755,42,29,24	865.1	39.4784462	73.5884027	5878.9
58	95.2	91.1	96.2	898,139,21,20	855.4	39.4784466	73.5884047	5879.0
59	75.1	72.1	76.1	81,522,14,31	852.5	39.4784464	73.5884043	5879.0
60	60.1	55.1	60.1	385,829,14,26	849.0	39.4784463	73.5884038	5879.0
61	100.2	93.1	101.2	435,65,30,24	843.3	39.4784464	73.5884048	5878.8
62	35.1	30.0	35.1	191,81,18,15	822.9	39.4784463	73.5884052	5878.9
63	74.1	72.1	77.1	361,673,24,30	816.4	39.4784464	73.5884045	5879.0
64	91.1	91.1	92.1	1633,1045,16,35	805.5	39.4784462	73.5884030	5879.0
65	42.1	42.1	47.1	1089,5,24,28	796.4	39.4784461	73.5884040	5878.9
66	103.2	94.2	106.2	403,165,38,12	796.4	39.4784458	73.5884048	5878.6
67	95.2	89.1	95.2	1609,0,29,14	795.6	39.4784466	73.5884047	5879.0
68	55.1	53.1	55.1	1899,858,21,25	787.9	39.4784469	73.5884041	5878.9
69	102.2	101.2	106.2	263,99,18,39	753.8	39.4784461	73.5884044	5878.6
70	53.1	53.1	57.1	1392,631,18,31	734.9	39.4784470	73.5884048	5878.9
71	70.1	69.1	70.1	1033,27,24,16	733.0	39.4784466	73.5884052	5878.9
72	12.0	9.0	12.0	23,521,42,23	730.8	39.4784456	73.5884061	5878.9
73	90.1	90.1	90.1	505,25,39,13	720.2	39.4784464	73.5884030	5879.0
74	45.1	41.1	45.1	831,921,22,24	700.4	39.4784472	73.5884056	5878.9
75	31.0	27.0	34.1	59,161,48,48	699.6	39.4784461	73.5884051	5878.9
76	89.1	89.1	89.1	55,769,14,16	696.5	39.4784468	73.5884031	5879.0
77	73.1	71.1	73.1	23,59,29,25	685.2	39.4784469	73.5884050	5879.0
78	67.1	67.1	67.1	529,985,24,16	683.0	39.4784463	73.5884038	5879.0
79	31.0	31.0	32.1	171,63,70,34	676.5	39.4784461	73.5884051	5878.9
80	34.1	31.0	35.1	0,113,9,32	676.5	39.4784466	73.5884047	5878.9
