track	t_best	t0	t1	bbox	score	lat	lon	alt
0	13.0	10.0	14.0	842,478,47,39	1906.1	39.4806474	73.5926033	5154.8
1	2.0	0.0	5.0	1804,65,27,34	1461.7	39.4806443	73.5926021	5154.8
2	14.0	14.0	14.0	0,49,9,32	917.4	39.4806472	73.5926035	5154.8
3	13.0	13.0	14.0	73,0,27,12	830.4	39.4806474	73.5926033	5154.8
4	13.0	10.0	13.0	145,1046,24,34	826.9	39.4806474	73.5926033	5154.8
5	13.0	13.0	14.0	1775,958,17,30	627.9	39.4806474	73.5926033	5154.8
6	19.0	17.0	19.0	1473,961,16,24	613.7	39.4806484	73.5926032	5154.8
7	11.0	11.0	12.0	506,1033,23,11	529.4	39.4806468	73.5926032	5154.8
8	11.0	11.0	11.0	271,200,11,13	454.3	39.4806468	73.5926032	5154.8
9	6.0	6.0	6.0	341,313,24,12	409.0	39.4806457	73.5926025	5154.8
10	3.0	0.0	5.0	0,27,11,18	381.9	39.4806445	73.5926022	5154.8
11	10.0	9.0	12.0	472,1069,19,11	368.4	39.4806466	73.5926030	5154.8
12	15.0	15.0	15.0	132,125,13,17	367.7	39.4806472	73.5926036	5154.8
13	6.0	6.0	6.0	516,1057,7,23	352.8	39.4806457	73.5926025	5154.8
14	12.0	9.0	14.0	1017,396,16,9	351.5	39.4806471	73.5926033	5154.8
15	4.0	0.0	5.0	1777,33,14,16	350.3	39.4806450	73.5926022	5154.8
16	6.0	6.0	6.0	95,1057,18,16	340.3	39.4806457	73.5926025	5154.8
17	10.0	10.0	12.0	168,913,9,15	334.7	39.4806466	73.5926030	5154.8
18	13.0	10.0	13.0	393,769,6,16	328.6	39.4806474	73.5926033	5154.8
19	3.0	1.0	4.0	465,273,12,18	320.2	39.4806445	73.5926022	5154.8
20	21.0	20.0	21.0	201,561,12,19	319.4	39.4806485	73.5926030	5154.8
21	15.0	14.0	16.0	414,25,19,8	315.7	39.4806472	73.5926036	5154.8
22	15.0	14.0	15.0	134,593,15,16	315.5	39.4806472	73.5926036	5154.8
23	5.0	3.0	5.0	5,17,18,24	307.8	39.4806453	73.5926023	5154.8
24	21.0	20.0	21.0	137,456,16,12	300.0	39.4806485	73.5926030	5154.8
25	10.0	10.0	10.0	197,1025,8,16	297.3	39.4806466	73.5926030	5154.8
26	20.0	20.0	20.0	155,697,10,24	280.7	39.4806484	73.5926031	5154.8
27	19.0	16.0	19.0	1153,279,10,10	273.4	39.4806484	73.5926032	5154.8
28	21.0	21.0	21.0	73,341,8,18	270.7	39.4806485	73.5926030	5154.8
29	15.0	15.0	15.0	83,11,14,8	267.5	39.4806472	73.5926036	5154.8
30	7.0	7.0	7.0	1089,1057,14,8	236.7	39.4806457	73.5926027	5154.8
31	25.1	25.1	26.1	25,1057,4,23	231.7	39.4806485	73.5926027	5154.8
32	20.0	20.0	20.0	401,120,9,9	210.1	39.4806484	73.5926031	5154.8
33	9.0	8.0	10.0	345,684,7,13	207.1	39.4806464	73.5926030	5154.8
34	15.0	15.0	15.0	840,581,9,12	207.0	39.4806472	73.5926036	5154.8
35	21.0	21.0	21.0	33,265,6,16	198.1	39.4806485	73.5926030	5154.8
36	20.0	20.0	21.0	329,161,16,8	186.0	39.4806484	73.5926031	5154.8
37	9.0	9.0	9.0	243,605,8,16	180.1	39.4806464	73.5926030	5154.8
38	29.1	27.1	29.1	212,641,9,18	175.3	39.4806482	73.5926022	5154.8
39	21.0	21.0	24.1	273,701,8,12	173.7	39.4806485	73.5926030	5154.8
40	6.0	4.0	6.0	330,139,5,14	169.8	39.4806457	73.5926025	5154.8
41	21.0	20.0	21.0	430,393,7,12	168.9	39.4806485	73.5926030	5154.8
42	0.0	0.0	5.0	648,457,9,11	165.3	39.4806436	73.5926022	5154.8
43	23.0	23.0	23.0	177,953,6,15	163.6	39.4806485	73.5926028	5154.8
44	17.0	17.0	17.0	0,675,5,13	157.7	39.4806478	73.5926035	5154.8
45	19.0	17.0	22.0	1203,365,14,4	156.8	39.4806484	73.5926032	5154.8
46	26.1	26.1	29.1	1897,451,6,14	152.6	39.4806485	73.5926027	5154.8
47	20.0	20.0	20.0	1827,485,10,7	145.7	39.4806484	73.5926031	5154.8
48	12.0	9.0	13.0	545,705,8,8	144.3	39.4806471	73.5926033	5154.8
49	5.0	3.0	5.0	441,321,10,12	141.4	39.4806453	73.5926023	5154.8
50	24.1	24.1	24.1	689,817,16,8	140.7	39.4806485	73.5926027	5154.8
51	5.0	0.0	5.0	11,940,6,7	132.2	39.4806453	73.5926023	5154.8
52	4.0	0.0	5.0	50,842,3,14	131.1	39.4806450	73.5926022	5154.8
53	9.0	9.0	9.0	598,981,3,18	131.0	39.4806464	73.5926030	5154.8
54	8.0	8.0	9.0	72,1023,5,10	120.7	39.4806458	73.5926029	5154.8
55	21.0	21.0	21.0	1668,517,8,7	120.0	39.4806485	73.5926030	5154.8
56	6.0	6.0	6.0	424,689,5,8	118.2	39.4806457	73.5926025	5154.8
57	20.0	20.0	20.0	4,409,5,8	114.4	39.4806484	73.5926031	5154.8
58	16.0	16.0	18.0	662,477,11,4	106.9	39.4806474	73.5926035	5154.8
59	13.0	13.0	13.0	289,0,5,6	106.5	39.4806474	73.5926033	5154.8
60	16.0	16.0	16.0	1642,1074,7,6	106.1	39.4806474	73.5926035	5154.8
61	14.0	14.0	14.0	12,927,14,5	104.4	39.4806472	73.5926035	5154.8
62	2.0	0.0	5.0	97,29,8,6	104.3	39.4806443	73.5926021	5154.8
63	22.0	22.0	23.0	777,785,8,4	103.2	39.4806485	73.5926029	5154.8
64	12.0	10.0	15.0	291,801,5,15	102.5	39.4806471	73.5926033	5154.8
65	6.0	6.0	6.0	181,1056,4,9	102.0	39.4806457	73.5926025	5154.8
66	8.0	8.0	8.0	1603,459,14,6	101.3	39.4806458	73.5926029	5154.8
67	24.1	24.1	24.1	140,409,5,7	97.8	39.4806485	73.5926027	5154.8
68	16.0	16.0	17.0	1315,321,4,8	97.5	39.4806474	73.5926035	5154.8
69	0.0	0.0	5.0	111,817,6,8	93.6	39.4806436	73.5926022	5154.8
70	11.0	11.0	11.0	1797,127,12,6	89.7	39.4806468	73.5926032	5154.8
71	8.0	8.0	9.0	729,811,6,6	89.4	39.4806458	73.5926029	5154.8
72	11.0	11.0	11.0	150,136,7,4	89.0	39.4806468	73.5926032	5154.8
73	17.0	16.0	19.0	1003,483,6,6	87.2	39.4806478	73.5926035	5154.8
74	28.1	26.1	28.1	313,698,4,7	86.4	39.4806482	73.5926025	5154.8
75	7.0	7.0	7.0	460,515,5,11	85.9	39.4806457	73.5926027	5154.8
76	6.0	2.0	6.0	372,481,5,8	83.9	39.4806457	73.5926025	5154.8
77	19.0	19.0	20.0	1005,496,4,8	81.9	39.4806484	73.5926032	5154.8
78	20.0	20.0	20.0	1309,25,6,4	81.5	39.4806484	73.5926031	5154.8
79	16.0	16.0	16.0	1857,818,6,8	79.7	39.4806474	73.5926035	5154.8
80	17.0	17.0	17.0	514,1025,7,8	79.5	39.4806478	73.5926035	5154.8
81	9.0	8.0	9.0	566,833,3,8	78.5	39.4806464	73.5926030	5154.8
82	21.0	21.0	21.0	25,249,4,8	78.1	39.4806485	73.5926030	5154.8
83	15.0	15.0	15.0	1861,21,7,4	76.9	39.4806472	73.5926036	5154.8
84	9.0	9.0	9.0	587,618,6,6	74.8	39.4806464	73.5926030	5154.8
85	11.0	10.0	11.0	73,757,8,4	74.5	39.4806468	73.5926032	5154.8
86	15.0	15.0	15.0	1748,730,8,4	74.0	39.4806472	73.5926036	5154.8
87	27.1	24.1	28.1	708,843,5,6	74.0	39.4806485	73.5926026	5154.8
88	22.0	22.0	22.0	438,790,3,11	71.9	39.4806485	73.5926029	5154.8
89	22.0	22.0	23.0	12,649,5,5	71.7	39.4806485	73.5926029	5154.8
90	10.0	10.0	15.0	271,795,4,6	71.6	39.4806466	73.5926030	5154.8
91	6.0	6.0	6.0	676,740,5,5	70.1	39.4806457	73.5926025	5154.8
92	24.1	24.1	24.1	46,841,3,8	69.1	39.4806485	73.5926027	5154.8
93	6.0	6.0	6.0	1486,881,3,8	66.6	39.4806457	73.5926025	5154.8
94	7.0	7.0	10.0	487,693,3,6	66.3	39.4806457	73.5926027	5154.8
95	6.0	6.0	6.0	181,323,8,4	65.7	39.4806457	73.5926025	5154.8
96	25.1	25.1	29.1	875,173,6,4	65.6	39.4806485	73.5926027	5154.8
97	27.1	27.1	29.1	248,731,3,10	65.5	39.4806485	73.5926026	5154.8
98	0.0	0.0	0.0	162,369,3,6	64.6	39.4806436	73.5926022	5154.8
99	24.1	24.1	24.1	890,373,7,4	64.1	39.4806485	73.5926027	5154.8
100	28.1	22.0	28.1	550,735,11,2	64.1	39.4806482	73.5926025	5154.8
101	8.0	8.0	9.0	274,671,4,11	62.0	39.4806458	73.5926029	5154.8
102	2.0	2.0	4.0	127,697,8,2	60.7	39.4806443	73.5926021	5154.8
103	12.0	12.0	12.0	520,1077,5,3	58.3	39.4806471	73.5926033	5154.8
