track	t_best	t0	t1	bbox	score	lat	lon	alt
960	57.0	56.0	57.0	156,541,5,6	50.0			
961	143.0	143.0	143.0	39,243,4,4	49.9			
962	98.0	98.0	98.0	673,331,6,4	49.8			
963	129.0	129.0	129.0	905,283,8,2	49.5			
964	143.0	143.0	143.0	221,697,4,4	49.5			
965	4.0	4.0	7.0	1499,315,5,4	49.4			
966	31.0	31.0	31.0	1916,931,4,5	49.2			
967	57.0	57.0	57.0	122,961,5,4	49.2			
968	46.0	46.0	46.0	1214,631,4,6	49.0			
969	74.0	74.0	74.0	571,549,6,3	49.0			
970	116.0	116.0	116.0	1860,291,3,6	48.8			
971	143.0	143.0	143.0	1905,35,8,2	48.7			
972	18.0	18.0	18.0	1586,184,3,8	48.5			
973	42.0	42.0	42.0	29,321,4,5	48.5			
974	85.0	85.0	85.0	541,0,4,5	48.2			
975	106.0	106.0	106.0	545,31,8,2	48.0			
976	148.0	148.0	148.0	1723,3,6,6	47.9			
977	38.0	38.0	38.0	533,934,6,3	47.8			
978	13.0	13.0	13.0	673,465,2,9	47.7			
979	142.0	142.0	142.0	1049,343,7,2	47.7			
980	17.0	16.0	17.0	1914,253,6,4	47.5			
981	2.0	2.0	2.0	0,305,9,2	47.2			
982	10.0	10.0	10.0	853,385,4,4	47.2			
983	35.0	34.0	35.0	1497,426,2,7	47.1			
984	39.0	39.0	39.0	475,449,4,5	47.1			
985	18.0	18.0	18.0	1225,711,8,2	46.8			
986	28.0	28.0	28.0	1869,357,4,10	46.8			
987	8.0	8.0	8.0	185,568,5,9	46.7			
988	122.0	122.0	122.0	1015,207,8,2	46.7			
989	123.0	123.0	123.0	1751,67,3,4	46.7			
990	127.0	127.0	127.0	933,191,6,4	46.7			
991	80.0	80.0	80.0	273,233,5,4	46.5			
992	3.0	2.0	3.0	239,303,8,6	46.4			
993	122.0	122.0	122.0	25,285,6,2	46.4			
994	74.0	74.0	74.0	23,497,8,2	46.3			
995	86.0	86.0	86.0	737,605,4,4	46.3			
996	5.0	5.0	6.0	95,873,2,6	46.2			
997	27.0	27.0	27.0	125,505,4,6	45.7			
998	29.0	27.0	29.0	778,739,6,2	45.7			
999	75.0	75.0	75.0	1847,969,4,4	45.6			
1000	116.0	116.0	116.0	797,183,2,6	45.6			
1001	15.0	15.0	15.0	57,483,7,3	45.5			
1002	29.0	29.0	29.0	1789,635,4,5	45.4			
1003	87.0	87.0	87.0	289,1041,7,3	45.3			
1004	98.0	98.0	98.0	851,31,6,2	45.0			
1005	10.0	10.0	10.0	1862,554,3,5	44.9			
1006	102.0	102.0	102.0	325,865,6,8	44.9			
1007	33.0	33.0	33.0	113,455,2,8	44.7			
1008	145.0	145.0	145.0	1469,305,4,4	44.7			
1009	17.0	15.0	17.0	1575,573,6,4	44.4			
1010	18.0	18.0	18.0	1122,899,10,2	44.4			
1011	57.0	57.0	57.0	1483,565,6,6	44.4			
1012	40.0	40.0	40.0	1889,598,5,5	44.3			
1013	85.0	85.0	85.0	51,901,4,4	44.3			
1014	99.0	99.0	99.0	1839,843,4,4	44.3			
1015	8.0	8.0	8.0	452,270,5,3	44.2			
1016	79.0	79.0	79.0	1225,1027,8,6	44.2			
1017	26.0	26.0	26.0	9,197,4,4	44.1			
1018	39.0	39.0	39.0	1792,1049,5,3	44.1			
1019	148.0	148.0	148.0	447,542,8,3	44.0			
1020	46.0	46.0	46.0	729,147,6,6	43.7			
1021	88.0	88.0	88.0	1091,619,4,4	43.7			
1022	131.0	131.0	131.0	1559,763,2,6	43.7			
1023	56.0	56.0	56.0	1755,977,2,7	43.6			
1024	121.0	121.0	122.0	1637,249,6,2	43.6			
1025	68.0	68.0	68.0	323,183,3,4	43.3			
1026	74.0	74.0	74.0	1907,690,4,3	43.2			
1027	78.0	78.0	78.0	1805,965,6,4	43.2			
1028	11.0	11.0	11.0	1029,151,6,2	43.0			
1029	70.0	70.0	70.0	493,939,4,4	43.0			
1030	104.0	104.0	104.0	1048,431,3,6	43.0			
1031	88.0	88.0	88.0	1530,761,5,3	42.9			
1032	11.0	11.0	11.0	1641,1077,6,3	42.8			
1033	68.0	68.0	68.0	1703,215,6,5	42.8			
1034	29.0	28.0	29.0	689,665,8,2	42.6			
1035	34.0	34.0	34.0	289,623,2,8	42.6			
1036	7.0	7.0	7.0	346,1051,3,6	42.5			
1037	42.0	42.0	42.0	419,866,3,5	42.5			
1038	85.0	85.0	85.0	417,325,2,9	42.4			
1039	75.0	75.0	75.0	1807,1067,2,6	42.3			
1040	68.0	68.0	68.0	329,943,4,3	42.1			
1041	140.0	140.0	140.0	1877,89,6,4	42.0			
1042	10.0	10.0	10.0	281,953,2,8	41.7			
1043	14.0	14.0	14.0	626,0,3,5	41.7			
1044	22.0	22.0	22.0	209,265,8,4	41.7			
1045	10.0	10.0	10.0	1547,975,4,4	41.6			
1046	139.0	139.0	139.0	215,601,2,6	41.6			
1047	17.0	17.0	17.0	1791,25,4,6	41.1			
1048	145.0	145.0	145.0	761,355,2,8	41.0			
1049	11.0	11.0	11.0	616,210,4,5	40.8			
