track	t_best	t0	t1	bbox	score	lat	lon	alt
0	48.1	48.1	48.1	17,965,31,40	2143.9	39.4925954	73.5971732	4851.7
1	8.0	7.0	14.0	153,360,131,21	1975.5	39.4925994	73.5971649	4851.6
2	48.1	48.1	48.1	13,865,36,28	1523.2	39.4925954	73.5971732	4851.7
3	47.1	43.1	47.1	342,689,55,20	1181.7	39.4925995	73.5971664	4851.8
4	124.2	124.2	128.2	120,835,32,27	1132.3	39.4912963	73.5981300	4851.0
5	44.1	43.1	47.1	849,481,31,44	1077.0	39.4925995	73.5971663	4851.8
6	42.1	29.0	47.1	969,896,24,21	1036.7	39.4925998	73.5971663	4851.8
7	2.0	2.0	2.0	1057,241,16,16	993.5	39.4925991	73.5971650	4851.6
8	8.0	7.0	11.0	345,335,64,10	895.1	39.4925994	73.5971649	4851.6
9	37.1	26.0	38.1	67,963,20,33	882.9	39.4925994	73.5971662	4851.7
10	73.1	73.1	74.1	753,561,22,16	830.9	39.4915398	73.5980746	4850.9
11	71.1	71.1	72.1	481,875,30,22	809.0	39.4915392	73.5980753	4850.9
12	48.1	48.1	48.1	134,935,19,26	804.1	39.4925954	73.5971732	4851.7
13	7.0	7.0	19.0	8,336,41,9	780.8	39.4925995	73.5971648	4851.6
14	36.1	24.0	37.1	149,657,24,28	751.0	39.4925997	73.5971662	4851.7
15	96.2	95.2	96.2	568,549,35,18	740.8	39.4915441	73.5980718	4851.0
16	4.0	3.0	4.0	1411,909,21,16	738.1	39.4925995	73.5971649	4851.6
17	131.2	131.2	133.2	1012,124,19,21	728.0	39.4912968	73.5981302	4851.0
18	8.0	7.0	12.0	17,361,64,8	721.8	39.4925994	73.5971649	4851.6
19	129.2	123.2	129.2	367,1038,14,42	700.9	39.4912966	73.5981302	4851.0
20	32.1	32.1	36.1	796,701,20,14	698.4	39.4925996	73.5971663	4851.8
21	42.1	41.1	46.1	1873,1025,26,24	681.4	39.4925998	73.5971663	4851.8
22	73.1	73.1	76.1	769,307,16,12	651.7	39.4915398	73.5980746	4850.9
23	37.1	36.1	38.1	65,788,29,19	645.1	39.4925994	73.5971662	4851.7
24	110.2	109.2	111.2	111,524,10,35	622.6	39.4913546	73.5981400	4851.0
25	46.1	43.1	46.1	249,687,18,22	607.2	39.4925994	73.5971664	4851.8
26	45.1	43.1	47.1	1061,881,26,24	589.3	39.4925995	73.5971665	4851.8
27	48.1	48.1	48.1	260,972,29,13	587.9	39.4925954	73.5971732	4851.7
28	131.2	131.2	131.2	651,1067,17,13	562.6	39.4912968	73.5981302	4851.0
29	48.1	48.1	48.1	364,1053,30,14	555.2	39.4925954	73.5971732	4851.7
30	47.1	46.1	47.1	1853,1029,28,14	553.7	39.4925995	73.5971664	4851.8
31	74.1	70.1	75.1	321,625,20,16	551.8	39.4915402	73.5980742	4850.9
32	6.0	2.0	7.0	657,249,96,2	532.1	39.4925993	73.5971649	4851.6
33	16.0	15.0	23.0	69,319,8,38	531.3	39.4925996	73.5971660	4851.7
34	12.0	12.0	12.0	33,461,16,14	518.9	39.4925996	73.5971654	4851.7
35	36.1	35.1	47.1	349,591,20,18	504.5	39.4925997	73.5971662	4851.7
36	11.0	8.0	12.0	557,457,22,16	501.8	39.4925994	73.5971653	4851.6
37	15.0	15.0	22.0	101,313,16,20	496.5	39.4925995	73.5971658	4851.7
38	47.1	42.1	47.1	1269,1015,12,12	496.5	39.4925995	73.5971664	4851.8
39	109.2	109.2	109.2	221,711,16,24	488.1	39.4913701	73.5981401	4851.0
40	39.1	39.1	39.1	1837,991,18,20	487.4	39.4925997	73.5971662	4851.8
41	21.0	17.0	23.0	131,413,14,28	485.7	39.4925997	73.5971663	4851.7
42	2.0	2.0	2.0	1153,233,16,8	482.6	39.4925991	73.5971650	4851.6
43	18.0	17.0	25.0	33,391,18,26	482.3	39.4925995	73.5971662	4851.7
44	123.2	123.2	123.2	72,621,10,33	480.7	39.4912961	73.5981301	4851.0
45	84.1	84.1	84.1	1754,210,17,11	480.0	39.4915428	73.5980724	4850.9
46	12.0	12.0	12.0	137,470,24,7	470.6	39.4925996	73.5971654	4851.7
47	42.1	41.1	43.1	1909,973,11,20	469.1	39.4925998	73.5971663	4851.8
48	35.1	35.1	38.1	217,795,8,24	459.6	39.4925994	73.5971662	4851.7
49	13.0	8.0	25.0	629,241,16,15	459.4	39.4925994	73.5971655	4851.7
50	76.1	73.1	76.1	177,309,16,12	458.7	39.4915408	73.5980737	4850.9
51	22.0	22.0	24.0	137,397,14,28	458.5	39.4925996	73.5971663	4851.7
52	86.1	86.1	89.1	1825,161,16,12	454.1	39.4915431	73.5980724	4850.9
53	36.1	36.1	40.1	221,545,12,16	445.0	39.4925997	73.5971662	4851.7
54	112.2	112.2	121.2	889,1052,13,28	437.1	39.4913175	73.5981346	4851.0
55	36.1	30.0	36.1	155,996,14,21	430.5	39.4925997	73.5971662	4851.7
56	135.2	132.2	135.2	1209,161,24,13	429.0	39.4912965	73.5981301	4851.0
57	36.1	31.1	37.1	23,765,14,20	414.2	39.4925997	73.5971662	4851.7
58	7.0	5.0	11.0	566,337,43,7	410.2	39.4925995	73.5971648	4851.6
59	5.0	2.0	8.0	910,71,43,5	408.1	39.4925994	73.5971649	4851.6
60	43.1	37.1	45.1	1025,1027,16,12	406.2	39.4925996	73.5971664	4851.8
61	81.1	79.1	83.1	1229,724,20,9	395.4	39.4915420	73.5980727	4850.9
62	11.0	10.0	21.0	41,502,22,13	393.6	39.4925994	73.5971653	4851.6
63	31.1	30.0	34.1	0,469,19,12	391.7	39.4925994	73.5971663	4851.7
64	8.0	8.0	12.0	313,345,8,24	389.3	39.4925994	73.5971649	4851.6
65	10.0	9.0	11.0	499,543,38,10	388.8	39.4925997	73.5971654	4851.6
66	96.2	93.2	108.2	23,347,10,26	385.0	39.4915441	73.5980718	4851.0
67	27.0	27.0	28.0	1431,1013,24,16	383.4	39.4925993	73.5971661	4851.7
68	15.0	13.0	22.0	401,545,28,16	382.6	39.4925995	73.5971658	4851.7
69	45.1	42.1	46.1	0,689,16,11	381.9	39.4925995	73.5971665	4851.8
70	38.1	38.1	38.1	97,529,16,20	378.2	39.4925995	73.5971662	4851.8
