DJI_20260813183004_0001_Z_03m40s.jpg	32	25,174,8,5	30	139,118,124	109.3
DJI_20260813183004_0001_Z_03m40s.jpg	33	4,279,10,4	30	122,100,92	101.4
DJI_20260813183004_0001_Z_03m40s.jpg	34	591,579,6,8	30	155,131,125	96.0
DJI_20260813183004_0001_Z_03m40s.jpg	35	353,897,6,6	28	139,115,108	95.0
DJI_20260813183004_0001_Z_03m40s.jpg	36	866,182,10,3	27	30,12,13	91.0
DJI_20260813183004_0001_Z_03m40s.jpg	37	167,947,9,8	25	126,109,115	89.4
DJI_20260813183004_0001_Z_03m40s.jpg	38	796,406,4,6	21	59,55,71	84.5
DJI_20260813183004_0001_Z_03m40s.jpg	39	1371,115,9,4	23	87,90,93	83.1
DJI_20260813183004_0001_Z_03m40s.jpg	40	26,323,6,6	18	56,43,58	78.3
DJI_20260813183004_0001_Z_03m40s.jpg	41	435,495,4,9	20	94,78,87	78.0
DJI_20260813183004_0001_Z_03m40s.jpg	42	72,411,5,6	21	111,93,99	74.5
DJI_20260813183004_0001_Z_03m40s.jpg	43	551,327,4,5	19	48,41,56	74.1
DJI_20260813183004_0001_Z_03m40s.jpg	44	137,1073,3,7	21	115,96,102	73.6
DJI_20260813183004_0001_Z_03m40s.jpg	45	1722,683,4,6	19	40,44,46	71.0
DJI_20260813183004_0001_Z_03m40s.jpg	46	621,888,4,6	18	76,56,49	66.1
DJI_20260813183004_0001_Z_03m40s.jpg	47	1310,70,4,5	17	86,86,100	66.0
DJI_20260813183004_0001_Z_03m40s.jpg	48	370,267,9,4	20	113,94,99	65.1
DJI_20260813183004_0001_Z_03m40s.jpg	49	443,800,6,5	19	171,148,143	64.4
DJI_20260813183004_0001_Z_03m40s.jpg	50	507,292,6,4	20	232,233,217	64.1
DJI_20260813183004_0001_Z_03m40s.jpg	51	405,1053,6,3	16	157,141,149	59.0
DJI_20260813183004_0001_Z_03m40s.jpg	52	17,185,5,4	18	169,147,144	53.1
DJI_20260813183004_0001_Z_03m40s.jpg	53	489,458,4,6	16	121,103,108	49.4
DJI_20260813183004_0001_Z_03m40s.jpg	54	1895,922,4,5	14	73,77,80	49.4
DJI_20260813183004_0001_Z_03m40s.jpg	55	1879,1022,4,5	14	30,34,38	47.9
DJI_20260813183004_0001_Z_03m40s.jpg	56	980,103,6,3	12	224,219,199	46.5
DJI_20260813183004_0001_Z_03m40s.jpg	57	525,28,5,4	14	24,12,22	45.8
DJI_20260813183004_0001_Z_03m40s.jpg	58	217,308,4,3	12	30,14,19	43.6
DJI_20260813183004_0001_Z_03m40s.jpg	59	1772,917,6,4	14	29,32,33	42.3
DJI_20260813183004_0001_Z_03m40s.jpg	60	860,135,6,3	14	22,3,4	41.4
