track	t_best	t0	t1	bbox	score	lat	lon	alt
0	19.0	15.0	21.0	1023,389,138,132	38289.6	39.4829180	73.5861941	4664.6
1	8.0	0.0	8.0	775,979,290,101	37533.4	39.4829166	73.5861945	4664.6
2	121.1	118.1	121.1	1141,147,152,142	28384.2	39.4829033	73.5862270	4673.1
3	22.0	15.0	22.0	569,479,124,90	26272.8	39.4829179	73.5861969	4664.6
4	127.1	127.1	127.1	725,853,236,170	25516.7	39.4829007	73.5862259	4673.1
5	119.1	118.1	121.1	751,0,56,327	24605.3	39.4829036	73.5862272	4673.0
6	120.1	118.1	121.1	575,0,50,304	23265.7	39.4829033	73.5862272	4673.0
7	14.0	14.0	14.0	1067,609,94,92	20327.4	39.4829165	73.5861930	4664.6
8	122.1	122.1	122.1	817,27,116,70	17863.4	39.4829032	73.5862267	4673.1
9	125.1	124.1	125.1	827,519,98,130	15445.8	39.4829021	73.5862260	4673.0
10	232.2	232.2	234.2	937,587,114,108	13938.8	39.4829122	73.5862102	4673.0
11	122.1	122.1	122.1	1071,429,100,92	13717.7	39.4829032	73.5862267	4673.1
12	200.2	200.2	201.2	909,505,75,72	13598.2	39.4829111	73.5862207	4673.1
13	122.1	122.1	122.1	849,377,30,202	13475.0	39.4829032	73.5862267	4673.1
14	117.1	117.1	117.1	743,0,109,53	12925.1	39.4829044	73.5862268	4673.0
15	23.0	23.0	23.0	689,485,72,68	12743.5	39.4829170	73.5861974	4664.7
16	13.0	12.0	13.0	947,465,70,60	12620.2	39.4829166	73.5861932	4664.6
17	117.1	117.1	117.1	825,225,58,210	12211.3	39.4829044	73.5862268	4673.0
18	124.1	118.1	125.1	921,612,49,205	11862.8	39.4829023	73.5862260	4673.0
19	119.1	119.1	121.1	281,49,34,192	11501.8	39.4829036	73.5862272	4673.0
20	122.1	122.1	122.1	961,395,32,203	11455.0	39.4829032	73.5862267	4673.1
21	5.0	0.0	6.0	941,817,50,200	10361.2	39.4829164	73.5861950	4664.6
22	123.1	122.1	125.1	841,227,88,54	10305.5	39.4829025	73.5862262	4673.0
23	124.1	119.1	125.1	1025,687,74,74	10228.9	39.4829023	73.5862260	4673.0
24	126.1	126.1	126.1	775,595,90,72	9996.6	39.4829014	73.5862261	4673.1
25	168.2	168.2	169.2	638,0,70,77	9729.3	39.4828991	73.5862220	4673.1
26	117.1	117.1	118.1	937,307,76,70	9721.2	39.4829044	73.5862268	4673.0
27	126.1	126.1	126.1	851,764,64,75	9237.8	39.4829014	73.5862261	4673.1
28	117.1	117.1	117.1	767,261,24,170	9219.1	39.4829044	73.5862268	4673.0
29	118.1	118.1	118.1	325,81,32,180	9211.5	39.4829040	73.5862271	4673.0
