track	t_best	t0	t1	bbox	score	lat	lon	alt
0	16.0	9.0	16.0	727,921,68,88	8645.6	39.4809753	73.5926236	5146.0
1	0.0	0.0	3.0	639,17,42,80	6812.2	39.4809715	73.5926237	5145.9
2	15.0	0.0	16.0	912,765,45,88	5975.5	39.4809754	73.5926234	5146.0
3	12.0	12.0	13.0	1013,99,44,78	5285.3	39.4809750	73.5926232	5145.9
4	4.0	0.0	7.0	689,0,63,45	3713.6	39.4809730	73.5926230	5145.9
5	33.0	30.0	34.0	889,923,28,93	3291.8	39.4809709	73.5926240	5146.0
6	128.1	127.1	137.1	820,0,170,49	2421.8	39.4809602	73.5926244	5145.9
7	132.1	131.1	138.1	1277,961,28,33	2330.1	39.4809603	73.5926250	5146.0
8	73.1	70.1	88.1	1759,649,42,30	2284.7	39.4809671	73.5926242	5145.9
9	69.1	48.0	75.1	1759,649,37,28	2012.5	39.4809669	73.5926235	5145.9
10	121.1	121.1	131.1	1162,72,33,38	1960.8	39.4809616	73.5926249	5145.9
11	29.0	29.0	32.0	983,45,20,39	1887.2	39.4809716	73.5926238	5146.0
12	106.1	102.1	106.1	817,1012,24,61	1851.7	39.4809634	73.5926245	5146.0
13	122.1	121.1	131.1	555,113,38,26	1848.2	39.4809615	73.5926248	5145.9
14	127.1	127.1	130.1	505,110,64,67	1692.6	39.4809602	73.5926245	5145.9
15	74.1	52.1	75.1	1329,273,32,22	1626.9	39.4809671	73.5926242	5145.9
16	130.1	128.1	130.1	831,49,90,10	1555.3	39.4809604	73.5926248	5146.0
17	131.1	131.1	137.1	945,77,80,12	1416.4	39.4809604	73.5926248	5146.0
18	43.0	42.0	44.0	671,433,26,16	1347.5	39.4809675	73.5926235	5146.0
19	38.0	35.0	38.0	1603,1049,30,26	1245.9	39.4809686	73.5926237	5146.0
20	124.1	123.1	129.1	9,121,50,24	1062.4	39.4809612	73.5926247	5146.0
21	128.1	126.1	133.1	805,211,60,14	1027.4	39.4809602	73.5926244	5145.9
