track	t_best	t0	t1	bbox	score	lat	lon	alt
0	77.2	77.2	78.2	0,585,55,88	8784.5	39.4783245	73.5914190	5302.4
1	172.5	170.5	173.5	857,0,68,49	5795.0	39.4784207	73.5913544	5292.8
2	190.5	190.5	193.5	691,129,70,82	5735.4	39.4784198	73.5913522	5292.8
3	123.3	118.3	124.3	1572,708,39,56	4332.5	39.4783232	73.5914170	5302.5
4	10.0	7.0	12.0	0,123,73,42	4310.6	39.4783238	73.5914148	5302.4
5	193.5	191.5	193.5	732,200,53,49	4157.0	39.4784196	73.5913529	5292.8
6	171.5	170.5	171.5	901,49,44,62	3928.0	39.4784207	73.5913544	5292.8
7	163.4	162.4	163.4	449,291,44,58	3857.1	39.4784195	73.5913539	5292.8
8	162.4	155.4	162.4	527,237,44,52	3591.3	39.4784194	73.5913538	5292.8
9	116.3	116.3	124.3	1693,749,48,39	3320.0	39.4783237	73.5914165	5302.5
10	121.3	121.3	124.3	1569,705,36,42	3272.5	39.4783229	73.5914170	5302.5
11	117.3	110.3	120.3	1641,813,44,52	3197.1	39.4783236	73.5914167	5302.5
12	178.5	173.5	178.5	178,423,35,74	3180.0	39.4784200	73.5913542	5292.8
13	164.4	164.4	164.4	736,313,53,67	2894.7	39.4784197	73.5913539	5292.8
14	78.2	75.2	78.2	368,441,29,60	2852.6	39.4783244	73.5914187	5302.4
15	169.5	169.5	169.5	337,338,32,51	2682.2	39.4784206	73.5913540	5292.8
16	173.5	173.5	173.5	193,341,28,51	2667.3	39.4784207	73.5913546	5292.8
17	188.5	185.5	189.5	859,572,46,49	2547.2	39.4784204	73.5913519	5292.8
18	54.1	54.1	54.1	57,905,32,41	2525.2	39.4783242	73.5914181	5302.4
19	1.0	1.0	1.0	257,0,40,57	2324.0	39.4783214	73.5914138	5302.4
20	156.4	156.4	163.4	967,313,36,56	2313.8	39.4784198	73.5913537	5292.8
21	71.2	71.2	75.2	9,745,26,34	2262.4	39.4783255	73.5914201	5302.4
22	44.1	41.1	44.1	486,1013,36,52	2134.0	39.4783252	73.5914156	5302.4
23	190.5	190.5	193.5	738,64,49,35	2133.3	39.4784198	73.5913522	5292.8
24	31.1	31.1	33.1	75,140,56,87	2124.2	39.4783258	73.5914156	5302.4
25	165.4	165.4	168.5	437,169,40,96	2014.3	39.4784199	73.5913538	5292.8
26	127.3	126.3	128.3	1803,545,46,28	1866.4	39.4783225	73.5914166	5302.5
27	179.5	179.5	179.5	291,443,27,68	1755.6	39.4784199	73.5913540	5292.8
28	163.4	163.4	164.4	501,69,32,40	1737.8	39.4784195	73.5913539	5292.8
29	45.1	45.1	49.1	533,151,28,52	1737.6	39.4783252	73.5914155	5302.4
30	53.1	53.1	54.1	175,377,25,42	1678.6	39.4783242	73.5914181	5302.4
31	162.4	161.4	164.4	583,29,34,42	1673.8	39.4784194	73.5913538	5292.8
32	44.1	41.1	44.1	447,921,40,21	1658.4	39.4783252	73.5914156	5302.4
33	169.5	169.5	169.5	364,76,33,37	1609.8	39.4784206	73.5913540	5292.8
34	46.1	45.1	49.1	443,52,34,53	1596.1	39.4783248	73.5914158	5302.4
35	122.3	121.3	124.3	1816,826,39,41	1565.8	39.4783232	73.5914170	5302.5
36	159.4	156.4	160.4	1170,25,35,32	1562.6	39.4784195	73.5913535	5292.8
37	81.2	77.2	82.2	217,293,32,16	1475.7	39.4783237	73.5914179	5302.4
38	31.1	31.1	32.1	133,531,28,62	1420.7	39.4783258	73.5914156	5302.4
39	50.1	47.1	52.1	753,497,27,28	1408.4	39.4783244	73.5914171	5302.4
40	168.5	168.5	172.5	145,9,26,66	1349.0	39.4784205	73.5913539	5292.8
41	142.4	134.4	148.4	870,861,27,48	1335.8	39.4783221	73.5914159	5301.8
42	8.0	7.0	12.0	81,121,24,42	1320.8	39.4783231	73.5914150	5302.4
43	76.2	76.2	76.2	61,57,44,23	1320.4	39.4783244	73.5914190	5302.4
