track	t_best	t0	t1	bbox	score	lat	lon	alt
0	8.0	7.0	11.0	229,579,63,34	3588.2	39.4834882	73.5851945	4563.6
1	41.0	39.0	45.0	181,443,38,44	2965.8	39.4834869	73.5851933	4563.5
2	14.0	13.0	17.0	119,9,42,66	2949.5	39.4834866	73.5851942	4563.5
3	6.0	4.0	11.0	29,143,48,47	2703.7	39.4834883	73.5851946	4563.5
4	20.0	19.0	20.0	39,151,23,61	2417.6	39.4834881	73.5851939	4563.5
5	78.1	76.1	79.1	0,280,33,27	2379.1	39.4834857	73.5851921	4563.6
6	91.1	88.1	91.1	91,657,30,32	2165.1	39.4834906	73.5851908	4563.5
7	69.1	67.1	70.1	0,617,17,72	2163.4	39.4834882	73.5851915	4563.5
8	71.1	69.1	72.1	43,959,32,37	2122.9	39.4834879	73.5851915	4563.5
9	2.0	0.0	3.0	183,1005,26,75	2096.0	39.4834879	73.5851948	4563.5
10	4.0	0.0	4.0	0,435,33,36	2053.5	39.4834884	73.5851947	4563.5
11	39.0	39.0	45.0	197,247,28,36	1842.7	39.4834880	73.5851935	4563.5
12	38.0	37.0	44.0	517,139,26,32	1834.3	39.4834882	73.5851933	4563.5
13	66.1	66.1	69.1	835,35,28,36	1820.0	39.4834880	73.5851916	4563.6
14	12.0	9.0	12.0	0,791,23,28	1783.7	39.4834870	73.5851942	4563.5
15	7.0	7.0	7.0	57,971,32,38	1630.1	39.4834883	73.5851947	4563.5
16	23.0	23.0	26.0	595,191,77,17	1606.1	39.4834899	73.5851933	4563.5
17	6.0	3.0	9.0	0,869,15,56	1581.4	39.4834883	73.5851946	4563.5
18	7.0	7.0	7.0	0,5,23,26	1545.8	39.4834883	73.5851947	4563.5
19	7.0	7.0	7.0	1835,979,30,31	1535.3	39.4834883	73.5851947	4563.5
20	17.0	17.0	19.0	469,31,40,26	1533.3	39.4834865	73.5851942	4563.5
21	13.0	12.0	19.0	571,76,29,29	1513.3	39.4834867	73.5851941	4563.5
22	13.0	5.0	16.0	93,285,30,20	1511.1	39.4834867	73.5851941	4563.5
23	69.1	56.1	71.1	0,881,38,16	1497.5	39.4834882	73.5851915	4563.5
24	11.0	8.0	12.0	163,465,22,26	1488.7	39.4834874	73.5851942	4563.5
25	42.0	37.0	44.0	91,581,18,36	1275.6	39.4834863	73.5851937	4563.6
26	6.0	5.0	6.0	128,132,17,31	1209.7	39.4834883	73.5851946	4563.5
27	71.1	70.1	71.1	225,0,20,25	1203.1	39.4834879	73.5851915	4563.5
28	4.0	0.0	4.0	73,999,12,38	1199.8	39.4834884	73.5851947	4563.5
29	64.1	61.1	66.1	129,400,30,25	1173.3	39.4834878	73.5851924	4563.6
30	21.0	18.0	21.0	33,55,18,27	1163.3	39.4834887	73.5851935	4563.5
31	102.1	100.1	103.1	1297,449,22,16	1152.6	39.4834916	73.5851920	4563.6
32	19.0	19.0	19.0	9,0,38,11	1127.3	39.4834874	73.5851940	4563.5
33	0.0	0.0	2.0	212,453,37,24	1112.6	39.4834871	73.5851948	4563.6
34	17.0	9.0	17.0	53,569,35,26	1109.7	39.4834865	73.5851942	4563.5
35	3.0	2.0	3.0	41,509,22,27	1103.3	39.4834884	73.5851946	4563.5
36	53.1	45.0	55.1	145,759,23,36	1078.8	39.4834877	73.5851937	4563.5
37	29.0	29.0	29.0	33,0,48,35	1073.8	39.4834907	73.5851928	4563.6
38	24.0	24.0	25.0	163,955,18,28	1073.1	39.4834902	73.5851934	4563.5
39	6.0	1.0	11.0	33,793,12,40	1064.3	39.4834883	73.5851946	4563.5
40	89.1	89.1	91.1	1713,801,24,15	1063.5	39.4834900	73.5851911	4563.5
41	36.0	36.0	38.0	16,630,25,22	1060.2	39.4834888	73.5851927	4563.6
42	62.1	62.1	66.1	1074,0,48,9	1049.3	39.4834875	73.5851925	4563.5
43	104.1	104.1	106.1	683,802,22,23	1029.0	39.4834914	73.5851920	4563.5
44	67.1	59.1	71.1	0,591,18,35	1007.0	39.4834880	73.5851917	4563.5
45	6.0	5.0	10.0	0,345,20,23	993.1	39.4834883	73.5851946	4563.5
46	22.0	22.0	22.0	913,161,64,22	980.8	39.4834892	73.5851932	4563.6
47	67.1	66.1	71.1	75,759,16,26	967.2	39.4834880	73.5851917	4563.5
48	91.1	91.1	91.1	81,179,18,18	947.1	39.4834906	73.5851908	4563.5
49	18.0	17.0	20.0	402,150,23,27	945.2	39.4834867	73.5851941	4563.5
50	60.1	57.1	61.1	451,168,29,15	935.0	39.4834875	73.5851936	4563.6
51	35.0	35.0	39.0	65,511,17,22	917.3	39.4834893	73.5851927	4563.6
52	58.1	57.1	66.1	87,41,34,18	903.6	39.4834871	73.5851940	4563.6
53	3.0	0.0	4.0	9,727,17,26	900.2	39.4834884	73.5851946	4563.5
54	106.1	100.1	106.1	856,934,41,11	875.3	39.4834921	73.5851921	4563.6
55	6.0	5.0	6.0	623,161,64,16	872.7	39.4834883	73.5851946	4563.5
56	8.0	8.0	11.0	145,439,34,26	869.4	39.4834882	73.5851945	4563.6
57	3.0	3.0	4.0	103,636,19,17	865.5	39.4834884	73.5851946	4563.5
58	48.0	39.0	50.1	363,946,16,42	858.6	39.4834874	73.5851938	4563.6
59	17.0	8.0	19.0	437,675,26,22	854.1	39.4834865	73.5851942	4563.5
60	75.1	68.1	77.1	193,817,20,24	850.2	39.4834858	73.5851922	4563.5
61	28.0	27.0	28.0	409,225,34,8	846.2	39.4834910	73.5851928	4563.5
62	0.0	0.0	1.0	41,254,14,42	845.1	39.4834871	73.5851948	4563.6
63	100.1	100.1	100.1	1825,343,24,10	799.5	39.4834916	73.5851921	4563.5
64	78.1	75.1	78.1	0,1012,15,23	794.7	39.4834857	73.5851921	4563.6
65	41.0	39.0	45.0	195,281,26,30	779.5	39.4834869	73.5851933	4563.5
66	56.1	46.0	57.1	65,851,16,26	771.8	39.4834871	73.5851941	4563.5
67	92.1	92.1	92.1	1539,791,30,12	770.0	39.4834913	73.5851908	4563.6
68	46.0	38.0	47.0	157,919,19,22	762.1	39.4834859	73.5851938	4563.5
69	7.0	7.0	12.0	281,729,22,18	761.7	39.4834883	73.5851947	4563.5
70	102.1	100.1	106.1	626,57,28,16	760.3	39.4834916	73.5851920	4563.6
71	103.1	99.1	103.1	278,819,17,23	748.0	39.4834915	73.5851920	4563.6
72	71.1	70.1	80.1	897,81,27,20	747.6	39.4834879	73.5851915	4563.5
73	89.1	89.1	90.1	593,583,24,16	746.0	39.4834900	73.5851911	4563.5
74	89.1	89.1	89.1	1625,775,24,14	745.0	39.4834900	73.5851911	4563.5
75	79.1	79.1	83.1	1735,21,36,14	729.7	39.4834861	73.5851921	4563.6
76	105.1	104.1	106.1	1570,161,15,22	727.4	39.4834915	73.5851921	4563.5
77	24.0	24.0	25.0	95,1011,12,44	726.5	39.4834902	73.5851934	4563.5
78	57.1	50.1	62.1	125,789,16,18	713.3	39.4834870	73.5851940	4563.5
79	3.0	3.0	5.0	1593,0,24,7	705.4	39.4834884	73.5851946	4563.5
80	0.0	0.0	2.0	55,941,18,16	699.4	39.4834871	73.5851948	4563.6
81	6.0	6.0	6.0	545,263,24,26	698.0	39.4834883	73.5851946	4563.5
82	73.1	73.1	81.1	787,219,22,14	691.0	39.4834868	73.5851916	4563.6
83	90.1	90.1	90.1	447,603,20,16	690.7	39.4834902	73.5851908	4563.5
84	33.0	29.0	34.0	9,272,28,17	684.7	39.4834897	73.5851925	4563.5
85	27.0	24.0	27.0	85,984,22,21	678.0	39.4834908	73.5851928	4563.5
86	102.1	101.1	103.1	1635,819,14,14	677.9	39.4834916	73.5851920	4563.6
87	11.0	7.0	12.0	271,675,18,16	673.1	39.4834874	73.5851942	4563.5
88	102.1	89.1	103.1	101,909,20,12	664.3	39.4834916	73.5851920	4563.6
89	78.1	78.1	79.1	115,986,6,37	664.2	39.4834857	73.5851921	4563.6
90	91.1	91.1	91.1	840,673,19,31	662.5	39.4834906	73.5851908	4563.5
91	56.1	54.1	62.1	200,457,25,16	659.3	39.4834871	73.5851941	4563.5
92	17.0	17.0	17.0	13,517,16,12	646.5	39.4834865	73.5851942	4563.5
93	74.1	74.1	75.1	139,851,12,14	633.6	39.4834863	73.5851919	4563.6
94	56.1	56.1	57.1	28,561,21,12	631.9	39.4834871	73.5851941	4563.5
95	36.0	36.0	36.0	27,897,14,24	625.3	39.4834888	73.5851927	4563.6
96	104.1	101.1	105.1	629,913,18,12	610.1	39.4834914	73.5851920	4563.5
97	41.0	38.0	45.0	208,241,12,35	591.4	39.4834869	73.5851933	4563.5
98	88.1	88.1	88.1	97,465,12,20	588.1	39.4834900	73.5851917	4563.5
99	6.0	6.0	6.0	1405,102,33,9	577.7	39.4834883	73.5851946	4563.5
100	40.0	39.0	45.0	711,459,12,28	575.7	39.4834874	73.5851933	4563.5
101	52.1	48.0	53.1	217,587,16,18	570.8	39.4834880	73.5851937	4563.5
102	43.0	37.0	45.0	690,813,15,16	568.6	39.4834858	73.5851937	4563.6
103	58.1	55.1	62.1	661,248,26,27	565.3	39.4834871	73.5851940	4563.6
104	4.0	3.0	4.0	41,439,24,20	561.7	39.4834884	73.5851947	4563.5
105	77.1	77.1	78.1	563,883,18,17	559.5	39.4834855	73.5851921	4563.6
106	27.0	27.0	34.0	313,209,23,15	555.1	39.4834908	73.5851928	4563.5
107	72.1	70.1	78.1	643,361,18,18	552.3	39.4834874	73.5851915	4563.6
108	31.0	31.0	31.0	38,89,33,16	551.4	39.4834898	73.5851924	4563.5
109	24.0	24.0	26.0	453,311,18,30	549.3	39.4834902	73.5851934	4563.5
110	2.0	0.0	2.0	43,497,20,12	544.6	39.4834879	73.5851948	4563.5
111	67.1	65.1	71.1	65,245,22,10	544.1	39.4834880	73.5851917	4563.5
112	92.1	92.1	92.1	1365,29,12,18	538.5	39.4834913	73.5851908	4563.6
