track	t_best	t0	t1	bbox	score	lat	lon	alt
76	44.0	39.0	44.0	439,463,14,22	319.0	39.4855849	73.5951138	4985.2
77	27.0	25.0	32.0	799,139,22,12	314.0	39.4855835	73.5951127	4985.2
78	27.0	26.0	32.0	1279,275,18,10	312.9	39.4855835	73.5951127	4985.2
79	42.0	42.0	43.0	1825,677,38,10	304.8	39.4855846	73.5951138	4985.2
80	29.0	27.0	30.0	577,217,18,10	284.0	39.4855836	73.5951127	4985.2
81	28.0	24.0	32.0	905,297,20,14	279.9	39.4855834	73.5951127	4985.2
82	33.0	32.0	33.0	0,419,6,14	278.7	39.4855836	73.5951129	4985.2
83	6.0	0.0	13.0	547,247,14,9	274.4	39.4857525	73.5952706	4979.4
84	6.0	4.0	11.0	582,227,9,24	274.2	39.4857525	73.5952706	4979.4
85	45.0	45.0	45.0	647,1015,10,18	272.0	39.4855848	73.5951140	4985.2
86	42.0	42.0	42.0	259,663,22,20	271.2	39.4855846	73.5951138	4985.2
87	26.0	26.0	33.0	1346,460,15,12	270.6	39.4855835	73.5951125	4985.2
88	34.0	33.0	34.0	29,459,11,12	265.0	39.4855840	73.5951130	4985.2
89	38.0	38.0	38.0	1777,975,10,9	263.9	39.4855841	73.5951132	4985.2
90	42.0	42.0	42.0	371,322,17,12	262.4	39.4855846	73.5951138	4985.2
91	43.0	43.0	43.0	1779,345,17,14	261.3	39.4855847	73.5951138	4985.2
92	45.0	45.0	49.0	997,600,10,13	251.6	39.4855848	73.5951140	4985.2
93	45.0	45.0	45.0	575,577,14,16	248.8	39.4855848	73.5951140	4985.2
94	28.0	28.0	29.0	49,33,24,4	245.2	39.4855834	73.5951127	4985.2
95	48.0	46.0	54.1	1147,835,14,9	243.6	39.4855846	73.5951137	4985.2
96	31.0	31.0	32.0	290,529,17,12	239.7	39.4855837	73.5951126	4985.2
97	44.0	37.0	44.0	1679,389,14,9	238.1	39.4855849	73.5951138	4985.2
98	29.0	28.0	29.0	121,61,11,8	235.7	39.4855836	73.5951127	4985.2
99	10.0	2.0	14.0	589,385,12,8	235.1	39.4856925	73.5952142	4981.2
100	26.0	19.0	29.0	177,209,9,8	234.5	39.4855835	73.5951125	4985.2
101	17.0	14.0	17.0	1208,452,8,13	232.2	39.4856028	73.5951300	4984.2
102	32.0	29.0	32.0	441,423,32,4	228.9	39.4855836	73.5951127	4985.2
103	44.0	44.0	44.0	561,741,16,8	227.8	39.4855849	73.5951138	4985.2
104	0.0	0.0	15.0	423,187,10,13	226.9	39.4857760	73.5952957	4977.6
105	44.0	44.0	45.0	799,609,7,18	215.7	39.4855849	73.5951138	4985.2
106	9.0	9.0	12.0	1747,307,8,13	214.0	39.4857078	73.5952289	4980.8
107	38.0	35.0	40.0	962,578,9,7	200.9	39.4855841	73.5951132	4985.2
108	14.0	13.0	17.0	1243,150,10,12	199.3	39.4856340	73.5951590	4983.3
109	45.0	45.0	45.0	1265,1065,20,10	195.9	39.4855848	73.5951140	4985.2
110	45.0	45.0	45.0	369,629,8,12	195.5	39.4855848	73.5951140	4985.2
111	38.0	35.0	40.0	1092,530,13,8	193.2	39.4855841	73.5951132	4985.2
112	16.0	12.0	17.0	1351,541,14,7	191.6	39.4856116	73.5951381	4983.9
113	0.0	0.0	7.0	1361,105,8,7	191.3	39.4857760	73.5952957	4977.6
114	28.0	26.0	29.0	1622,441,19,8	185.1	39.4855834	73.5951127	4985.2
115	52.1	46.0	54.1	935,689,10,14	184.2	39.4855846	73.5951136	4985.2
116	23.0	22.0	23.0	1377,461,12,8	183.3	39.4855830	73.5951120	4985.1
117	19.0	19.0	19.0	221,75,22,6	182.7	39.4855893	73.5951173	4984.5
118	45.0	45.0	45.0	1489,495,6,16	181.9	39.4855848	73.5951140	4985.2
119	25.0	24.0	25.0	1681,665,8,8	180.2	39.4855835	73.5951123	4985.2
120	17.0	13.0	17.0	1366,631,13,7	179.1	39.4856028	73.5951300	4984.2
121	27.0	24.0	32.0	1041,241,18,8	179.0	39.4855835	73.5951127	4985.2
122	35.0	30.0	35.0	131,529,22,8	178.2	39.4855841	73.5951130	4985.2
123	23.0	18.0	23.0	1238,417,8,12	175.0	39.4855830	73.5951120	4985.1
124	38.0	37.0	40.0	761,551,17,6	173.9	39.4855841	73.5951132	4985.2
125	49.0	48.0	54.1	1147,993,6,16	173.5	39.4855848	73.5951136	4985.2
126	35.0	32.0	36.0	649,545,17,8	171.8	39.4855841	73.5951130	4985.2
127	34.0	32.0	34.0	198,527,31,2	168.6	39.4855840	73.5951130	4985.2
128	10.0	10.0	10.0	1348,12,11,9	166.7	39.4856925	73.5952142	4981.2
129	39.0	39.0	39.0	1689,537,19,4	165.5	39.4855844	73.5951134	4985.2
130	33.0	27.0	34.0	334,507,19,6	164.7	39.4855836	73.5951129	4985.2
131	25.0	23.0	25.0	667,404,14,11	162.9	39.4855835	73.5951123	4985.2
132	40.0	35.0	40.0	774,577,7,12	162.5	39.4855846	73.5951135	4985.2
133	12.0	3.0	15.0	516,491,9,15	157.8	39.4856615	73.5951851	4982.2
134	23.0	23.0	26.0	1501,493,14,6	157.2	39.4855830	73.5951120	4985.1
135	39.0	36.0	40.0	805,511,12,14	155.8	39.4855844	73.5951134	4985.2
136	40.0	38.0	40.0	881,478,19,3	154.7	39.4855846	73.5951135	4985.2
137	25.0	25.0	25.0	1821,747,10,15	151.6	39.4855835	73.5951123	4985.2
138	39.0	37.0	40.0	1571,479,6,8	151.4	39.4855844	73.5951134	4985.2
139	16.0	15.0	17.0	1412,641,17,7	150.1	39.4856116	73.5951381	4983.9
140	51.1	46.0	51.1	1049,766,12,6	147.8	39.4855847	73.5951137	4985.2
141	40.0	38.0	40.0	774,509,11,10	146.0	39.4855846	73.5951135	4985.2
142	38.0	38.0	39.0	1178,545,7,7	145.3	39.4855841	73.5951132	4985.2
143	32.0	32.0	32.0	1724,596,21,5	143.8	39.4855836	73.5951127	4985.2
144	37.0	34.0	39.0	657,521,6,10	140.6	39.4855841	73.5951130	4985.2
145	45.0	45.0	45.0	639,543,10,10	138.8	39.4855848	73.5951140	4985.2
146	54.1	47.0	54.1	385,73,9,8	138.6	39.4855846	73.5951134	4985.2
147	54.1	52.1	54.1	865,281,8,8	136.9	39.4855846	73.5951134	4985.2
148	45.0	45.0	49.0	1719,849,6,16	134.4	39.4855848	73.5951140	4985.2
149	15.0	13.0	16.0	1143,286,18,3	133.2	39.4856221	73.5951479	4983.6
150	45.0	45.0	45.0	1633,685,8,8	132.5	39.4855848	73.5951140	4985.2
151	1.0	1.0	1.0	1729,385,5,10	132.4	39.4857763	73.5952957	4977.6
152	32.0	28.0	33.0	625,493,16,8	132.4	39.4855836	73.5951127	4985.2
153	51.1	51.1	51.1	545,496,15,7	130.3	39.4855847	73.5951137	4985.2
154	45.0	45.0	45.0	1863,495,12,6	130.1	39.4855848	73.5951140	4985.2
155	17.0	11.0	17.0	1453,691,12,8	127.2	39.4856028	73.5951300	4984.2
156	15.0	7.0	15.0	538,966,7,7	126.5	39.4856221	73.5951479	4983.6
157	45.0	45.0	52.1	1389,593,6,8	126.2	39.4855848	73.5951140	4985.2
158	51.1	51.1	52.1	939,713,10,8	125.8	39.4855847	73.5951137	4985.2
159	46.0	46.0	54.1	1198,913,10,8	124.9	39.4855847	73.5951139	4985.2
160	46.0	46.0	46.0	1142,820,7,10	123.9	39.4855847	73.5951139	4985.2
161	34.0	33.0	34.0	277,515,6,14	123.4	39.4855840	73.5951130	4985.2
162	50.1	49.0	52.1	1041,995,16,4	123.2	39.4855848	73.5951137	4985.2
163	25.0	25.0	25.0	1783,713,9,4	120.7	39.4855835	73.5951123	4985.2
164	46.0	46.0	46.0	1539,949,6,9	120.4	39.4855847	73.5951139	4985.2
165	36.0	36.0	36.0	1891,622,10,9	116.1	39.4855843	73.5951129	4985.2
166	23.0	18.0	27.0	1873,579,9,4	113.0	39.4855830	73.5951120	4985.1
167	39.0	37.0	39.0	896,446,17,3	110.4	39.4855844	73.5951134	4985.2
168	46.0	46.0	46.0	1137,917,8,4	108.1	39.4855847	73.5951139	4985.2
169	38.0	36.0	38.0	833,561,8,4	105.7	39.4855841	73.5951132	4985.2
170	51.1	48.0	54.1	713,564,6,5	105.2	39.4855847	73.5951137	4985.2
171	51.1	48.0	52.1	901,545,4,8	103.5	39.4855847	73.5951137	4985.2
172	26.0	26.0	27.0	1685,502,11,4	103.2	39.4855835	73.5951125	4985.2
173	37.0	36.0	39.0	1498,465,9,4	100.1	39.4855841	73.5951130	4985.2
174	35.0	32.0	36.0	377,555,6,6	100.0	39.4855841	73.5951130	4985.2
175	50.1	48.0	50.1	522,459,7,4	99.8	39.4855848	73.5951137	4985.2
176	37.0	36.0	39.0	1031,357,10,8	99.4	39.4855841	73.5951130	4985.2
177	14.0	14.0	14.0	367,844,7,5	99.0	39.4856340	73.5951590	4983.3
178	24.0	24.0	24.0	1805,577,8,8	98.3	39.4855833	73.5951122	4985.2
179	46.0	46.0	48.0	1543,1019,5,6	98.3	39.4855847	73.5951139	4985.2
180	52.1	51.1	53.1	769,631,4,10	97.6	39.4855846	73.5951136	4985.2
181	54.1	51.1	54.1	259,93,8,4	97.4	39.4855846	73.5951134	4985.2
182	52.1	49.0	52.1	540,721,5,7	96.2	39.4855846	73.5951136	4985.2
183	30.0	30.0	30.0	52,303,7,10	95.7	39.4855837	73.5951126	4985.2
184	38.0	38.0	38.0	1769,1076,8,4	92.6	39.4855841	73.5951132	4985.2
185	13.0	12.0	14.0	458,705,3,12	90.8	39.4856472	73.5951715	4982.9
186	16.0	16.0	16.0	1243,595,5,6	89.0	39.4856116	73.5951381	4983.9
187	29.0	29.0	29.0	581,287,8,4	85.2	39.4855836	73.5951127	4985.2
188	46.0	46.0	52.1	1277,1044,4,7	80.8	39.4855847	73.5951139	4985.2
189	35.0	35.0	36.0	1822,667,7,6	80.3	39.4855841	73.5951130	4985.2
190	6.0	6.0	9.0	1301,0,5,8	77.9	39.4857525	73.5952706	4979.4
191	51.1	46.0	51.1	787,396,8,5	77.7	39.4855847	73.5951137	4985.2
192	50.1	50.1	50.1	797,625,4,7	77.3	39.4855848	73.5951137	4985.2
193	52.1	51.1	52.1	627,132,10,5	76.6	39.4855846	73.5951136	4985.2
194	25.0	25.0	25.0	1883,815,6,6	75.3	39.4855835	73.5951123	4985.2
195	52.1	52.1	53.1	667,537,6,4	75.3	39.4855846	73.5951136	4985.2
196	52.1	48.0	53.1	694,170,5,7	75.0	39.4855846	73.5951136	4985.2
197	34.0	34.0	34.0	585,567,8,4	73.3	39.4855840	73.5951130	4985.2
198	35.0	35.0	35.0	595,591,16,2	72.5	39.4855841	73.5951130	4985.2
199	15.0	15.0	15.0	334,905,3,8	71.6	39.4856221	73.5951479	4983.6
200	13.0	10.0	13.0	449,513,6,6	71.0	39.4856472	73.5951715	4982.9
201	40.0	40.0	40.0	903,703,7,6	70.2	39.4855846	73.5951135	4985.2
202	17.0	17.0	17.0	1106,457,9,3	68.2	39.4856028	73.5951300	4984.2
203	33.0	33.0	33.0	1913,997,7,4	67.3	39.4855836	73.5951129	4985.2
204	52.1	51.1	52.1	1089,823,8,6	65.3	39.4855846	73.5951136	4985.2
205	38.0	38.0	38.0	1513,756,5,5	64.8	39.4855841	73.5951132	4985.2
206	36.0	36.0	39.0	1662,446,7,3	64.8	39.4855843	73.5951129	4985.2
207	15.0	15.0	15.0	309,994,6,4	64.7	39.4856221	73.5951479	4983.6
208	38.0	38.0	38.0	1352,897,8,8	63.9	39.4855841	73.5951132	4985.2
209	17.0	17.0	17.0	1254,438,5,5	63.2	39.4856028	73.5951300	4984.2
210	26.0	26.0	26.0	784,386,5,4	61.7	39.4855835	73.5951125	4985.2
211	35.0	35.0	35.0	1733,601,8,4	60.8	39.4855841	73.5951130	4985.2
212	12.0	12.0	12.0	430,440,3,7	60.2	39.4856615	73.5951851	4982.2
213	19.0	19.0	19.0	279,49,6,4	59.4	39.4855893	73.5951173	4984.5
214	34.0	34.0	34.0	1850,1073,3,7	57.4	39.4855840	73.5951130	4985.2
215	54.1	50.1	54.1	1005,709,4,4	56.6	39.4855846	73.5951134	4985.2
216	38.0	38.0	38.0	1555,803,5,4	55.8	39.4855841	73.5951132	4985.2
217	39.0	39.0	39.0	1292,905,5,4	55.7	39.4855844	73.5951134	4985.2
218	35.0	35.0	35.0	1912,783,8,6	55.2	39.4855841	73.5951130	4985.2
219	29.0	29.0	29.0	10,46,9,3	54.9	39.4855836	73.5951127	4985.2
220	13.0	13.0	14.0	1733,393,4,8	53.1	39.4856472	73.5951715	4982.9
221	31.0	31.0	31.0	1409,689,8,2	51.8	39.4855837	73.5951126	4985.2
222	36.0	36.0	36.0	1454,1027,11,2	51.7	39.4855843	73.5951129	4985.2
223	38.0	38.0	38.0	1761,761,6,4	50.8	39.4855841	73.5951132	4985.2
224	54.1	54.1	54.1	731,233,5,5	47.2	39.4855846	73.5951134	4985.2
225	37.0	37.0	37.0	1633,431,8,2	45.0	39.4855841	73.5951130	4985.2
226	36.0	36.0	36.0	1893,953,4,10	44.9	39.4855843	73.5951129	4985.2
227	30.0	30.0	30.0	288,1077,4,3	44.5	39.4855837	73.5951126	4985.2
228	49.0	49.0	49.0	1417,923,2,6	40.9	39.4855848	73.5951136	4985.2
229	49.0	49.0	49.0	739,639,5,2	39.5	39.4855848	73.5951136	4985.2
230	47.0	47.0	47.0	1115,813,6,2	38.5	39.4855847	73.5951138	4985.2
231	18.0	18.0	18.0	1129,183,5,2	37.7	39.4855952	73.5951228	4984.3
232	48.0	47.0	48.0	733,513,3,8	33.6	39.4855846	73.5951137	4985.2
233	48.0	48.0	48.0	779,585,2,7	31.7	39.4855846	73.5951137	4985.2
234	30.0	30.0	30.0	203,1004,3,3	30.0	39.4855837	73.5951126	4985.2
235	19.0	19.0	19.0	319,79,4,2	24.8	39.4855893	73.5951173	4984.5
236	31.0	31.0	31.0	217,1005,8,2	20.9	39.4855837	73.5951126	4985.2
237	48.0	48.0	48.0	818,641,3,2	20.1	39.4855846	73.5951137	4985.2
238	53.1	53.1	53.1	1241,857,2,3	20.1	39.4855846	73.5951134	4985.2
239	20.0	20.0	20.0	109,333,4,4	19.9	39.4855877	73.5951158	4984.8
240	20.0	20.0	20.0	1036,200,3,2	18.9	39.4855877	73.5951158	4984.8
241	53.1	53.1	53.1	1121,851,3,2	18.1	39.4855846	73.5951134	4985.2
242	31.0	31.0	31.0	51,983,4,2	15.3	39.4855837	73.5951126	4985.2
243	31.0	31.0	31.0	117,1073,2,4	15.3	39.4855837	73.5951126	4985.2
244	31.0	31.0	31.0	1107,1017,2,4	12.6	39.4855837	73.5951126	4985.2
245	53.1	53.1	53.1	1007,571,2,3	10.1	39.4855846	73.5951134	4985.2
